"n","p1","a","rho","s","F_true","avg_F_dir","avg_F_dirSD","avg_F_hat","bias_dir","bias_dirSD","bias_hat","mse_dir","mse_dirSD","mse_hat","var_dir","var_dirSD","var_hat","estimator","bias","mse","var"
100,0.25,3,0.5,-2.5,0.00621,0.00662,0.106126,0.010936,0.00041,0.099916,0.004726,6.4e-05,0.010145,0.000341,6.4e-05,0.000162,0.00032,"dir",0.00041,6.4e-05,6.4e-05
100,0.25,3,0.5,-2.4,0.008198,0.0086,0.108106,0.013913,0.000402,0.099908,0.005715,7.9e-05,0.010163,0.000441,7.9e-05,0.000182,0.000409,"dir",0.000402,7.9e-05,7.9e-05
100,0.25,3,0.5,-2.3,0.010724,0.01112,0.110626,0.017494,0.000396,0.099901,0.00677,0.000105,0.010197,0.000582,0.000105,0.000217,0.000537,"dir",0.000396,0.000105,0.000105
100,0.25,3,0.5,-2.2,0.013903,0.01446,0.113966,0.021981,0.000557,0.100062,0.008078,0.000145,0.010288,0.000763,0.000145,0.000276,0.000699,"dir",0.000557,0.000145,0.000145
100,0.25,3,0.5,-2.1,0.017864,0.01804,0.117546,0.027504,0.000176,0.099681,0.00964,0.000172,0.010249,0.000993,0.000173,0.000314,0.000902,"dir",0.000176,0.000172,0.000173
100,0.25,3,0.5,-2,0.02275,0.02296,0.122466,0.034372,0.00021,0.099715,0.011622,0.000217,0.010312,0.00127,0.000218,0.00037,0.001137,"dir",0.00021,0.000217,0.000218
100,0.25,3,0.5,-1.9,0.028717,0.02902,0.128526,0.042471,0.000303,0.099809,0.013754,0.000274,0.010407,0.001603,0.000275,0.000446,0.001417,"dir",0.000303,0.000274,0.000275
100,0.25,3,0.5,-1.8,0.03593,0.0369,0.136406,0.051849,0.00097,0.100475,0.015919,0.000332,0.010614,0.001985,0.000331,0.00052,0.001735,"dir",0.00097,0.000332,0.000331
100,0.25,3,0.5,-1.7,0.044565,0.04578,0.145286,0.062617,0.001215,0.10072,0.018052,0.000403,0.010746,0.002426,0.000402,0.000603,0.002104,"dir",0.001215,0.000403,0.000402
100,0.25,3,0.5,-1.6,0.054799,0.05608,0.155586,0.074946,0.001281,0.100786,0.020147,0.000502,0.010887,0.002924,0.000502,0.000731,0.002523,"dir",0.001281,0.000502,0.000502
100,0.25,3,0.5,-1.5,0.066807,0.0687,0.168206,0.088348,0.001893,0.101398,0.021541,0.000641,0.011173,0.003421,0.000639,0.000893,0.002963,"dir",0.001893,0.000641,0.000639
100,0.25,3,0.5,-1.4,0.080757,0.08256,0.182066,0.103286,0.001803,0.101309,0.022529,0.000807,0.01135,0.003931,0.000805,0.001089,0.00343,"dir",0.001803,0.000807,0.000805
100,0.25,3,0.5,-1.3,0.0968,0.098,0.197506,0.119418,0.0012,0.100705,0.022617,0.00091,0.011337,0.004454,0.00091,0.001198,0.003951,"dir",0.0012,0.00091,0.00091
100,0.25,3,0.5,-1.2,0.11507,0.11612,0.215626,0.137327,0.00105,0.100556,0.022258,0.001071,0.01149,0.004973,0.001072,0.001381,0.004487,"dir",0.00105,0.001071,0.001072
100,0.25,3,0.5,-1.1,0.135666,0.13628,0.235786,0.157191,0.000614,0.100119,0.021525,0.001199,0.011533,0.005618,0.001201,0.001512,0.005165,"dir",0.000614,0.001199,0.001201
100,0.25,3,0.5,-1,0.158655,0.15868,0.258186,0.179323,2.5e-05,0.09953,0.020667,0.001384,0.011597,0.006233,0.001387,0.001694,0.005818,"dir",2.5e-05,0.001384,0.001387
100,0.25,3,0.5,-0.9,0.18406,0.18522,0.284726,0.203938,0.00116,0.100665,0.019878,0.001609,0.012047,0.006833,0.001611,0.001918,0.006451,"dir",0.00116,0.001609,0.001611
100,0.25,3,0.5,-0.8,0.211855,0.21468,0.314186,0.230146,0.002825,0.10233,0.01829,0.001774,0.012529,0.007352,0.00177,0.002062,0.007032,"dir",0.002825,0.001774,0.00177
100,0.25,3,0.5,-0.7,0.241964,0.24484,0.344346,0.258381,0.002876,0.102382,0.016417,0.00197,0.012735,0.007707,0.001965,0.002257,0.007453,"dir",0.002876,0.00197,0.001965
100,0.25,3,0.5,-0.6,0.274253,0.2778,0.377306,0.288707,0.003547,0.103052,0.014454,0.002122,0.013014,0.008009,0.002113,0.002399,0.007816,"dir",0.003547,0.002122,0.002113
100,0.25,3,0.5,-0.5,0.308538,0.31232,0.411826,0.320236,0.003782,0.103288,0.011699,0.002194,0.013094,0.008228,0.002184,0.00243,0.008107,"dir",0.003782,0.002194,0.002184
100,0.25,3,0.5,-0.4,0.344578,0.34922,0.448726,0.35327,0.004642,0.104147,0.008692,0.002378,0.013406,0.008461,0.002361,0.002565,0.008402,"dir",0.004642,0.002378,0.002361
100,0.25,3,0.5,-0.3,0.382089,0.38786,0.487366,0.387254,0.005771,0.105277,0.005165,0.002385,0.013593,0.008751,0.002356,0.002515,0.008742,"dir",0.005771,0.002385,0.002356
100,0.25,3,0.5,-0.2,0.42074,0.42706,0.526566,0.421973,0.00632,0.105825,0.001233,0.00239,0.013658,0.00902,0.002355,0.002464,0.009036,"dir",0.00632,0.00239,0.002355
