"n","p1","ratec","rho","s","F_true","avg_F_dir","avg_F_dirSD","avg_F_hat","bias_dir","bias_dirSD","bias_hat","mse_dir","mse_dirSD","mse_hat","var_dir","var_dirSD","var_hat","estimator","bias","mse","var"
500,0.5,16,-0.5,3.2,0.953676,0.953764,1,0.954766,8.8e-05,0.046324,0.00109,8.3e-05,0.002146,0.00015,8.4e-05,0,0.000149,"hat",0.00109,0.00015,0.000149
500,0.5,16,-0.5,3.3,0.960032,0.960048,1,0.960688,1.6e-05,0.039968,0.000656,7.5e-05,0.001597,0.00013,7.5e-05,0,0.000129,"hat",0.000656,0.00013,0.000129
500,0.5,16,-0.5,3.4,0.965562,0.96562,1,0.965988,5.8e-05,0.034438,0.000426,6.7e-05,0.001186,0.000114,6.7e-05,0,0.000114,"hat",0.000426,0.000114,0.000114
500,0.5,16,-0.5,3.5,0.970364,0.970412,1,0.970451,4.8e-05,0.029636,8.7e-05,5.8e-05,0.000878,0.000102,5.8e-05,0,0.000102,"hat",8.7e-05,0.000102,0.000102
500,0.5,16,-0.5,3.6,0.974526,0.974652,1,0.974307,0.000126,0.025474,-0.000219,5.2e-05,0.000649,9.1e-05,5.2e-05,0,9.1e-05,"hat",-0.000219,9.1e-05,9.1e-05
500,0.5,16,-0.5,3.7,0.978129,0.978436,1,0.977758,0.000307,0.021871,-0.000371,4.3e-05,0.000478,7.8e-05,4.3e-05,0,7.8e-05,"hat",-0.000371,7.8e-05,7.8e-05
500,0.5,16,-0.5,3.8,0.981243,0.9817,1,0.980876,0.000457,0.018757,-0.000367,3.6e-05,0.000352,6.8e-05,3.6e-05,0,6.8e-05,"hat",-0.000367,6.8e-05,6.8e-05
500,0.5,16,-0.5,3.9,0.98393,0.984332,1,0.983404,0.000402,0.01607,-0.000526,3e-05,0.000258,5.9e-05,3e-05,0,5.8e-05,"hat",-0.000526,5.9e-05,5.8e-05
500,0.5,16,-0.5,4,0.986246,0.986368,1,0.985458,0.000122,0.013754,-0.000788,2.6e-05,0.000189,5e-05,2.6e-05,0,5e-05,"hat",-0.000788,5e-05,5e-05
500,0.5,16,0,0,0,0,0.086779,0.000227,0,0.086779,0.000227,0,0.007547,0,0,1.7e-05,0,"hat",0.000227,0,0
500,0.5,16,0,0.1,0.001148,0.00114,0.087919,0.003176,-8e-06,0.086771,0.002027,3e-06,0.007548,1.1e-05,3e-06,1.9e-05,7e-06,"hat",0.002027,1.1e-05,7e-06
500,0.5,16,0,0.2,0.007926,0.007856,0.094635,0.011838,-7e-05,0.086709,0.003912,1.5e-05,0.007551,4.4e-05,1.5e-05,3.3e-05,2.9e-05,"hat",0.003912,4.4e-05,2.9e-05
500,0.5,16,0,0.3,0.023115,0.023028,0.109807,0.027691,-8.7e-05,0.086692,0.004576,4.4e-05,0.007578,9.6e-05,4.4e-05,6.3e-05,7.6e-05,"hat",0.004576,9.6e-05,7.6e-05
500,0.5,16,0,0.4,0.047423,0.047204,0.133983,0.051667,-0.000219,0.086561,0.004244,8.1e-05,0.007593,0.000168,8.2e-05,1e-04,0.00015,"hat",0.004244,0.000168,0.00015
500,0.5,16,0,0.5,0.080301,0.080544,0.167323,0.083426,0.000243,0.087022,0.003125,0.000153,0.007743,0.000255,0.000153,0.000171,0.000246,"hat",0.003125,0.000255,0.000246
500,0.5,16,0,0.6,0.120513,0.120312,0.207091,0.122289,-0.000201,0.086578,0.001776,0.000203,0.007722,0.000362,0.000204,0.000226,0.000359,"hat",0.001776,0.000362,0.000359
500,0.5,16,0,0.7,0.166502,0.166688,0.253467,0.166782,0.000186,0.086965,0.00028,0.000285,0.007863,0.000491,0.000286,0.000301,0.000492,"hat",0.00028,0.000491,0.000492
500,0.5,16,0,0.8,0.216642,0.216332,0.303111,0.21553,-0.00031,0.08647,-0.001112,0.000336,0.007826,0.000618,0.000337,0.00035,0.000618,"hat",-0.001112,0.000618,0.000618
500,0.5,16,0,0.9,0.269379,0.26826,0.355039,0.267092,-0.001119,0.08566,-0.002287,0.000399,0.007747,0.000724,0.000399,0.00041,0.00072,"hat",-0.002287,0.000724,0.00072
500,0.5,16,0,1,0.323324,0.322276,0.409055,0.320098,-0.001048,0.085732,-0.003226,0.000442,0.007794,0.000809,0.000442,0.000445,8e-04,"hat",-0.003226,0.000809,8e-04
500,0.5,16,0,1.1,0.377286,0.376608,0.463387,0.373023,-0.000678,0.086101,-0.004263,0.000486,0.007901,0.000864,0.000487,0.000489,0.000847,"hat",-0.004263,0.000864,0.000847
500,0.5,16,0,1.2,0.430291,0.429784,0.516563,0.425558,-0.000507,0.086272,-0.004734,0.000523,0.007965,0.000917,0.000524,0.000523,0.000896,"hat",-0.004734,0.000917,0.000896
500,0.5,16,0,1.3,0.48157,0.48148,0.568259,0.477316,-9e-05,0.086689,-0.004254,0.00054,0.008044,0.000937,0.000541,0.00053,0.000921,"hat",-0.004254,0.000937,0.000921
500,0.5,16,0,1.4,0.530546,0.531312,0.618091,0.526448,0.000766,0.087545,-0.004099,0.000533,0.008177,0.000935,0.000534,0.000513,0.00092,"hat",-0.004099,0.000935,0.00092
500,0.5,16,0,1.5,0.57681,0.577596,0.664375,0.572454,0.000786,0.087565,-0.004356,0.000538,0.008181,0.000909,0.000539,0.000515,0.000892,"hat",-0.004356,0.000909,0.000892
500,0.5,16,0,1.6,0.620096,0.621036,0.707815,0.614904,0.00094,0.087719,-0.005192,0.000462,0.008127,0.00088,0.000462,0.000433,0.000854,"hat",-0.005192,0.00088,0.000854
500,0.5,16,0,1.7,0.66026,0.660704,0.747483,0.654297,0.000444,0.087223,-0.005963,0.000456,0.008026,0.000845,0.000457,0.000419,0.000811,"hat",-0.005963,0.000845,0.000811
500,0.5,16,0,1.8,0.697253,0.697476,0.784255,0.691107,0.000223,0.087002,-0.006146,0.000428,0.00795,0.00079,0.000429,0.000382,0.000754,"hat",-0.006146,0.00079,0.000754
500,0.5,16,0,1.9,0.731103,0.731096,0.817875,0.725065,-7e-06,0.086772,-0.006039,0.000411,0.007888,0.000724,0.000412,0.000359,0.000689,"hat",-0.006039,0.000724,0.000689
500,0.5,16,0,2,0.761897,0.761772,0.848551,0.755801,-0.000125,0.086654,-0.006095,0.000393,0.007841,0.000661,0.000393,0.000333,0.000625,"hat",-0.006095,0.000661,0.000625
500,0.5,16,0,2.1,0.789762,0.789928,0.876707,0.783557,0.000166,0.086945,-0.006205,0.000361,0.007854,0.000611,0.000362,0.000295,0.000574,"hat",-0.006205,0.000611,0.000574
500,0.5,16,0,2.2,0.814858,0.814368,0.901147,0.808799,-0.00049,0.086289,-0.006058,0.000327,0.007702,0.000564,0.000328,0.000256,0.000528,"hat",-0.006058,0.000564,0.000528
500,0.5,16,0,2.3,0.837361,0.836688,0.923467,0.831454,-0.000673,0.086106,-0.005907,0.00029,0.007634,0.000513,0.00029,0.00022,0.000479,"hat",-0.005907,0.000513,0.000479
500,0.5,16,0,2.4,0.857461,0.856644,0.943423,0.851802,-0.000817,0.085962,-0.005659,0.000252,0.007574,0.00046,0.000252,0.000185,0.000428,"hat",-0.005659,0.00046,0.000428
500,0.5,16,0,2.5,0.875348,0.874568,0.961347,0.869737,-0.00078,0.085999,-0.005611,0.000233,0.007564,0.000415,0.000233,0.000168,0.000385,"hat",-0.005611,0.000415,0.000385
500,0.5,16,0,2.6,0.891213,0.890688,0.977347,0.885615,-0.000525,0.086134,-0.005599,0.000211,0.007558,0.000377,0.000211,0.000139,0.000346,"hat",-0.005599,0.000377,0.000346
500,0.5,16,0,2.7,0.905242,0.90502,0.990375,0.899958,-0.000222,0.085133,-0.005284,0.00018,0.007324,0.000336,0.00018,7.7e-05,0.000309,"hat",-0.005284,0.000336,0.000309
500,0.5,16,0,2.8,0.917612,0.917388,0.997681,0.912834,-0.000224,0.080069,-0.004778,0.000158,0.006432,0.000305,0.000158,2.1e-05,0.000283,"hat",-0.004778,0.000305,0.000283
500,0.5,16,0,2.9,0.928489,0.928032,0.999678,0.924199,-0.000457,0.071189,-0.00429,0.00015,0.00507,0.000277,0.00015,2e-06,0.000259,"hat",-0.00429,0.000277,0.000259
500,0.5,16,0,3,0.938031,0.937444,0.999991,0.93405,-0.000587,0.061959,-0.003981,0.000126,0.003839,0.000252,0.000126,0,0.000237,"hat",-0.003981,0.000252,0.000237
500,0.5,16,0,3.1,0.946382,0.945856,1,0.942545,-0.000526,0.053618,-0.003838,0.000112,0.002875,0.000224,0.000111,0,0.00021,"hat",-0.003838,0.000224,0.00021
500,0.5,16,0,3.2,0.953676,0.952908,1,0.949892,-0.000768,0.046324,-0.003784,9.8e-05,0.002146,0.000195,9.8e-05,0,0.000181,"hat",-0.003784,0.000195,0.000181
500,0.5,16,0,3.3,0.960032,0.959088,1,0.956163,-0.000944,0.039968,-0.00387,8.7e-05,0.001597,0.000173,8.6e-05,0,0.000158,"hat",-0.00387,0.000173,0.000158
500,0.5,16,0,3.4,0.965562,0.964628,1,0.961671,-0.000934,0.034438,-0.003891,7.7e-05,0.001186,0.000153,7.6e-05,0,0.000139,"hat",-0.003891,0.000153,0.000139
500,0.5,16,0,3.5,0.970364,0.969412,1,0.966602,-0.000952,0.029636,-0.003762,6.6e-05,0.000878,0.000132,6.5e-05,0,0.000118,"hat",-0.003762,0.000132,0.000118
500,0.5,16,0,3.6,0.974526,0.97374,1,0.971148,-0.000786,0.025474,-0.003378,5.3e-05,0.000649,0.000109,5.2e-05,0,9.8e-05,"hat",-0.003378,0.000109,9.8e-05
500,0.5,16,0,3.7,0.978129,0.97738,1,0.974966,-0.000749,0.021871,-0.003164,4.5e-05,0.000478,9.1e-05,4.5e-05,0,8.2e-05,"hat",-0.003164,9.1e-05,8.2e-05
500,0.5,16,0,3.8,0.981243,0.980812,1,0.978222,-0.000431,0.018757,-0.003021,3.7e-05,0.000352,7.8e-05,3.7e-05,0,6.9e-05,"hat",-0.003021,7.8e-05,6.9e-05
500,0.5,16,0,3.9,0.98393,0.983668,1,0.981081,-0.000262,0.01607,-0.002849,3.2e-05,0.000258,6.7e-05,3.2e-05,0,5.9e-05,"hat",-0.002849,6.7e-05,5.9e-05
500,0.5,16,0,4,0.986246,0.98606,1,0.983537,-0.000186,0.013754,-0.002709,2.8e-05,0.000189,5.8e-05,2.8e-05,0,5.1e-05,"hat",-0.002709,5.8e-05,5.1e-05
500,0.5,16,0.5,0,0,0,0.086334,0.00123,0,0.086334,0.00123,0,0.007468,4e-06,0,1.5e-05,2e-06,"hat",0.00123,4e-06,2e-06
500,0.5,16,0.5,0.1,0.001148,0.001116,0.08745,0.007195,-3.2e-05,0.086301,0.006046,2e-06,0.007465,5.1e-05,2e-06,1.7e-05,1.4e-05,"hat",0.006046,5.1e-05,1.4e-05
500,0.5,16,0.5,0.2,0.007926,0.00778,0.094114,0.019925,-0.000146,0.086187,0.011999,1.4e-05,0.007462,0.000194,1.5e-05,3.4e-05,5e-05,"hat",0.011999,0.000194,5e-05
500,0.5,16,0.5,0.3,0.023115,0.02308,0.109414,0.040147,-3.5e-05,0.086298,0.017031,4.3e-05,0.007515,0.000409,4.3e-05,6.8e-05,0.000119,"hat",0.017031,0.000409,0.000119
500,0.5,16,0.5,0.4,0.047423,0.04714,0.133474,0.067329,-0.000283,0.086051,0.019906,8.1e-05,0.007512,0.000594,8.1e-05,0.000107,0.000198,"hat",0.019906,0.000594,0.000198
500,0.5,16,0.5,0.5,0.080301,0.079716,0.16605,0.101352,-0.000585,0.085748,0.02105,0.000136,0.00752,0.000732,0.000136,0.000167,0.00029,"hat",0.02105,0.000732,0.00029
500,0.5,16,0.5,0.6,0.120513,0.119428,0.205762,0.141443,-0.001085,0.085249,0.02093,0.000206,0.007508,0.000845,0.000205,0.000241,0.000408,"hat",0.02093,0.000845,0.000408
500,0.5,16,0.5,0.7,0.166502,0.165212,0.251546,0.186478,-0.00129,0.085043,0.019976,0.000282,0.007544,0.000928,0.000281,0.000312,0.00053,"hat",0.019976,0.000928,0.00053
500,0.5,16,0.5,0.8,0.216642,0.216552,0.302886,0.234553,-9e-05,0.086244,0.017911,0.000344,0.007814,0.00096,0.000344,0.000376,0.000641,"hat",0.017911,0.00096,0.000641
500,0.5,16,0.5,0.9,0.269379,0.269288,0.355622,0.28419,-9.1e-05,0.086243,0.014811,0.00041,0.007868,0.00095,0.000411,0.000431,0.000732,"hat",0.014811,0.00095,0.000732
500,0.5,16,0.5,1,0.323324,0.32324,0.409574,0.334815,-8.4e-05,0.08625,0.011492,0.000452,0.007905,0.000952,0.000453,0.000467,0.000821,"hat",0.011492,0.000952,0.000821
500,0.5,16,0.5,1.1,0.377286,0.377508,0.463842,0.385699,0.000222,0.086555,0.008412,0.00048,0.007978,0.000975,0.000481,0.000487,0.000906,"hat",0.008412,0.000975,0.000906
500,0.5,16,0.5,1.2,0.430291,0.431092,0.517426,0.435832,0.000801,0.087134,0.005541,0.000505,0.008092,0.00096,0.000506,5e-04,0.000931,"hat",0.005541,0.00096,0.000931
500,0.5,16,0.5,1.3,0.48157,0.482252,0.568586,0.484527,0.000682,0.087015,0.002956,0.000515,0.008072,0.000936,0.000515,0.000502,0.000929,"hat",0.002956,0.000936,0.000929
500,0.5,16,0.5,1.4,0.530546,0.531716,0.61805,0.530575,0.00117,0.087503,2.9e-05,0.000545,0.008174,0.000964,0.000544,0.000519,0.000966,"hat",2.9e-05,0.000964,0.000966
500,0.5,16,0.5,1.5,0.57681,0.57776,0.664094,0.574192,0.00095,0.087284,-0.002617,0.00054,0.008126,0.000997,0.00054,0.000509,0.000992,"hat",-0.002617,0.000997,0.000992
500,0.5,16,0.5,1.6,0.620096,0.620836,0.70717,0.614992,0.00074,0.087073,-0.005104,0.000481,0.008027,0.001008,0.000481,0.000446,0.000984,"hat",-0.005104,0.001008,0.000984
500,0.5,16,0.5,1.7,0.66026,0.6614,0.747734,0.653265,0.00114,0.087474,-0.006995,0.000454,0.008063,0.000986,0.000454,0.000412,0.000939,"hat",-0.006995,0.000986,0.000939
500,0.5,16,0.5,1.8,0.697253,0.6979,0.784234,0.688803,0.000647,0.08698,-0.00845,0.000412,0.007932,0.000949,0.000413,0.000367,0.000879,"hat",-0.00845,0.000949,0.000879
500,0.5,16,0.5,1.9,0.731103,0.731748,0.818082,0.72165,0.000645,0.086978,-0.009453,0.000384,0.007896,0.000892,0.000384,0.000332,0.000804,"hat",-0.009453,0.000892,0.000804
500,0.5,16,0.5,2,0.761897,0.761812,0.848146,0.751623,-8.5e-05,0.086249,-0.010274,0.000344,0.007727,0.000841,0.000345,0.000289,0.000737,"hat",-0.010274,0.000841,0.000737
500,0.5,16,0.5,2.1,0.789762,0.78988,0.876214,0.778813,0.000118,0.086452,-0.010949,0.000317,0.007733,8e-04,0.000318,0.00026,0.000682,"hat",-0.010949,8e-04,0.000682
500,0.5,16,0.5,2.2,0.814858,0.8148,0.901134,0.803532,-5.8e-05,0.086276,-0.011326,0.000293,0.007675,0.00074,0.000294,0.000232,0.000613,"hat",-0.011326,0.00074,0.000613
500,0.5,16,0.5,2.3,0.837361,0.837424,0.923758,0.826245,6.3e-05,0.086396,-0.011117,0.000271,0.00767,0.000656,0.000271,0.000206,0.000534,"hat",-0.011117,0.000656,0.000534
500,0.5,16,0.5,2.4,0.857461,0.857156,0.94349,0.846181,-0.000305,0.086029,-0.01128,0.000245,0.007583,0.000604,0.000245,0.000182,0.000478,"hat",-0.01128,0.000604,0.000478
500,0.5,16,0.5,2.5,0.875348,0.87508,0.961414,0.864147,-0.000268,0.086066,-0.011201,0.000211,0.007556,0.000557,0.000211,0.000149,0.000432,"hat",-0.011201,0.000557,0.000432
500,0.5,16,0.5,2.6,0.891213,0.890512,0.976763,0.880439,-0.000701,0.08555,-0.010774,0.000194,0.007448,0.000506,0.000193,0.000129,0.00039,"hat",-0.010774,0.000506,0.00039
500,0.5,16,0.5,2.7,0.905242,0.904556,0.989781,0.894817,-0.000686,0.084539,-0.010425,0.000184,0.007238,0.000462,0.000184,9.2e-05,0.000354,"hat",-0.010425,0.000462,0.000354
500,0.5,16,0.5,2.8,0.917612,0.917232,0.997559,0.907585,-0.00038,0.079948,-0.010026,0.000153,0.006415,0.000412,0.000153,2.3e-05,0.000312,"hat",-0.010026,0.000412,0.000312
500,0.5,16,0.5,2.9,0.928489,0.928216,0.999668,0.918924,-0.000273,0.071179,-0.009565,0.000143,0.00507,0.000361,0.000144,3e-06,0.00027,"hat",-0.009565,0.000361,0.00027
500,0.5,16,0.5,3,0.938031,0.937648,0.999994,0.928965,-0.000383,0.061963,-0.009066,0.000115,0.003839,0.000325,0.000115,0,0.000243,"hat",-0.009066,0.000325,0.000243
500,0.5,16,0.5,3.1,0.946382,0.946228,1,0.937879,-0.000154,0.053618,-0.008504,9.9e-05,0.002875,0.000293,1e-04,0,0.000221,"hat",-0.008504,0.000293,0.000221
500,0.5,16,0.5,3.2,0.953676,0.953756,1,0.945583,8e-05,0.046324,-0.008093,8.2e-05,0.002146,0.000264,8.2e-05,0,0.000198,"hat",-0.008093,0.000264,0.000198
500,0.5,16,0.5,3.3,0.960032,0.959948,1,0.952269,-8.4e-05,0.039968,-0.007763,7.5e-05,0.001597,0.000233,7.5e-05,0,0.000173,"hat",-0.007763,0.000233,0.000173
500,0.5,16,0.5,3.4,0.965562,0.965296,1,0.958136,-0.000266,0.034438,-0.007426,6.7e-05,0.001186,0.000208,6.7e-05,0,0.000153,"hat",-0.007426,0.000208,0.000153
500,0.5,16,0.5,3.5,0.970364,0.97022,1,0.963247,-0.000144,0.029636,-0.007117,6e-05,0.000878,0.000182,6e-05,0,0.000132,"hat",-0.007117,0.000182,0.000132
500,0.5,16,0.5,3.6,0.974526,0.974672,1,0.967981,0.000146,0.025474,-0.006545,4.9e-05,0.000649,0.000154,4.9e-05,0,0.000111,"hat",-0.006545,0.000154,0.000111
500,0.5,16,0.5,3.7,0.978129,0.978336,1,0.972138,0.000207,0.021871,-0.005992,4e-05,0.000478,0.000129,4e-05,0,9.3e-05,"hat",-0.005992,0.000129,9.3e-05
500,0.5,16,0.5,3.8,0.981243,0.981592,1,0.97572,0.000349,0.018757,-0.005523,3.4e-05,0.000352,0.000109,3.4e-05,0,7.9e-05,"hat",-0.005523,0.000109,7.9e-05
500,0.5,16,0.5,3.9,0.98393,0.98426,1,0.97889,0.00033,0.01607,-0.00504,3e-05,0.000258,9.3e-05,3e-05,0,6.8e-05,"hat",-0.00504,9.3e-05,6.8e-05
500,0.5,16,0.5,4,0.986246,0.986536,1,0.981679,0.00029,0.013754,-0.004567,2.5e-05,0.000189,8e-05,2.5e-05,0,5.9e-05,"hat",-0.004567,8e-05,5.9e-05
500,0.5,8,-0.5,0,0,0,0.086409,0.001664,0,0.086409,0.001664,0,0.007482,5e-06,0,1.5e-05,2e-06,"hat",0.001664,5e-06,2e-06
500,0.5,8,-0.5,0.1,0.001148,0.001084,0.087493,0.004873,-6.4e-05,0.086345,0.003725,2e-06,0.007472,2e-05,2e-06,1.7e-05,6e-06,"hat",0.003725,2e-05,6e-06
500,0.5,8,-0.5,0.2,0.007926,0.00804,0.094449,0.010803,0.000114,0.086523,0.002877,1.5e-05,0.007518,2.3e-05,1.5e-05,3.2e-05,1.4e-05,"hat",0.002877,2.3e-05,1.4e-05
500,0.5,8,-0.5,0.3,0.023115,0.022968,0.109377,0.021045,-0.000147,0.086262,-0.00207,4.2e-05,0.007503,3.8e-05,4.2e-05,6.2e-05,3.4e-05,"hat",-0.00207,3.8e-05,3.4e-05
500,0.5,8,-0.5,0.4,0.047423,0.047364,0.133773,0.037447,-5.9e-05,0.086351,-0.009975,9.1e-05,0.007568,0.000172,9.1e-05,0.000112,7.3e-05,"hat",-0.009975,0.000172,7.3e-05
500,0.5,8,-0.5,0.5,0.080301,0.08012,0.166529,0.061649,-0.000181,0.086228,-0.018653,0.000143,0.007602,0.000485,0.000143,0.000167,0.000137,"hat",-0.018653,0.000485,0.000137
500,0.5,8,-0.5,0.6,0.120513,0.120636,0.207045,0.094567,0.000123,0.086533,-0.025946,0.000215,0.007733,9e-04,0.000215,0.000245,0.000228,"hat",-0.025946,9e-04,0.000228
500,0.5,8,-0.5,0.7,0.166502,0.16646,0.252869,0.135957,-4.2e-05,0.086367,-0.030545,0.000273,0.007764,0.001271,0.000273,0.000305,0.000339,"hat",-0.030545,0.001271,0.000339
500,0.5,8,-0.5,0.8,0.216642,0.215884,0.302293,0.184629,-0.000758,0.085652,-0.032012,0.00034,0.007705,0.001479,0.00034,0.000369,0.000456,"hat",-0.032012,0.001479,0.000456
500,0.5,8,-0.5,0.9,0.269379,0.269404,0.355813,0.238739,2.5e-05,0.086435,-0.03064,0.000403,0.007897,0.001508,0.000404,0.000426,0.000571,"hat",-0.03064,0.001508,0.000571
500,0.5,8,-0.5,1,0.323324,0.323356,0.409765,0.295833,3.2e-05,0.086442,-0.02749,0.000448,0.007939,0.001427,0.000449,0.000468,0.000673,"hat",-0.02749,0.001427,0.000673
500,0.5,8,-0.5,1.1,0.377286,0.37728,0.463689,0.35412,-6e-06,0.086403,-0.023167,0.000435,0.007911,0.001291,0.000435,0.000446,0.000756,"hat",-0.023167,0.001291,0.000756
500,0.5,8,-0.5,1.2,0.430291,0.429768,0.516177,0.412188,-0.000523,0.085886,-0.018103,0.000442,0.007827,0.001125,0.000443,0.000452,0.000798,"hat",-0.018103,0.001125,0.000798
500,0.5,8,-0.5,1.3,0.48157,0.481268,0.567677,0.468704,-0.000302,0.086107,-0.012866,0.000457,0.007874,0.00098,0.000458,0.00046,0.000816,"hat",-0.012866,0.00098,0.000816
500,0.5,8,-0.5,1.4,0.530546,0.529228,0.615637,0.522618,-0.001318,0.085091,-0.007928,0.000454,0.007686,0.000876,0.000453,0.000446,0.000815,"hat",-0.007928,0.000876,0.000815
500,0.5,8,-0.5,1.5,0.57681,0.575932,0.662341,0.573336,-0.000878,0.085532,-0.003474,0.000467,0.007771,0.000824,0.000467,0.000456,0.000813,"hat",-0.003474,0.000824,0.000813
500,0.5,8,-0.5,1.6,0.620096,0.61972,0.706129,0.62027,-0.000376,0.086033,0.000173,0.000482,0.007865,0.000808,0.000482,0.000464,0.00081,"hat",0.000173,0.000808,0.00081
500,0.5,8,-0.5,1.7,0.66026,0.65972,0.746129,0.663357,-0.00054,0.085869,0.003097,0.000489,0.007835,0.000794,0.000489,0.000463,0.000786,"hat",0.003097,0.000794,0.000786
500,0.5,8,-0.5,1.8,0.697253,0.696584,0.782993,0.702374,-0.000669,0.08574,0.005121,0.000446,0.007761,0.000769,0.000447,0.000411,0.000744,"hat",0.005121,0.000769,0.000744
500,0.5,8,-0.5,1.9,0.731103,0.730592,0.817001,0.737605,-0.000511,0.085898,0.006502,0.000402,0.007738,0.000736,0.000402,0.00036,0.000695,"hat",0.006502,0.000736,0.000695
500,0.5,8,-0.5,2,0.761897,0.761272,0.847681,0.769338,-0.000625,0.085785,0.007442,0.000363,0.007677,0.00069,0.000363,0.000318,0.000636,"hat",0.007442,0.00069,0.000636
500,0.5,8,-0.5,2.1,0.789762,0.789544,0.875953,0.797854,-0.000218,0.086191,0.008092,0.000316,0.007698,0.000633,0.000316,0.000269,0.000569,"hat",0.008092,0.000633,0.000569
500,0.5,8,-0.5,2.2,0.814858,0.81494,0.901349,0.823357,8.2e-05,0.086492,0.0085,0.000292,0.00772,0.000572,0.000293,0.00024,0.000501,"hat",0.0085,0.000572,0.000501
500,0.5,8,-0.5,2.3,0.837361,0.837376,0.923785,0.845979,1.5e-05,0.086424,0.008618,0.000258,0.00767,0.000513,0.000258,0.000202,0.00044,"hat",0.008618,0.000513,0.00044
500,0.5,8,-0.5,2.4,0.857461,0.8576,0.944009,0.865958,0.000139,0.086549,0.008497,0.000248,0.00768,0.000459,0.000248,0.00019,0.000388,"hat",0.008497,0.000459,0.000388
500,0.5,8,-0.5,2.5,0.875348,0.875376,0.961774,0.883557,2.8e-05,0.086426,0.008209,0.000213,0.007625,0.000404,0.000214,0.000156,0.000337,"hat",0.008209,0.000404,0.000337
500,0.5,8,-0.5,2.6,0.891213,0.891196,0.977512,0.898922,-1.7e-05,0.086298,0.007709,0.000199,0.007585,0.000356,2e-04,0.000138,0.000298,"hat",0.007709,0.000356,0.000298
500,0.5,8,-0.5,2.7,0.905242,0.905072,0.990072,0.912359,-0.00017,0.08483,0.007117,0.000179,0.007277,0.000314,0.000179,8.1e-05,0.000264,"hat",0.007117,0.000314,0.000264
500,0.5,8,-0.5,2.8,0.917612,0.917484,0.997716,0.92419,-0.000128,0.080104,0.006578,0.000151,0.006438,0.000273,0.000152,2.1e-05,0.00023,"hat",0.006578,0.000273,0.00023
500,0.5,8,-0.5,2.9,0.928489,0.928652,0.999748,0.934493,0.000163,0.071258,0.006004,0.000134,0.00508,0.000234,0.000135,2e-06,0.000199,"hat",0.006004,0.000234,0.000199
500,0.5,8,-0.5,3,0.938031,0.938284,0.999976,0.943468,0.000253,0.061945,0.005437,0.000116,0.003837,0.000201,0.000116,0,0.000172,"hat",0.005437,0.000201,0.000172
500,0.5,8,-0.5,3.1,0.946382,0.946444,1,0.951207,6.2e-05,0.053618,0.004825,0.000101,0.002875,0.000172,0.000101,0,0.000149,"hat",0.004825,0.000172,0.000149
500,0.5,8,-0.5,3.2,0.953676,0.953784,1,0.957913,0.000108,0.046324,0.004237,8.6e-05,0.002146,0.000145,8.7e-05,0,0.000128,"hat",0.004237,0.000145,0.000128
500,0.5,8,-0.5,3.3,0.960032,0.960132,1,0.963751,1e-04,0.039968,0.003719,7.3e-05,0.001597,0.000123,7.3e-05,0,0.00011,"hat",0.003719,0.000123,0.00011
500,0.5,8,-0.5,3.4,0.965562,0.965824,1,0.96868,0.000262,0.034438,0.003117,6.2e-05,0.001186,0.000105,6.2e-05,0,9.5e-05,"hat",0.003117,0.000105,9.5e-05
500,0.5,8,-0.5,3.5,0.970364,0.9707,1,0.972919,0.000336,0.029636,0.002555,5.5e-05,0.000878,9e-05,5.5e-05,0,8.4e-05,"hat",0.002555,9e-05,8.4e-05
500,0.5,8,-0.5,3.6,0.974526,0.97464,1,0.976578,0.000114,0.025474,0.002051,4.9e-05,0.000649,7.7e-05,4.9e-05,0,7.3e-05,"hat",0.002051,7.7e-05,7.3e-05
500,0.5,8,-0.5,3.7,0.978129,0.978344,1,0.979739,0.000215,0.021871,0.00161,4.1e-05,0.000478,6.6e-05,4.2e-05,0,6.4e-05,"hat",0.00161,6.6e-05,6.4e-05
500,0.5,8,-0.5,3.8,0.981243,0.981524,1,0.982471,0.000281,0.018757,0.001228,3.8e-05,0.000352,5.6e-05,3.8e-05,0,5.5e-05,"hat",0.001228,5.6e-05,5.5e-05
500,0.5,8,-0.5,3.9,0.98393,0.984196,1,0.984801,0.000266,0.01607,0.00087,3.3e-05,0.000258,4.8e-05,3.3e-05,0,4.7e-05,"hat",0.00087,4.8e-05,4.7e-05
500,0.5,8,-0.5,4,0.986246,0.986396,1,0.986766,0.00015,0.013754,0.00052,2.8e-05,0.000189,4.1e-05,2.8e-05,0,4.1e-05,"hat",0.00052,4.1e-05,4.1e-05
500,0.5,8,0,0,0,0,0.086584,0.006851,0,0.086584,0.006851,0,0.007511,5.6e-05,0,1.4e-05,9e-06,"hat",0.006851,5.6e-05,9e-06
500,0.5,8,0,0.1,0.001148,0.001088,0.087672,0.014112,-6e-05,0.086524,0.012964,2e-06,0.007503,0.00019,2e-06,1.7e-05,2.2e-05,"hat",0.012964,0.00019,2.2e-05
500,0.5,8,0,0.2,0.007926,0.007676,0.09426,0.025982,-0.00025,0.086334,0.018056,1.8e-05,0.00749,0.000375,1.8e-05,3.7e-05,4.9e-05,"hat",0.018056,0.000375,4.9e-05
