"n","p1","maxc","rho","s","F_true","avg_F_dir","avg_F_dir_sd","avg_F_hat","bias_dir","bias_dir_sd","bias_hat","mse_dir","mse_dir_sd","mse_hat","var_dir","var_dir_sd","var_hat","estimator","bias","mse","var"
100,0.25,0.5,0.5,0.3,0.579825,0.572585,0.652119,0.527749,-0.00724,0.072294,-0.052076,0.001826,0.006769,0.008078,0.001777,0.001546,0.005377,"hat",-0.052076,0.008078,0.005377
100,0.25,0.5,0.5,0.35,0.68092,0.670736,0.739132,0.585245,-0.010184,0.058212,-0.095675,0.001752,0.004689,0.014528,0.001651,0.001303,0.005385,"hat",-0.095675,0.014528,0.005385
100,0.25,0.5,0.5,0.4,0.76672,0.75468,0.811129,0.640542,-0.01204,0.044409,-0.126178,0.001545,0.00298,0.02113,0.001403,0.00101,0.00522,"hat",-0.126178,0.02113,0.00522
100,0.25,0.5,0.5,0.45,0.836433,0.823646,0.868918,0.69277,-0.012786,0.032485,-0.143663,0.001243,0.001754,0.025523,0.001082,0.000701,0.004893,"hat",-0.143663,0.025523,0.004893
100,0.25,0.5,0.5,0.5,0.890625,0.878635,0.913538,0.74122,-0.01199,0.022913,-0.149405,0.00089,0.000976,0.026744,0.000748,0.000452,0.004431,"hat",-0.149405,0.026744,0.004431
100,0.25,0.5,0.5,0.55,0.930802,0.920698,0.946169,0.785359,-0.010104,0.015367,-0.145443,0.00058,0.000515,0.025014,0.000479,0.000279,0.003868,"hat",-0.145443,0.025014,0.003868
100,0.25,0.5,0.5,0.6,0.95904,0.951141,0.968605,0.824828,-0.007899,0.009565,-0.134212,0.000351,0.000254,0.02126,0.000289,0.000162,0.003253,"hat",-0.134212,0.02126,0.003253
100,0.25,0.5,0.5,0.65,0.977678,0.971812,0.982941,0.859446,-0.005866,0.005263,-0.118232,0.000197,0.000116,0.016609,0.000163,8.8e-05,0.002635,"hat",-0.118232,0.016609,0.002635
100,0.25,0.5,0.5,0.7,0.989065,0.984848,0.991484,0.889219,-0.004217,0.002419,-0.099846,0.000103,4.7e-05,0.012019,8.5e-05,4.1e-05,0.002054,"hat",-0.099846,0.012019,0.002054
100,0.25,0.5,0.5,0.75,0.995361,0.99254,0.996208,0.914317,-0.002821,0.000846,-0.081044,4.6e-05,1.7e-05,0.008102,3.8e-05,1.6e-05,0.001537,"hat",-0.081044,0.008102,0.001537
100,0.25,0.5,0.5,0.8,0.9984,0.996742,0.998579,0.935042,-0.001658,0.000179,-0.063358,1.7e-05,5e-06,0.005115,1.4e-05,5e-06,0.001103,"hat",-0.063358,0.005115,0.001103
100,0.25,0.5,0.5,0.85,0.999601,0.998813,0.999579,0.951785,-0.000788,-2.2e-05,-0.047816,4e-06,1e-06,0.003043,4e-06,1e-06,0.000758,"hat",-0.047816,0.003043,0.000758
100,0.25,0.5,0.5,0.9,0.999945,0.99966,0.999907,0.964998,-0.000285,-3.8e-05,-0.034947,1e-06,0,0.001719,1e-06,0,0.000498,"hat",-0.034947,0.001719,0.000498
100,0.25,0.5,0.5,0.95,0.999998,0.999928,0.999986,0.975175,-7e-05,-1.3e-05,-0.024823,0,0,0.00093,0,0,0.000314,"hat",-0.024823,0.00093,0.000314
100,0.25,0.5,0.5,1,1,0.999989,0.999999,0.982823,-1.1e-05,-1e-06,-0.017177,0,0,0.000485,0,0,0.000191,"hat",-0.017177,0.000485,0.000191
100,0.5,0.1,-0.5,0,0,0.019091,0.048352,0.016983,0.019091,0.048352,0.016983,0.000427,0.002554,0.00038,6.3e-05,0.000216,9.1e-05,"hat",0.016983,0.00038,9.1e-05
100,0.5,0.1,-0.5,0.05,0.032774,0.059029,0.114727,0.05045,0.026255,0.081953,0.017676,0.000925,0.007256,0.000652,0.000236,0.000541,0.00034,"hat",0.017676,0.000652,0.00034
100,0.5,0.1,-0.5,0.1,0.114265,0.1323,0.210813,0.116342,0.018035,0.096548,0.002077,0.000888,0.010332,0.000853,0.000564,0.001012,0.00085,"hat",0.002077,0.000853,0.00085
100,0.5,0.1,-0.5,0.15,0.223516,0.233208,0.324038,0.215384,0.009692,0.100522,-0.008132,0.001161,0.011663,0.001781,0.001069,0.001562,0.001719,"hat",-0.008132,0.001781,0.001719
100,0.5,0.1,-0.5,0.2,0.34464,0.34835,0.44121,0.335182,0.00371,0.09657,-0.009458,0.001663,0.01123,0.002875,0.001652,0.001908,0.002791,"hat",-0.009458,0.002875,0.002791
100,0.5,0.1,-0.5,0.25,0.466064,0.465057,0.552965,0.459206,-0.001007,0.0869,-0.006858,0.001988,0.009436,0.003529,0.001991,0.001888,0.003489,"hat",-0.006858,0.003529,0.003489
100,0.5,0.1,-0.5,0.3,0.579825,0.574965,0.654123,0.575332,-0.00486,0.074298,-0.004493,0.00199,0.007139,0.003589,0.00197,0.001622,0.003576,"hat",-0.004493,0.003589,0.003576
100,0.5,0.1,-0.5,0.35,0.68092,0.673462,0.741724,0.677875,-0.007458,0.060804,-0.003045,0.001767,0.004997,0.003183,0.001715,0.001302,0.00318,"hat",-0.003045,0.003183,0.00318
100,0.5,0.1,-0.5,0.4,0.76672,0.75795,0.814461,0.765045,-0.00877,0.047741,-0.001675,0.001478,0.003283,0.002597,0.001404,0.001006,0.002599,"hat",-0.001675,0.002597,0.002599
100,0.5,0.1,-0.5,0.45,0.836433,0.827469,0.872203,0.836129,-0.008964,0.03577,-0.000303,0.00116,0.001991,0.001977,0.001081,0.000713,0.001981,"hat",-0.000303,0.001977,0.001981
100,0.5,0.1,-0.5,0.5,0.890625,0.882133,0.916049,0.891267,-0.008492,0.025424,0.000642,0.000829,0.001113,0.001372,0.000758,0.000467,0.001374,"hat",0.000642,0.001372,0.001374
100,0.5,0.1,-0.5,0.55,0.930802,0.923299,0.947938,0.931797,-0.007502,0.017136,0.000995,0.000546,0.000582,0.000847,0.000491,0.000289,0.000848,"hat",0.000995,0.000847,0.000848
100,0.5,0.1,-0.5,0.6,0.95904,0.952966,0.969878,0.959821,-0.006074,0.010838,0.000781,0.000334,0.000285,0.000472,0.000298,0.000168,0.000473,"hat",0.000781,0.000472,0.000473
100,0.5,0.1,-0.5,0.65,0.977678,0.973121,0.98391,0.977949,-0.004558,0.006232,0.000271,0.000187,0.000124,0.000234,0.000166,8.6e-05,0.000234,"hat",0.000271,0.000234,0.000234
100,0.5,0.1,-0.5,0.7,0.989065,0.985843,0.992208,0.98889,-0.003222,0.003143,-0.000175,9.1e-05,4.8e-05,1e-04,8.1e-05,3.8e-05,0.000101,"hat",-0.000175,1e-04,0.000101
100,0.5,0.1,-0.5,0.75,0.995361,0.993257,0.996664,0.994973,-0.002104,0.001303,-0.000389,3.9e-05,1.6e-05,3.7e-05,3.4e-05,1.4e-05,3.7e-05,"hat",-0.000389,3.7e-05,3.7e-05
100,0.5,0.1,-0.5,0.8,0.9984,0.997171,0.998778,0.997997,-0.001229,0.000378,-0.000403,1.4e-05,4e-06,1.2e-05,1.2e-05,4e-06,1.2e-05,"hat",-0.000403,1.2e-05,1.2e-05
100,0.5,0.1,-0.5,0.85,0.999601,0.998987,0.999628,0.999301,-0.000614,2.7e-05,-0.000301,4e-06,1e-06,3e-06,3e-06,1e-06,3e-06,"hat",-0.000301,3e-06,3e-06
100,0.5,0.1,-0.5,0.9,0.999945,0.999699,0.999908,0.999787,-0.000246,-3.7e-05,-0.000158,1e-06,0,1e-06,1e-06,0,1e-06,"hat",-0.000158,1e-06,1e-06
100,0.5,0.1,-0.5,0.95,0.999998,0.999928,0.999982,0.999943,-7.1e-05,-1.6e-05,-5.5e-05,0,0,0,0,0,0,"hat",-5.5e-05,0,0
100,0.5,0.1,-0.5,1,1,0.999986,0.999997,0.999986,-1.4e-05,-3e-06,-1.4e-05,0,0,0,0,0,0,"hat",-1.4e-05,0,0
100,0.5,0.1,0,0,0,0.019708,0.0493,0.033671,0.019708,0.0493,0.033671,0.000443,0.002623,0.001354,5.5e-05,0.000193,0.000221,"hat",0.033671,0.001354,0.000221
100,0.5,0.1,0,0.05,0.032774,0.059924,0.115442,0.077255,0.02715,0.082668,0.044481,0.000948,0.007351,0.002561,0.000211,0.000518,0.000584,"hat",0.044481,0.002561,0.000584
100,0.5,0.1,0,0.1,0.114265,0.132748,0.210481,0.147637,0.018483,0.096216,0.033372,0.000872,0.010216,0.002288,0.000532,0.00096,0.001177,"hat",0.033372,0.002288,0.001177
100,0.5,0.1,0,0.15,0.223516,0.232483,0.322304,0.241706,0.008967,0.098788,0.01819,0.001062,0.011172,0.002278,0.000983,0.001416,0.001951,"hat",0.01819,0.002278,0.001951
100,0.5,0.1,0,0.2,0.34464,0.346247,0.438562,0.350015,0.001607,0.093922,0.005375,0.001476,0.010587,0.002766,0.001476,0.001769,0.002743,"hat",0.005375,0.002766,0.002743
100,0.5,0.1,0,0.25,0.466064,0.462316,0.550486,0.461691,-0.003748,0.084421,-0.004374,0.001867,0.00896,0.003247,0.001857,0.001837,0.003234,"hat",-0.004374,0.003247,0.003234
100,0.5,0.1,0,0.3,0.579825,0.572523,0.652162,0.568356,-0.007302,0.072337,-0.011469,0.001988,0.006903,0.003344,0.001938,0.001674,0.003219,"hat",-0.011469,0.003344,0.003219
100,0.5,0.1,0,0.35,0.68092,0.671515,0.740105,0.664897,-0.009405,0.059185,-0.016023,0.00187,0.004895,0.003147,0.001785,0.001395,0.002896,"hat",-0.016023,0.003147,0.002896
100,0.5,0.1,0,0.4,0.76672,0.756309,0.812913,0.748284,-0.010411,0.046193,-0.018436,0.001598,0.003191,0.00276,0.001493,0.00106,0.002425,"hat",-0.018436,0.00276,0.002425
100,0.5,0.1,0,0.45,0.836433,0.825865,0.870864,0.817377,-0.010568,0.034432,-0.019055,0.001239,0.001923,0.002234,0.00113,0.000738,0.001875,"hat",-0.019055,0.002234,0.001875
100,0.5,0.1,0,0.5,0.890625,0.88085,0.915343,0.872692,-0.009775,0.024718,-0.017933,0.000879,0.001091,0.001678,0.000785,0.000481,0.001359,"hat",-0.017933,0.001678,0.001359
100,0.5,0.1,0,0.55,0.930802,0.922689,0.947649,0.915266,-0.008113,0.016847,-0.015536,0.00057,0.000574,0.001156,0.000505,0.000291,0.000917,"hat",-0.015536,0.001156,0.000917
100,0.5,0.1,0,0.6,0.95904,0.952686,0.969639,0.946452,-0.006354,0.010599,-0.012588,0.000337,0.000277,0.000726,0.000298,0.000165,0.000569,"hat",-0.012588,0.000726,0.000569
100,0.5,0.1,0,0.65,0.977678,0.97288,0.983695,0.968137,-0.004799,0.006016,-0.009542,0.000187,0.000125,0.000416,0.000164,8.9e-05,0.000325,"hat",-0.009542,0.000416,0.000325
100,0.5,0.1,0,0.7,0.989065,0.985624,0.992027,0.982308,-0.003441,0.002962,-0.006757,9.7e-05,5.1e-05,0.000216,8.6e-05,4.2e-05,0.000171,"hat",-0.006757,0.000216,0.000171
100,0.5,0.1,0,0.75,0.995361,0.993079,0.996556,0.990871,-0.002282,0.001194,-0.00449,4.4e-05,1.7e-05,0.000104,3.9e-05,1.6e-05,8.4e-05,"hat",-0.00449,0.000104,8.4e-05
100,0.5,0.1,0,0.8,0.9984,0.997067,0.998727,0.995615,-0.001333,0.000327,-0.002785,1.5e-05,5e-06,4.5e-05,1.4e-05,5e-06,3.7e-05,"hat",-0.002785,4.5e-05,3.7e-05
100,0.5,0.1,0,0.85,0.999601,0.998938,0.999606,0.998045,-0.000663,5e-06,-0.001556,4e-06,1e-06,1.6e-05,4e-06,1e-06,1.4e-05,"hat",-0.001556,1.6e-05,1.4e-05
100,0.5,0.1,0,0.9,0.999945,0.999679,0.9999,0.99921,-0.000266,-4.5e-05,-0.000735,1e-06,0,5e-06,1e-06,0,4e-06,"hat",-0.000735,5e-06,4e-06
100,0.5,0.1,0,0.95,0.999998,0.999921,0.99998,0.999721,-7.7e-05,-1.8e-05,-0.000278,0,0,1e-06,0,0,1e-06,"hat",-0.000278,1e-06,1e-06
100,0.5,0.1,0,1,1,0.999985,0.999997,0.999914,-1.5e-05,-3e-06,-8.6e-05,0,0,0,0,0,0,"hat",-8.6e-05,0,0
100,0.5,0.1,0.5,0,0,0.019231,0.048865,0.050115,0.019231,0.048865,0.050115,0.00043,0.002601,0.002903,6.1e-05,0.000214,0.000393,"hat",0.050115,0.002903,0.000393
100,0.5,0.1,0.5,0.05,0.032774,0.05936,0.115847,0.100084,0.026586,0.083073,0.06731,0.000935,0.007447,0.005396,0.000229,0.000547,0.000867,"hat",0.06731,0.005396,0.000867
100,0.5,0.1,0.5,0.1,0.114265,0.133146,0.212629,0.172156,0.018881,0.098364,0.057891,0.000911,0.010711,0.004889,0.000555,0.001038,0.001541,"hat",0.057891,0.004889,0.001541
100,0.5,0.1,0.5,0.15,0.223516,0.234561,0.325864,0.262018,0.011045,0.102348,0.038502,0.001172,0.011991,0.003765,0.001052,0.001519,0.002287,"hat",0.038502,0.003765,0.002287
100,0.5,0.1,0.5,0.2,0.34464,0.349573,0.442695,0.362379,0.004933,0.098055,0.017739,0.001549,0.011388,0.003246,0.001528,0.001777,0.002937,"hat",0.017739,0.003246,0.002937
100,0.5,0.1,0.5,0.25,0.466064,0.466086,0.554354,0.465388,2.2e-05,0.088289,-0.000677,0.001803,0.009613,0.003382,0.001807,0.001821,0.003389,"hat",-0.000677,0.003382,0.003389
100,0.5,0.1,0.5,0.3,0.579825,0.575931,0.655,0.564252,-0.003894,0.075175,-0.015573,0.001898,0.007279,0.003777,0.001887,0.001631,0.003542,"hat",-0.015573,0.003777,0.003542
100,0.5,0.1,0.5,0.35,0.68092,0.673885,0.74189,0.654226,-0.007035,0.060969,-0.026695,0.001754,0.005008,0.00405,0.001708,0.001294,0.003344,"hat",-0.026695,0.00405,0.003344
100,0.5,0.1,0.5,0.4,0.76672,0.757736,0.814056,0.733011,-0.008984,0.047336,-0.033709,0.001465,0.003225,0.003991,0.001387,0.000986,0.002861,"hat",-0.033709,0.003991,0.002861
100,0.5,0.1,0.5,0.45,0.836433,0.826764,0.871402,0.80006,-0.009668,0.03497,-0.036373,0.001161,0.001947,0.003588,0.001069,0.000725,0.00227,"hat",-0.036373,0.003588,0.00227
100,0.5,0.1,0.5,0.5,0.890625,0.881108,0.914858,0.855339,-0.009517,0.024233,-0.035286,0.000875,0.001104,0.002958,0.000786,0.000518,0.001716,"hat",-0.035286,0.002958,0.001716
100,0.5,0.1,0.5,0.55,0.930802,0.921926,0.946439,0.899151,-0.008876,0.015637,-0.031651,0.000632,0.000592,0.002238,0.000554,0.000349,0.001239,"hat",-0.031651,0.002238,0.001239
100,0.5,0.1,0.5,0.6,0.95904,0.951342,0.96847,0.932497,-0.007698,0.00943,-0.026543,0.000419,0.000292,0.001553,0.00036,0.000203,0.000851,"hat",-0.026543,0.001553,0.000851
100,0.5,0.1,0.5,0.65,0.977678,0.971696,0.983046,0.956912,-0.005983,0.005367,-0.020766,0.000237,0.000127,0.000975,0.000201,9.8e-05,0.000544,"hat",-0.020766,0.000975,0.000544
100,0.5,0.1,0.5,0.7,0.989065,0.985008,0.991866,0.974058,-0.004057,0.002801,-0.015007,0.000109,4.7e-05,0.000539,9.3e-05,3.9e-05,0.000314,"hat",-0.015007,0.000539,0.000314
100,0.5,0.1,0.5,0.75,0.995361,0.992936,0.996599,0.985457,-0.002426,0.001238,-0.009904,4.1e-05,1.4e-05,0.000254,3.5e-05,1.3e-05,0.000156,"hat",-0.009904,0.000254,0.000156
100,0.5,0.1,0.5,0.8,0.9984,0.997109,0.998789,0.992503,-0.001291,0.000389,-0.005897,1.3e-05,4e-06,1e-04,1.1e-05,4e-06,6.5e-05,"hat",-0.005897,1e-04,6.5e-05
100,0.5,0.1,0.5,0.85,0.999601,0.998997,0.999649,0.996489,-0.000604,4.8e-05,-0.003112,3e-06,1e-06,3.3e-05,3e-06,1e-06,2.3e-05,"hat",-0.003112,3.3e-05,2.3e-05
100,0.5,0.1,0.5,0.9,0.999945,0.999719,0.999923,0.998527,-0.000226,-2.2e-05,-0.001418,1e-06,0,9e-06,0,0,7e-06,"hat",-0.001418,9e-06,7e-06
100,0.5,0.1,0.5,0.95,0.999998,0.999941,0.999988,0.999459,-5.8e-05,-1e-05,-0.00054,0,0,2e-06,0,0,2e-06,"hat",-0.00054,2e-06,2e-06
100,0.5,0.1,0.5,1,1,0.999991,0.999999,0.99983,-9e-06,-1e-06,-0.00017,0,0,0,0,0,0,"hat",-0.00017,0,0
100,0.5,0.25,-0.5,0,0,0.019386,0.049001,0.03351,0.019386,0.049001,0.03351,0.000443,0.002634,0.001348,6.7e-05,0.000233,0.000225,"hat",0.03351,0.001348,0.000225
100,0.5,0.25,-0.5,0.05,0.032774,0.059647,0.115799,0.070988,0.026873,0.083025,0.038214,0.000973,0.007502,0.001997,0.000251,0.00061,0.000538,"hat",0.038214,0.001997,0.000538
100,0.5,0.25,-0.5,0.1,0.114265,0.133211,0.211434,0.131553,0.018946,0.097169,0.017288,0.000967,0.010565,0.001329,0.00061,0.001126,0.001032,"hat",0.017288,0.001329,0.001032
100,0.5,0.25,-0.5,0.15,0.223516,0.233432,0.323168,0.216288,0.009916,0.099652,-0.007228,0.001201,0.011546,0.001699,0.001105,0.001619,0.00165,"hat",-0.007228,0.001699,0.00165
100,0.5,0.25,-0.5,0.2,0.34464,0.347063,0.438681,0.321276,0.002423,0.094041,-0.023364,0.001604,0.010731,0.002794,0.001602,0.001891,0.002253,"hat",-0.023364,0.002794,0.002253
100,0.5,0.25,-0.5,0.25,0.466064,0.462277,0.549206,0.438099,-0.003787,0.083141,-0.027965,0.00191,0.00882,0.003463,0.001899,0.001911,0.002686,"hat",-0.027965,0.003463,0.002686
100,0.5,0.25,-0.5,0.3,0.579825,0.571197,0.650213,0.555696,-0.008628,0.070388,-0.024129,0.00206,0.006748,0.00341,0.001989,0.001797,0.002834,"hat",-0.024129,0.00341,0.002834
100,0.5,0.25,-0.5,0.35,0.68092,0.669753,0.738483,0.664085,-0.011167,0.057563,-0.016835,0.002042,0.004841,0.002951,0.001922,0.001531,0.002673,"hat",-0.016835,0.002951,0.002673
100,0.5,0.25,-0.5,0.4,0.76672,0.754925,0.812173,0.756946,-0.011795,0.045453,-0.009774,0.001778,0.003224,0.002344,0.001642,0.00116,0.002253,"hat",-0.009774,0.002344,0.002253
100,0.5,0.25,-0.5,0.45,0.836433,0.825365,0.870961,0.831861,-0.011067,0.034528,-0.004572,0.001359,0.001985,0.001697,0.001239,0.000795,0.001679,"hat",-0.004572,0.001697,0.001679
100,0.5,0.25,-0.5,0.5,0.890625,0.881032,0.915595,0.889241,-0.009593,0.02497,-0.001384,0.000933,0.001133,0.001113,0.000843,0.000511,0.001113,"hat",-0.001384,0.001113,0.001113
100,0.5,0.25,-0.5,0.55,0.930802,0.922936,0.947941,0.930916,-0.007866,0.017139,0.000114,0.000599,0.000609,0.000663,0.000538,0.000316,0.000664,"hat",0.000114,0.000663,0.000664
100,0.5,0.25,-0.5,0.6,0.95904,0.953,0.970105,0.959435,-0.00604,0.011065,0.000395,0.000361,0.000301,0.000357,0.000325,0.000179,0.000358,"hat",0.000395,0.000357,0.000358
100,0.5,0.25,-0.5,0.65,0.977678,0.973353,0.984357,0.977758,-0.004325,0.006678,7.9e-05,0.000195,0.000131,0.000173,0.000177,8.6e-05,0.000174,"hat",7.9e-05,0.000173,0.000174
100,0.5,0.25,-0.5,0.7,0.989065,0.986274,0.992724,0.988733,-0.002791,0.003659,-0.000332,8.9e-05,4.7e-05,7.6e-05,8.2e-05,3.4e-05,7.6e-05,"hat",-0.000332,7.6e-05,7.6e-05
100,0.5,0.25,-0.5,0.75,0.995361,0.993729,0.997047,0.994769,-0.001632,0.001686,-0.000592,3.3e-05,1.4e-05,3e-05,3.1e-05,1.1e-05,2.9e-05,"hat",-0.000592,3e-05,2.9e-05
100,0.5,0.25,-0.5,0.8,0.9984,0.997511,0.998994,0.99778,-0.000889,0.000594,-0.00062,1e-05,3e-06,1e-05,9e-06,3e-06,1e-05,"hat",-0.00062,1e-05,1e-05
100,0.5,0.25,-0.5,0.85,0.999601,0.999178,0.999726,0.999148,-0.000423,0.000124,-0.000453,2e-06,1e-06,3e-06,2e-06,1e-06,3e-06,"hat",-0.000453,3e-06,3e-06
100,0.5,0.25,-0.5,0.9,0.999945,0.999784,0.999942,0.999704,-0.000161,-3e-06,-0.000241,0,0,1e-06,0,0,1e-06,"hat",-0.000241,1e-06,1e-06
100,0.5,0.25,-0.5,0.95,0.999998,0.999956,0.99999,0.999908,-4.3e-05,-8e-06,-9e-05,0,0,0,0,0,0,"hat",-9e-05,0,0
100,0.5,0.25,-0.5,1,1,0.999993,0.999999,0.999976,-7e-06,-1e-06,-2.4e-05,0,0,0,0,0,0,"hat",-2.4e-05,0,0
100,0.5,0.25,0,0,0,0.01971,0.049303,0.073058,0.01971,0.049303,0.073058,0.00046,0.002685,0.006062,7.1e-05,0.000254,0.000726,"hat",0.073058,0.006062,0.000726
100,0.5,0.25,0,0.05,0.032774,0.059631,0.115288,0.121553,0.026857,0.082514,0.08878,0.000991,0.007453,0.009144,0.00027,0.000646,0.001265,"hat",0.08878,0.009144,0.001265
100,0.5,0.25,0,0.1,0.114265,0.132227,0.21034,0.186544,0.017962,0.096075,0.072279,0.000961,0.010385,0.007125,0.00064,0.001157,0.001905,"hat",0.072279,0.007125,0.001905
100,0.5,0.25,0,0.15,0.223516,0.23193,0.32198,0.266426,0.008414,0.098464,0.04291,0.001197,0.01129,0.004374,0.001129,0.001598,0.002538,"hat",0.04291,0.004374,0.002538
100,0.5,0.25,0,0.2,0.34464,0.345496,0.437964,0.357178,0.000856,0.093324,0.012538,0.001568,0.010574,0.003201,0.00157,0.001868,0.00305,"hat",0.012538,0.003201,0.00305
100,0.5,0.25,0,0.25,0.466064,0.461406,0.549787,0.453385,-0.004659,0.083722,-0.012679,0.0019,0.008925,0.003502,0.001882,0.001919,0.003348,"hat",-0.012679,0.003502,0.003348
100,0.5,0.25,0,0.3,0.579825,0.571575,0.651059,0.549255,-0.00825,0.071234,-0.03057,0.002046,0.006788,0.0043,0.001982,0.001717,0.003372,"hat",-0.03057,0.0043,0.003372
100,0.5,0.25,0,0.35,0.68092,0.670092,0.738288,0.639529,-0.010828,0.057368,-0.041391,0.001922,0.004653,0.004823,0.001808,0.001365,0.003116,"hat",-0.041391,0.004823,0.003116
100,0.5,0.25,0,0.4,0.76672,0.754214,0.810937,0.720335,-0.012506,0.044217,-0.046385,0.001626,0.002983,0.004796,0.001472,0.001029,0.002649,"hat",-0.046385,0.004796,0.002649
100,0.5,0.25,0,0.45,0.836433,0.823805,0.869397,0.789605,-0.012627,0.032965,-0.046827,0.001286,0.001832,0.004291,0.001129,0.000747,0.002102,"hat",-0.046827,0.004291,0.002102
100,0.5,0.25,0,0.5,0.890625,0.87933,0.91421,0.846746,-0.011295,0.023585,-0.043879,0.000939,0.001057,0.00351,0.000813,0.000502,0.001587,"hat",-0.043879,0.00351,0.001587
100,0.5,0.25,0,0.55,0.930802,0.921446,0.946711,0.892108,-0.009356,0.015909,-0.038694,0.000619,0.000556,0.002633,0.000533,0.000303,0.001139,"hat",-0.038694,0.002633,0.001139
100,0.5,0.25,0,0.6,0.95904,0.951668,0.968926,0.926765,-0.007372,0.009886,-0.032275,0.000366,0.000261,0.001803,0.000312,0.000164,0.000763,"hat",-0.032275,0.001803,0.000763
100,0.5,0.25,0,0.65,0.977678,0.972108,0.983184,0.952259,-0.00557,0.005506,-0.025419,0.000193,0.000109,0.001119,0.000162,7.9e-05,0.000474,"hat",-0.025419,0.001119,0.000474
100,0.5,0.25,0,0.7,0.989065,0.985104,0.991779,0.970247,-0.003961,0.002714,-0.018818,9.1e-05,4.1e-05,0.000628,7.5e-05,3.3e-05,0.000274,"hat",-0.018818,0.000628,0.000274
100,0.5,0.25,0,0.75,0.995361,0.992861,0.996549,0.982342,-0.002501,0.001187,-0.01302,3.6e-05,1.3e-05,0.000316,3e-05,1.1e-05,0.000147,"hat",-0.01302,0.000316,0.000147
100,0.5,0.25,0,0.8,0.9984,0.997089,0.998803,0.99008,-0.001311,0.000403,-0.00832,1.1e-05,3e-06,0.00014,1e-05,3e-06,7.1e-05,"hat",-0.00832,0.00014,7.1e-05
100,0.5,0.25,0,0.85,0.999601,0.999021,0.999662,0.99477,-0.000581,6.1e-05,-0.004832,3e-06,1e-06,5.4e-05,3e-06,1e-06,3.1e-05,"hat",-0.004832,5.4e-05,3.1e-05
100,0.5,0.25,0,0.9,0.999945,0.999731,0.999923,0.99743,-0.000214,-2.2e-05,-0.002515,1e-06,0,1.8e-05,1e-06,0,1.2e-05,"hat",-0.002515,1.8e-05,1.2e-05
100,0.5,0.25,0,0.95,0.999998,0.99994,0.999986,0.998831,-5.8e-05,-1.2e-05,-0.001167,0,0,5e-06,0,0,4e-06,"hat",-0.001167,5e-06,4e-06
100,0.5,0.25,0,1,1,0.99999,0.999998,0.999512,-1e-05,-2e-06,-0.000488,0,0,1e-06,0,0,1e-06,"hat",-0.000488,1e-06,1e-06
100,0.5,0.25,0.5,0,0,0.018901,0.04756,0.10449,0.018901,0.04756,0.10449,0.000424,0.002496,0.011776,6.7e-05,0.000234,0.00086,"hat",0.10449,0.011776,0.00086
100,0.5,0.25,0.5,0.05,0.032774,0.057988,0.112713,0.157433,0.025214,0.079939,0.124659,0.000888,0.007001,0.016879,0.000252,0.000612,0.001342,"hat",0.124659,0.016879,0.001342
100,0.5,0.25,0.5,0.1,0.114265,0.129961,0.207018,0.221994,0.015696,0.092753,0.107729,0.000873,0.009781,0.01349,0.000628,0.001181,0.001888,"hat",0.107729,0.01349,0.001888
100,0.5,0.25,0.5,0.15,0.223516,0.228985,0.317825,0.295702,0.00547,0.094309,0.072186,0.001228,0.01061,0.007637,0.001201,0.001719,0.002431,"hat",0.072186,0.007637,0.002431
100,0.5,0.25,0.5,0.2,0.34464,0.341769,0.433128,0.375328,-0.002871,0.088488,0.030688,0.001743,0.009786,0.00383,0.001738,0.00196,0.002894,"hat",0.030688,0.00383,0.002894
100,0.5,0.25,0.5,0.25,0.466064,0.456989,0.544809,0.457443,-0.009075,0.078744,-0.008621,0.00208,0.008167,0.003296,0.002002,0.001971,0.003228,"hat",-0.008621,0.003296,0.003228
100,0.5,0.25,0.5,0.3,0.579825,0.567182,0.647397,0.538786,-0.012643,0.067572,-0.041039,0.002227,0.006395,0.005067,0.002071,0.001833,0.00339,"hat",-0.041039,0.005067,0.00339
100,0.5,0.25,0.5,0.35,0.68092,0.667285,0.737225,0.616556,-0.013635,0.056305,-0.064364,0.002128,0.00471,0.007466,0.001946,0.001543,0.003329,"hat",-0.064364,0.007466,0.003329
100,0.5,0.25,0.5,0.4,0.76672,0.75399,0.811949,0.688589,-0.01273,0.045229,-0.078131,0.001803,0.003217,0.00915,0.001644,0.001174,0.003052,"hat",-0.078131,0.00915,0.003052
100,0.5,0.25,0.5,0.45,0.836433,0.825356,0.870985,0.753341,-0.011077,0.034552,-0.083092,0.001369,0.002008,0.009518,0.001248,0.000816,0.002619,"hat",-0.083092,0.009518,0.002619
100,0.5,0.25,0.5,0.5,0.890625,0.881147,0.915413,0.809789,-0.009478,0.024788,-0.080836,0.000954,0.001149,0.008639,0.000866,0.000536,0.002109,"hat",-0.080836,0.008639,0.002109
100,0.5,0.25,0.5,0.55,0.930802,0.922733,0.947328,0.857447,-0.008069,0.016526,-0.073355,0.000629,0.000608,0.006976,0.000565,0.000336,0.001598,"hat",-0.073355,0.006976,0.001598
100,0.5,0.25,0.5,0.6,0.95904,0.952318,0.969125,0.896385,-0.006722,0.010085,-0.062655,0.000391,0.000297,0.005068,0.000347,0.000196,0.001145,"hat",-0.062655,0.005068,0.001145
