"n","p1","ratec","rho","s","F_true","avg_F_dir","avg_F_dir_sd","avg_F_hat","bias_dir","bias_dir_sd","bias_hat","mse_dir","mse_dir_sd","mse_hat","var_dir","var_dir_sd","var_hat","estimator","bias","mse","var"
500,0.25,16,0,1.9,0.731103,0.724888,0.751993,0.717399,-0.006215,0.02089,-0.013704,0.000439,0.000794,0.001409,0.000401,0.000359,0.001223,"dir",-0.006215,0.000439,0.000401
500,0.25,16,0,2,0.761897,0.755989,0.780549,0.748793,-0.005907,0.018652,-0.013103,0.000411,0.000678,0.00132,0.000377,0.000331,0.00115,"dir",-0.005907,0.000411,0.000377
500,0.25,16,0,2.1,0.789762,0.784155,0.806307,0.777438,-0.005607,0.016545,-0.012324,0.000378,0.000573,0.001222,0.000347,3e-04,0.001072,"dir",-0.005607,0.000378,0.000347
500,0.25,16,0,2.2,0.814858,0.809547,0.829466,0.803422,-0.005311,0.014608,-0.011436,0.000343,0.000481,0.001117,0.000315,0.000268,0.000988,"dir",-0.005311,0.000343,0.000315
500,0.25,16,0,2.3,0.837361,0.832369,0.850229,0.826873,-0.004992,0.012867,-0.010488,0.000306,0.000402,0.001008,0.000281,0.000237,9e-04,"dir",-0.004992,0.000306,0.000281
500,0.25,16,0,2.4,0.857461,0.852822,0.868776,0.847938,-0.004639,0.011315,-0.009523,0.000269,0.000335,0.000898,0.000248,0.000207,0.000809,"dir",-0.004639,0.000269,0.000248
500,0.25,16,0,2.5,0.875348,0.871082,0.885275,0.866772,-0.004266,0.009927,-0.008576,0.000234,0.000278,0.000794,0.000217,0.00018,0.000722,"dir",-0.004266,0.000234,0.000217
500,0.25,16,0,2.6,0.891213,0.887318,0.899903,0.883536,-0.003896,0.00869,-0.007678,0.000203,0.000231,0.000699,0.000188,0.000156,0.000641,"dir",-0.003896,0.000203,0.000188
500,0.25,16,0,2.7,0.905242,0.901709,0.912844,0.898398,-0.003533,0.007602,-0.006844,0.000175,0.000193,0.000614,0.000163,0.000135,0.000568,"dir",-0.003533,0.000175,0.000163
500,0.25,16,0,2.8,0.917612,0.914437,0.924267,0.911539,-0.003174,0.006655,-0.006073,0.000151,0.000161,0.000539,0.000141,0.000116,0.000503,"dir",-0.003174,0.000151,0.000141
500,0.25,16,0,2.9,0.928489,0.925667,0.934319,0.923137,-0.002822,0.00583,-0.005352,0.000129,0.000134,0.000471,0.000121,1e-04,0.000443,"dir",-0.002822,0.000129,0.000121
500,0.25,16,0,3,0.938031,0.935544,0.943127,0.933359,-0.002488,0.005096,-0.004672,0.00011,0.000112,0.00041,0.000104,8.6e-05,0.000389,"dir",-0.002488,0.00011,0.000104
500,0.25,16,0,3.1,0.946382,0.944193,0.950807,0.94235,-0.00219,0.004425,-0.004033,9.4e-05,9.3e-05,0.000354,8.9e-05,7.3e-05,0.000339,"dir",-0.00219,9.4e-05,8.9e-05
500,0.25,16,0,3.2,0.953676,0.951732,0.957481,0.950236,-0.001944,0.003805,-0.00344,7.9e-05,7.7e-05,0.000305,7.6e-05,6.3e-05,0.000293,"dir",-0.001944,7.9e-05,7.6e-05
500,0.25,16,0,3.3,0.960032,0.958281,0.963273,0.957132,-0.001751,0.00324,-0.002901,6.7e-05,6.4e-05,0.00026,6.4e-05,5.3e-05,0.000252,"dir",-0.001751,6.7e-05,6.4e-05
500,0.25,16,0,3.4,0.965562,0.963966,0.968298,0.963141,-0.001596,0.002736,-0.002421,5.7e-05,5.3e-05,0.000221,5.5e-05,4.6e-05,0.000215,"dir",-0.001596,5.7e-05,5.5e-05
500,0.25,16,0,3.5,0.970364,0.968898,0.972655,0.968357,-0.001466,0.002291,-0.002007,4.9e-05,4.4e-05,0.000187,4.7e-05,3.9e-05,0.000183,"dir",-0.001466,4.9e-05,4.7e-05
500,0.25,16,0,3.6,0.974526,0.973173,0.976431,0.972859,-0.001353,0.001904,-0.001667,4.2e-05,3.7e-05,0.000159,4e-05,3.4e-05,0.000156,"dir",-0.001353,4.2e-05,4e-05
500,0.25,16,0,3.7,0.978129,0.976879,0.97971,0.976723,-0.00125,0.001581,-0.001406,3.6e-05,3.2e-05,0.000135,3.5e-05,3e-05,0.000134,"dir",-0.00125,3.6e-05,3.5e-05
500,0.25,16,0,3.8,0.981243,0.9801,0.982567,0.980027,-0.001143,0.001323,-0.001216,3.1e-05,2.8e-05,0.000116,3e-05,2.6e-05,0.000114,"dir",-0.001143,3.1e-05,3e-05
500,0.25,16,0,3.9,0.98393,0.982906,0.985057,0.98285,-0.001024,0.001126,-0.00108,2.7e-05,2.4e-05,9.9e-05,2.6e-05,2.3e-05,9.8e-05,"dir",-0.001024,2.7e-05,2.6e-05
500,0.25,16,0,4,0.986246,0.985352,0.987223,0.985271,-0.000894,0.000977,-0.000975,2.4e-05,2.1e-05,8.5e-05,2.3e-05,2e-05,8.4e-05,"dir",-0.000894,2.4e-05,2.3e-05
500,0.25,16,0.5,0,0,0.004571,0.009484,0.018011,0.004571,0.009484,0.018011,2.3e-05,9.6e-05,0.000369,2e-06,6e-06,4.5e-05,"dir",0.004571,2.3e-05,2e-06
500,0.25,16,0.5,0.1,0.001148,0.010523,0.019436,0.029005,0.009375,0.018288,0.027857,9.5e-05,0.00035,0.000858,7e-06,1.6e-05,8.2e-05,"dir",0.009375,9.5e-05,7e-06
500,0.25,16,0.5,0.2,0.007926,0.021207,0.035398,0.044385,0.013281,0.027472,0.036459,0.000193,0.000788,0.001467,1.7e-05,3.4e-05,0.000138,"dir",0.013281,0.000193,1.7e-05
500,0.25,16,0.5,0.3,0.023115,0.03807,0.058323,0.064758,0.014955,0.035208,0.041643,0.000259,0.001301,0.001949,3.5e-05,6.2e-05,0.000215,"dir",0.014955,0.000259,3.5e-05
500,0.25,16,0.5,0.4,0.047423,0.061972,0.088416,0.090436,0.014549,0.040993,0.043013,0.000275,0.001779,0.002165,6.3e-05,9.9e-05,0.000316,"dir",0.014549,0.000275,6.3e-05
500,0.25,16,0.5,0.5,0.080301,0.093014,0.125178,0.121384,0.012713,0.044877,0.041083,0.000262,0.002159,0.002127,1e-04,0.000146,0.00044,"dir",0.012713,0.000262,1e-04
500,0.25,16,0.5,0.6,0.120513,0.130619,0.167613,0.15723,0.010106,0.0471,0.036717,0.000248,0.002417,0.001933,0.000146,0.000199,0.000586,"dir",0.010106,0.000248,0.000146
500,0.25,16,0.5,0.7,0.166502,0.173739,0.214453,0.19731,0.007236,0.047951,0.030808,0.000251,0.002555,0.001697,0.000199,0.000256,0.000749,"dir",0.007236,0.000251,0.000199
500,0.25,16,0.5,0.8,0.216642,0.221082,0.264337,0.240755,0.004441,0.047696,0.024113,0.000276,0.002585,0.0015,0.000257,0.000311,0.000921,"dir",0.004441,0.000276,0.000257
500,0.25,16,0.5,0.9,0.269379,0.271285,0.315941,0.28658,0.001906,0.046563,0.017201,0.000316,0.002527,0.001382,0.000313,0.00036,0.001089,"dir",0.001906,0.000316,0.000313
500,0.25,16,0.5,1,0.323324,0.323034,0.36807,0.333782,-0.000289,0.044746,0.010459,0.000363,0.002399,0.00135,0.000364,0.000398,0.001243,"dir",-0.000289,0.000363,0.000364
500,0.25,16,0.5,1.1,0.377286,0.375157,0.419708,0.381427,-0.00213,0.042422,0.004141,0.000407,0.002221,0.001388,0.000403,0.000422,0.001374,"dir",-0.00213,0.000407,0.000403
500,0.25,16,0.5,1.2,0.430291,0.426663,0.470029,0.428705,-0.003628,0.039738,-0.001586,0.000442,0.00201,0.001475,0.00043,0.000432,0.001475,"dir",-0.003628,0.000442,0.00043
500,0.25,16,0.5,1.3,0.48157,0.476752,0.518386,0.474959,-0.004819,0.036816,-0.006612,0.000464,0.001785,0.001583,0.000442,0.00043,0.001543,"dir",-0.004819,0.000464,0.000442
500,0.25,16,0.5,1.4,0.530546,0.524802,0.564313,0.519677,-0.005744,0.033767,-0.010869,0.000474,0.00156,0.001691,0.000442,0.00042,0.001576,"dir",-0.005744,0.000474,0.000442
500,0.25,16,0.5,1.5,0.57681,0.570372,0.607518,0.562474,-0.006437,0.030708,-0.014335,0.000475,0.001348,0.001781,0.000434,0.000406,0.001578,"dir",-0.006437,0.000475,0.000434
500,0.25,16,0.5,1.6,0.620096,0.613192,0.647849,0.603072,-0.006904,0.027753,-0.017024,0.000468,0.001157,0.001838,0.000421,0.000388,0.001552,"dir",-0.006904,0.000468,0.000421
500,0.25,16,0.5,1.7,0.66026,0.653126,0.685251,0.641285,-0.007135,0.024991,-0.018975,0.000454,0.000991,0.001855,0.000404,0.000368,0.001498,"dir",-0.007135,0.000454,0.000404
500,0.25,16,0.5,1.8,0.697253,0.690125,0.719713,0.677006,-0.007128,0.02246,-0.020247,0.000434,0.000848,0.001829,0.000384,0.000345,0.001422,"dir",-0.007128,0.000434,0.000384
500,0.25,16,0.5,1.9,0.731103,0.724182,0.751252,0.710193,-0.006921,0.020149,-0.02091,0.000408,0.000723,0.001766,0.000361,0.000317,0.001331,"dir",-0.006921,0.000408,0.000361
500,0.25,16,0.5,2,0.761897,0.755323,0.779938,0.740843,-0.006573,0.018041,-0.021053,0.000375,0.000611,0.001674,0.000332,0.000286,0.001233,"dir",-0.006573,0.000375,0.000332
500,0.25,16,0.5,2.1,0.789762,0.783624,0.805883,0.768987,-0.006138,0.016121,-0.020775,0.000337,0.000515,0.001564,3e-04,0.000255,0.001134,"dir",-0.006138,0.000337,3e-04
500,0.25,16,0.5,2.2,0.814858,0.809204,0.829226,0.794689,-0.005654,0.014368,-0.020169,0.000299,0.000433,0.001443,0.000268,0.000227,0.001038,"dir",-0.005654,0.000299,0.000268
500,0.25,16,0.5,2.3,0.837361,0.832202,0.850121,0.818049,-0.005159,0.01276,-0.019313,0.000265,0.000367,0.001317,0.000239,0.000204,0.000946,"dir",-0.005159,0.000265,0.000239
500,0.25,16,0.5,2.4,0.857461,0.852776,0.868746,0.839189,-0.004685,0.011285,-0.018272,0.000237,0.000312,0.00119,0.000215,0.000185,0.000857,"dir",-0.004685,0.000237,0.000215
500,0.25,16,0.5,2.5,0.875348,0.871105,0.885294,0.85824,-0.004243,0.009946,-0.017108,0.000212,0.000266,0.001063,0.000194,0.000167,0.000772,"dir",-0.004243,0.000212,0.000194
500,0.25,16,0.5,2.6,0.891213,0.887384,0.899957,0.875334,-0.00383,0.008744,-0.01588,0.00019,0.000227,0.00094,0.000175,0.00015,0.00069,"dir",-0.00383,0.00019,0.000175
500,0.25,16,0.5,2.7,0.905242,0.901803,0.912922,0.890606,-0.00344,0.00768,-0.014636,0.000169,0.000193,0.000826,0.000158,0.000134,0.000613,"dir",-0.00344,0.000169,0.000158
500,0.25,16,0.5,2.8,0.917612,0.914547,0.924372,0.904202,-0.003064,0.00676,-0.01341,0.000149,0.000164,0.000723,0.00014,0.000118,0.000544,"dir",-0.003064,0.000149,0.00014
500,0.25,16,0.5,2.9,0.928489,0.925802,0.934481,0.916267,-0.002687,0.005992,-0.012222,0.00013,0.000139,0.000631,0.000123,0.000103,0.000482,"dir",-0.002687,0.00013,0.000123
500,0.25,16,0.5,3,0.938031,0.93574,0.943393,0.926944,-0.002292,0.005362,-0.011087,0.000112,0.000118,0.000549,0.000107,8.9e-05,0.000427,"dir",-0.002292,0.000112,0.000107
500,0.25,16,0.5,3.1,0.946382,0.944497,0.951214,0.936365,-0.001885,0.004832,-0.010017,9.5e-05,9.9e-05,0.000476,9.2e-05,7.6e-05,0.000377,"dir",-0.001885,9.5e-05,9.2e-05
500,0.25,16,0.5,3.2,0.953676,0.952177,0.958032,0.944654,-0.001499,0.004356,-0.009022,8e-05,8.4e-05,0.000412,7.8e-05,6.5e-05,0.000331,"dir",-0.001499,8e-05,7.8e-05
500,0.25,16,0.5,3.3,0.960032,0.958865,0.963936,0.951928,-0.001168,0.003904,-0.008104,6.8e-05,7e-05,0.000355,6.7e-05,5.5e-05,0.00029,"dir",-0.001168,6.8e-05,6.7e-05
500,0.25,16,0.5,3.4,0.965562,0.964652,0.969026,0.958304,-0.00091,0.003464,-0.007258,5.7e-05,5.9e-05,0.000305,5.6e-05,4.7e-05,0.000253,"dir",-0.00091,5.7e-05,5.6e-05
500,0.25,16,0.5,3.5,0.970364,0.96964,0.973407,0.963885,-0.000724,0.003044,-0.006479,4.8e-05,4.8e-05,0.000261,4.8e-05,3.9e-05,0.00022,"dir",-0.000724,4.8e-05,4.8e-05
500,0.25,16,0.5,3.6,0.974526,0.973934,0.977181,0.968766,-0.000593,0.002655,-0.005761,4e-05,4e-05,0.000223,4e-05,3.3e-05,0.00019,"dir",-0.000593,4e-05,4e-05
500,0.25,16,0.5,3.7,0.978129,0.977634,0.980436,0.973024,-0.000496,0.002307,-0.005106,3.3e-05,3.3e-05,0.000189,3.3e-05,2.8e-05,0.000163,"dir",-0.000496,3.3e-05,3.3e-05
500,0.25,16,0.5,3.8,0.981243,0.980826,0.983242,0.976725,-0.000417,0.001999,-0.004519,2.8e-05,2.7e-05,0.00016,2.8e-05,2.3e-05,0.00014,"dir",-0.000417,2.8e-05,2.8e-05
500,0.25,16,0.5,3.9,0.98393,0.983578,0.985653,0.979927,-0.000353,0.001723,-0.004004,2.4e-05,2.3e-05,0.000136,2.4e-05,2e-05,0.00012,"dir",-0.000353,2.4e-05,2.4e-05
500,0.25,16,0.5,4,0.986246,0.98594,0.987715,0.982687,-0.000306,0.001469,-0.003559,2e-05,1.9e-05,0.000116,2e-05,1.7e-05,0.000103,"dir",-0.000306,2e-05,2e-05
500,0.25,8,-0.5,0,0,0.004485,0.009342,0.009072,0.004485,0.009342,0.009072,2.3e-05,9.5e-05,9.4e-05,3e-06,7e-06,1.2e-05,"dir",0.004485,2.3e-05,3e-06
500,0.25,8,-0.5,0.1,0.001148,0.010351,0.01921,0.015287,0.009203,0.018062,0.014139,9.3e-05,0.000345,0.000226,8e-06,1.9e-05,2.6e-05,"dir",0.009203,9.3e-05,8e-06
500,0.25,8,-0.5,0.2,0.007926,0.020945,0.035134,0.02482,0.013019,0.027208,0.016893,0.000189,0.000779,0.000338,2e-05,3.9e-05,5.3e-05,"dir",0.013019,0.000189,2e-05
500,0.25,8,-0.5,0.3,0.023115,0.037772,0.058123,0.038749,0.014657,0.035008,0.015633,0.000254,0.001292,0.000342,3.9e-05,6.7e-05,9.7e-05,"dir",0.014657,0.000254,3.9e-05
500,0.25,8,-0.5,0.4,0.047423,0.061745,0.088396,0.058118,0.014322,0.040974,0.010695,0.000271,0.001782,0.000278,6.6e-05,0.000104,0.000164,"dir",0.014322,0.000271,6.6e-05
500,0.25,8,-0.5,0.5,0.080301,0.092975,0.125414,0.083749,0.012673,0.045112,0.003448,0.000261,0.00218,0.000267,0.000101,0.000145,0.000255,"dir",0.012673,0.000261,0.000101
500,0.25,8,-0.5,0.6,0.120513,0.130833,0.1681,0.116062,0.01032,0.047587,-0.004451,0.000247,0.002453,0.000389,0.000141,0.000189,0.00037,"dir",0.01032,0.000247,0.000141
500,0.25,8,-0.5,0.7,0.166502,0.174193,0.215127,0.154954,0.007691,0.048625,-0.011548,0.000241,0.002596,0.000638,0.000183,0.000232,0.000506,"dir",0.007691,0.000241,0.000183
500,0.25,8,-0.5,0.8,0.216642,0.22171,0.26514,0.199778,0.005069,0.048498,-0.016864,0.00025,0.002624,0.000944,0.000225,0.000272,0.000661,"dir",0.005069,0.00025,0.000225
500,0.25,8,-0.5,0.9,0.269379,0.272034,0.316871,0.249417,0.002655,0.047492,-0.019962,0.000273,0.002565,0.001226,0.000266,0.00031,0.000829,"dir",0.002655,0.000273,0.000266
500,0.25,8,-0.5,1,0.323324,0.323912,0.369157,0.302439,0.000588,0.045834,-0.020885,0.000306,0.002445,0.001434,0.000306,0.000345,0.001,"dir",0.000588,0.000306,0.000306
500,0.25,8,-0.5,1.1,0.377286,0.376195,0.420952,0.357285,-0.001091,0.043665,-0.020001,0.000344,0.002278,0.001553,0.000344,0.000372,0.001155,"dir",-0.001091,0.000344,0.000344
500,0.25,8,-0.5,1.2,0.430291,0.427856,0.471381,0.412447,-0.002435,0.04109,-0.017844,0.000378,0.002073,0.001595,0.000373,0.000385,0.00128,"dir",-0.002435,0.000378,0.000373
500,0.25,8,-0.5,1.3,0.48157,0.478052,0.51982,0.466612,-0.003519,0.038249,-0.014958,4e-04,0.001846,0.001584,0.000389,0.000384,0.001363,"dir",-0.003519,4e-04,0.000389
500,0.25,8,-0.5,1.4,0.530546,0.526189,0.565863,0.518742,-0.004357,0.035316,-0.011804,0.000408,0.001618,0.001542,0.000389,0.000372,0.001406,"dir",-0.004357,0.000408,0.000389
500,0.25,8,-0.5,1.5,0.57681,0.571887,0.609235,0.568093,-0.004923,0.032425,-0.008717,0.000403,0.001405,0.001487,0.000379,0.000355,0.001413,"dir",-0.004923,0.000403,0.000379
500,0.25,8,-0.5,1.6,0.620096,0.61488,0.649733,0.614186,-0.005216,0.029637,-0.00591,0.000391,0.001215,0.001426,0.000365,0.000337,0.001394,"dir",-0.005216,0.000391,0.000365
500,0.25,8,-0.5,1.7,0.66026,0.654977,0.687235,0.656764,-0.005283,0.026974,-0.003497,0.000376,0.001045,0.001363,0.000349,0.000318,0.001353,"dir",-0.005283,0.000376,0.000349
500,0.25,8,-0.5,1.8,0.697253,0.692066,0.721705,0.695745,-0.005187,0.024452,-0.001508,0.000357,0.000895,0.001293,0.000331,0.000297,0.001293,"dir",-0.005187,0.000357,0.000331
500,0.25,8,-0.5,1.9,0.731103,0.726128,0.753184,0.73118,-0.004976,0.022081,7.7e-05,0.000334,0.000762,0.001215,0.00031,0.000275,0.001218,"dir",-0.004976,0.000334,0.00031
500,0.25,8,-0.5,2,0.761897,0.757207,0.781761,0.763215,-0.00469,0.019864,0.001318,0.000309,0.000646,0.00113,0.000287,0.000251,0.001131,"dir",-0.00469,0.000309,0.000287
500,0.25,8,-0.5,2.1,0.789762,0.785398,0.807555,0.792047,-0.004364,0.017793,0.002285,0.000282,0.000545,0.00104,0.000264,0.000229,0.001037,"dir",-0.004364,0.000282,0.000264
500,0.25,8,-0.5,2.2,0.814858,0.810824,0.830708,0.817894,-0.004034,0.01585,0.003037,0.000256,0.000459,0.000947,0.000241,0.000208,0.00094,"dir",-0.004034,0.000256,0.000241
500,0.25,8,-0.5,2.3,0.837361,0.83363,0.851399,0.840973,-0.003731,0.014038,0.003611,0.000232,0.000384,0.000854,0.000218,0.000188,0.000843,"dir",-0.003731,0.000232,0.000218
500,0.25,8,-0.5,2.4,0.857461,0.854003,0.869845,0.861489,-0.003458,0.012384,0.004028,0.000208,0.000321,0.000762,0.000197,0.000168,0.000747,"dir",-0.003458,0.000208,0.000197
500,0.25,8,-0.5,2.5,0.875348,0.872161,0.886263,0.879647,-0.003187,0.010915,0.004299,0.000185,0.000268,0.000672,0.000176,0.000149,0.000655,"dir",-0.003187,0.000185,0.000176
500,0.25,8,-0.5,2.6,0.891213,0.88832,0.900839,0.895649,-0.002893,0.009626,0.004436,0.000164,0.000224,0.000588,0.000156,0.000132,0.00057,"dir",-0.002893,0.000164,0.000156
500,0.25,8,-0.5,2.7,0.905242,0.902658,0.913719,0.909689,-0.002584,0.008477,0.004447,0.000144,0.000188,0.000511,0.000137,0.000116,0.000492,"dir",-0.002584,0.000144,0.000137
500,0.25,8,-0.5,2.8,0.917612,0.915318,0.92503,0.921956,-0.002294,0.007419,0.004345,0.000126,0.000157,0.000442,0.000121,0.000102,0.000424,"dir",-0.002294,0.000126,0.000121
500,0.25,8,-0.5,2.9,0.928489,0.926426,0.934907,0.932635,-0.002063,0.006418,0.004146,0.00011,0.000131,0.000382,0.000106,9e-05,0.000365,"dir",-0.002063,0.00011,0.000106
500,0.25,8,-0.5,3,0.938031,0.93612,0.943499,0.941905,-0.001911,0.005468,0.003874,9.6e-05,0.000108,0.000329,9.3e-05,7.8e-05,0.000314,"dir",-0.001911,9.6e-05,9.3e-05
500,0.25,8,-0.5,3.1,0.946382,0.94455,0.950967,0.94993,-0.001832,0.004585,0.003547,8.4e-05,8.9e-05,0.000283,8.1e-05,6.9e-05,0.000271,"dir",-0.001832,8.4e-05,8.1e-05
500,0.25,8,-0.5,3.2,0.953676,0.95188,0.957472,0.95686,-0.001796,0.003796,0.003184,7.4e-05,7.4e-05,0.000243,7.1e-05,6e-05,0.000233,"dir",-0.001796,7.4e-05,7.1e-05
500,0.25,8,-0.5,3.3,0.960032,0.958266,0.963151,0.962829,-0.001767,0.003119,0.002797,6.4e-05,6.2e-05,0.000209,6.1e-05,5.2e-05,0.000201,"dir",-0.001767,6.4e-05,6.1e-05
500,0.25,8,-0.5,3.4,0.965562,0.963843,0.968116,0.967962,-0.001719,0.002554,0.0024,5.6e-05,5.1e-05,0.000179,5.3e-05,4.5e-05,0.000174,"dir",-0.001719,5.6e-05,5.3e-05
500,0.25,8,-0.5,3.5,0.970364,0.968719,0.972453,0.972372,-0.001644,0.002089,0.002008,4.9e-05,4.3e-05,0.000155,4.6e-05,3.9e-05,0.000151,"dir",-0.001644,4.9e-05,4.6e-05
500,0.25,8,-0.5,3.6,0.974526,0.972978,0.976232,0.97616,-0.001549,0.001706,0.001633,4.2e-05,3.7e-05,0.000134,4e-05,3.4e-05,0.000132,"dir",-0.001549,4.2e-05,4e-05
500,0.25,8,-0.5,3.7,0.978129,0.976687,0.979513,0.979415,-0.001443,0.001384,0.001286,3.7e-05,3.2e-05,0.000117,3.5e-05,3e-05,0.000115,"dir",-0.001443,3.7e-05,3.5e-05
500,0.25,8,-0.5,3.8,0.981243,0.979906,0.982357,0.982218,-0.001337,0.001114,0.000975,3.2e-05,2.7e-05,0.000102,3e-05,2.6e-05,0.000101,"dir",-0.001337,3.2e-05,3e-05
500,0.25,8,-0.5,3.9,0.98393,0.982696,0.984826,0.984641,-0.001234,0.000896,0.000711,2.8e-05,2.3e-05,8.9e-05,2.6e-05,2.3e-05,8.9e-05,"dir",-0.001234,2.8e-05,2.6e-05
500,0.25,8,-0.5,4,0.986246,0.98512,0.98698,0.986749,-0.001126,0.000734,0.000503,2.4e-05,2e-05,7.8e-05,2.3e-05,1.9e-05,7.8e-05,"dir",-0.001126,2.4e-05,2.3e-05
500,0.25,8,0,0,0,0.004505,0.009348,0.020628,0.004505,0.009348,0.020628,2.3e-05,9.5e-05,0.000475,3e-06,7e-06,4.9e-05,"dir",0.004505,2.3e-05,3e-06
500,0.25,8,0,0.1,0.001148,0.010368,0.019165,0.031387,0.009219,0.018017,0.030238,9.3e-05,0.000343,0.001001,8e-06,1.9e-05,8.7e-05,"dir",0.009219,9.3e-05,8e-06
500,0.25,8,0,0.2,0.007926,0.020909,0.034953,0.046096,0.012982,0.027027,0.038169,0.000188,0.000768,0.001598,2e-05,3.7e-05,0.000141,"dir",0.012982,0.000188,2e-05
500,0.25,8,0,0.3,0.023115,0.037595,0.057723,0.065374,0.01448,0.034608,0.042259,0.000249,0.001261,0.002001,3.9e-05,6.3e-05,0.000215,"dir",0.01448,0.000249,3.9e-05
500,0.25,8,0,0.4,0.047423,0.061349,0.087768,0.08963,0.013926,0.040346,0.042207,0.000259,0.001722,0.002089,6.5e-05,9.4e-05,0.000308,"dir",0.013926,0.000259,6.5e-05
500,0.25,8,0,0.5,0.080301,0.092362,0.124668,0.11899,0.01206,0.044366,0.038689,0.000241,0.002097,0.001915,9.5e-05,0.000129,0.000419,"dir",0.01206,0.000241,9.5e-05
500,0.25,8,0,0.6,0.120513,0.130125,0.167429,0.153263,0.009612,0.046916,0.03275,0.000223,0.002371,0.001616,0.000131,0.00017,0.000544,"dir",0.009612,0.000223,0.000131
500,0.25,8,0,0.7,0.166502,0.173582,0.214686,0.19195,0.007079,0.048184,0.025448,0.000222,0.002538,0.001327,0.000172,0.000216,0.000681,"dir",0.007079,0.000222,0.000172
500,0.25,8,0,0.8,0.216642,0.221332,0.264916,0.234303,0.004691,0.048275,0.017661,0.000241,0.002595,0.001132,0.000219,0.000265,0.000821,"dir",0.004691,0.000241,0.000219
500,0.25,8,0,0.9,0.269379,0.27185,0.316659,0.27941,0.002471,0.04728,0.010031,0.000275,0.002546,0.001056,0.000269,0.000311,0.000958,"dir",0.002471,0.000275,0.000269
500,0.25,8,0,1,0.323324,0.323701,0.368697,0.326304,0.000377,0.045374,0.00298,0.000315,0.002407,0.001087,0.000316,0.000349,0.00108,"dir",0.000377,0.000315,0.000316
500,0.25,8,0,1.1,0.377286,0.375706,0.420104,0.374053,-0.001581,0.042818,-0.003233,0.000356,0.002211,0.001186,0.000354,0.000378,0.001178,"dir",-0.001581,0.000356,0.000354
500,0.25,8,0,1.2,0.430291,0.426976,0.470188,0.421823,-0.003316,0.039896,-0.008468,0.000394,0.00199,0.001315,0.000384,0.000399,0.001246,"dir",-0.003316,0.000394,0.000384
500,0.25,8,0,1.3,0.48157,0.476843,0.518412,0.468901,-0.004728,0.036842,-0.01267,0.000428,0.001768,0.00144,0.000406,0.000411,0.001283,"dir",-0.004728,0.000428,0.000406
500,0.25,8,0,1.4,0.530546,0.524788,0.564364,0.514692,-0.005758,0.033818,-0.015854,0.000452,0.001557,0.00154,0.00042,0.000414,0.001291,"dir",-0.005758,0.000452,0.00042
500,0.25,8,0,1.5,0.57681,0.570413,0.607734,0.558718,-0.006397,0.030924,-0.018092,0.000464,0.001363,0.0016,0.000424,0.000408,0.001275,"dir",-0.006397,0.000464,0.000424
500,0.25,8,0,1.6,0.620096,0.613417,0.64829,0.600605,-0.006679,0.028194,-0.019491,0.000463,0.001188,0.001618,0.00042,0.000394,0.00124,"dir",-0.006679,0.000463,0.00042
500,0.25,8,0,1.7,0.66026,0.653579,0.685873,0.640084,-0.006681,0.025613,-0.020176,0.000452,0.001032,0.001594,0.000408,0.000376,0.001189,"dir",-0.006681,0.000452,0.000408
500,0.25,8,0,1.8,0.697253,0.690747,0.720401,0.676975,-0.006506,0.023148,-0.020278,0.000433,0.000889,0.001535,0.000391,0.000354,0.001126,"dir",-0.006506,0.000433,0.000391
500,0.25,8,0,1.9,0.731103,0.724854,0.75189,0.711177,-0.00625,0.020786,-0.019926,0.000407,0.000758,0.00145,0.000369,0.000327,0.001055,"dir",-0.00625,0.000407,0.000369
500,0.25,8,0,2,0.761897,0.75593,0.780442,0.742652,-0.005967,0.018545,-0.019245,0.000376,0.000641,0.00135,0.000341,0.000298,0.000982,"dir",-0.005967,0.000376,0.000341
500,0.25,8,0,2.1,0.789762,0.78409,0.806223,0.771421,-0.005672,0.016461,-0.018341,0.000343,0.00054,0.001243,0.000311,0.000269,0.000908,"dir",-0.005672,0.000343,0.000311
500,0.25,8,0,2.2,0.814858,0.809508,0.829436,0.79756,-0.00535,0.014579,-0.017298,0.00031,0.000454,0.001134,0.000282,0.000242,0.000836,"dir",-0.00535,0.00031,0.000282
500,0.25,8,0,2.3,0.837361,0.832385,0.850279,0.821187,-0.004976,0.012918,-0.016175,0.000278,0.000383,0.001027,0.000253,0.000216,0.000767,"dir",-0.004976,0.000278,0.000253
500,0.25,8,0,2.4,0.857461,0.852917,0.868922,0.842451,-0.004544,0.011461,-0.01501,0.000246,0.000322,0.000924,0.000226,0.000191,7e-04,"dir",-0.004544,0.000246,0.000226
500,0.25,8,0,2.5,0.875348,0.871268,0.885513,0.861512,-0.00408,0.010165,-0.013836,0.000215,0.000269,0.000826,0.000199,0.000166,0.000636,"dir",-0.00408,0.000215,0.000199
500,0.25,8,0,2.6,0.891213,0.887589,0.900203,0.878534,-0.003624,0.008989,-0.012679,0.000186,0.000223,0.000733,0.000173,0.000143,0.000573,"dir",-0.003624,0.000186,0.000173
500,0.25,8,0,2.7,0.905242,0.902033,0.913158,0.893678,-0.003209,0.007916,-0.011565,0.000158,0.000185,0.000646,0.000148,0.000122,0.000513,"dir",-0.003209,0.000158,0.000148
