"n","pA","sdC1","sdC2","rho","s","F_true","avg_F_dir","avg_F_dir_sd","avg_F_hat","bias_dir","bias_dir_sd","bias_hat","mse_dir","mse_dir_sd","mse_hat","var_dir","var_dir_sd","var_hat","estimator","bias","mse","var"
500,0.75,0.1,0.25,-0.5,1.7,0.66026,0.660384,0.703697,0.66034,0.000124,0.043437,8e-05,0.000427,0.002292,0.000523,0.000428,0.000406,0.000524,"dir",0.000124,0.000427,0.000428
500,0.75,0.1,0.25,-0.5,1.8,0.697253,0.69706,0.740373,0.69985,-0.000193,0.04312,0.002597,0.000387,0.002223,0.000479,0.000387,0.000364,0.000473,"dir",-0.000193,0.000387,0.000387
500,0.75,0.1,0.25,-0.5,1.9,0.731103,0.730972,0.774285,0.735592,-0.000131,0.043182,0.004488,0.000355,0.002195,0.000442,0.000356,0.000331,0.000423,"dir",-0.000131,0.000355,0.000356
500,0.75,0.1,0.25,-0.5,2,0.761897,0.762012,0.805325,0.76779,0.000115,0.043428,0.005893,0.000328,0.002188,0.000414,0.000328,0.000302,0.00038,"dir",0.000115,0.000328,0.000328
500,0.75,0.1,0.25,-0.5,2.1,0.789762,0.789768,0.833081,0.79669,6e-06,0.043319,0.006928,0.000306,0.002156,0.000389,0.000306,0.00028,0.000341,"dir",6e-06,0.000306,0.000306
500,0.75,0.1,0.25,-0.5,2.2,0.814858,0.814628,0.857941,0.822479,-0.00023,0.043083,0.007621,0.000282,0.002109,0.000365,0.000282,0.000254,0.000307,"dir",-0.00023,0.000282,0.000282
500,0.75,0.1,0.25,-0.5,2.3,0.837361,0.837276,0.880589,0.845408,-8.5e-05,0.043228,0.008047,0.000246,0.002084,0.000344,0.000246,0.000216,0.00028,"dir",-8.5e-05,0.000246,0.000246
500,0.75,0.1,0.25,-0.5,2.4,0.857461,0.85702,0.900333,0.865598,-0.000441,0.042872,0.008137,0.000227,0.002033,0.000321,0.000227,0.000196,0.000256,"dir",-0.000441,0.000227,0.000227
500,0.75,0.1,0.25,-0.5,2.5,0.875348,0.874936,0.918249,0.883329,-0.000412,0.042901,0.007981,0.000211,0.00202,0.000294,0.000212,0.00018,0.000231,"dir",-0.000412,0.000211,0.000212
500,0.75,0.1,0.25,-0.5,2.6,0.891213,0.890652,0.933965,0.898881,-0.000561,0.042752,0.007667,0.000192,0.001989,0.000267,0.000192,0.000162,0.000208,"dir",-0.000561,0.000192,0.000192
500,0.75,0.1,0.25,-0.5,2.7,0.905242,0.904792,0.948105,0.912505,-0.00045,0.042863,0.007262,0.000166,0.001974,0.000238,0.000166,0.000137,0.000185,"dir",-0.00045,0.000166,0.000166
500,0.75,0.1,0.25,-0.5,2.8,0.917612,0.917564,0.960877,0.924412,-4.8e-05,0.043265,0.006801,0.000142,0.001987,0.000206,0.000142,0.000115,0.000161,"dir",-4.8e-05,0.000142,0.000142
500,0.75,0.1,0.25,-0.5,2.9,0.928489,0.928776,0.972089,0.934717,0.000287,0.0436,0.006228,0.000127,0.002001,0.000175,0.000127,1e-04,0.000136,"dir",0.000287,0.000127,0.000127
500,0.75,0.1,0.25,-0.5,3,0.938031,0.938228,0.981452,0.943636,0.000197,0.043421,0.005605,0.000113,0.001969,0.000145,0.000113,8.4e-05,0.000114,"dir",0.000197,0.000113,0.000113
500,0.75,0.1,0.25,-0.5,3.1,0.946382,0.946628,0.98941,0.951348,0.000246,0.043027,0.004966,9.5e-05,0.001907,0.00012,9.6e-05,5.6e-05,9.5e-05,"dir",0.000246,9.5e-05,9.6e-05
500,0.75,0.1,0.25,-0.5,3.2,0.953676,0.953744,0.995248,0.957956,6.8e-05,0.041572,0.00428,8e-05,0.001757,9.9e-05,8e-05,2.9e-05,8.1e-05,"dir",6.8e-05,8e-05,8e-05
500,0.75,0.1,0.25,-0.5,3.3,0.960032,0.960004,0.99857,0.963671,-2.8e-05,0.038538,0.003638,6.9e-05,0.001494,8.2e-05,6.9e-05,9e-06,6.9e-05,"dir",-2.8e-05,6.9e-05,6.9e-05
500,0.75,0.1,0.25,-0.5,3.4,0.965562,0.96548,0.999696,0.968601,-8.2e-05,0.034134,0.003039,6.2e-05,0.001167,6.8e-05,6.2e-05,2e-06,5.9e-05,"dir",-8.2e-05,6.2e-05,6.2e-05
500,0.75,0.1,0.25,-0.5,3.5,0.970364,0.97028,0.99994,0.972857,-8.4e-05,0.029577,0.002493,5.3e-05,0.000875,5.7e-05,5.3e-05,0,5.1e-05,"dir",-8.4e-05,5.3e-05,5.3e-05
500,0.75,0.1,0.25,-0.5,3.6,0.974526,0.97442,1,0.9765,-0.000106,0.025474,0.001973,4.6e-05,0.000649,4.8e-05,4.6e-05,0,4.4e-05,"dir",-0.000106,4.6e-05,4.6e-05
500,0.75,0.1,0.25,-0.5,3.7,0.978129,0.977892,1,0.979591,-0.000237,0.021871,0.001462,4.2e-05,0.000478,4.1e-05,4.2e-05,0,3.8e-05,"dir",-0.000237,4.2e-05,4.2e-05
500,0.75,0.1,0.25,-0.5,3.8,0.981243,0.98102,1,0.982214,-0.000223,0.018757,0.000971,3.6e-05,0.000352,3.4e-05,3.6e-05,0,3.3e-05,"dir",-0.000223,3.6e-05,3.6e-05
500,0.75,0.1,0.25,-0.5,3.9,0.98393,0.983604,1,0.984474,-0.000326,0.01607,0.000544,3.2e-05,0.000258,2.8e-05,3.1e-05,0,2.8e-05,"dir",-0.000326,3.2e-05,3.1e-05
500,0.75,0.1,0.25,-0.5,4,0.986246,0.985996,1,0.98643,-0.00025,0.013754,0.000184,2.8e-05,0.000189,2.3e-05,2.8e-05,0,2.3e-05,"dir",-0.00025,2.8e-05,2.8e-05
500,0.75,0.1,0.25,0,0,0,0,0.043216,0.007902,0,0.043216,0.007902,0,0.001872,7.7e-05,0,4e-06,1.5e-05,"dir",0,0,0
500,0.75,0.1,0.25,0,0.1,0.001148,0.001168,0.044384,0.015306,2e-05,0.043236,0.014157,2e-06,0.001876,0.000228,2e-06,7e-06,2.8e-05,"dir",2e-05,2e-06,2e-06
500,0.75,0.1,0.25,0,0.2,0.007926,0.007708,0.050924,0.027154,-0.000218,0.042998,0.019228,1.5e-05,0.001869,0.000417,1.5e-05,2e-05,4.8e-05,"dir",-0.000218,1.5e-05,1.5e-05
500,0.75,0.1,0.25,0,0.3,0.023115,0.02268,0.065896,0.044815,-0.000435,0.042781,0.0217,4.4e-05,0.001881,0.00055,4.4e-05,5.1e-05,7.9e-05,"dir",-0.000435,4.4e-05,4.4e-05
500,0.75,0.1,0.25,0,0.4,0.047423,0.046388,0.089604,0.068991,-0.001035,0.042181,0.021569,9.4e-05,0.001881,0.000586,9.3e-05,0.000102,0.000121,"dir",-0.001035,9.4e-05,9.3e-05
500,0.75,0.1,0.25,0,0.5,0.080301,0.079804,0.12302,0.09982,-0.000497,0.042719,0.019519,0.00015,0.001984,0.00055,0.00015,0.000159,0.00017,"dir",-0.000497,0.00015,0.00015
500,0.75,0.1,0.25,0,0.6,0.120513,0.119872,0.163088,0.136619,-0.000641,0.042575,0.016106,0.000194,0.002016,0.000483,0.000194,0.000204,0.000224,"dir",-0.000641,0.000194,0.000194
500,0.75,0.1,0.25,0,0.7,0.166502,0.166556,0.209772,0.178429,5.4e-05,0.04327,0.011926,0.00026,0.002141,0.000422,0.00026,0.00027,0.000281,"dir",5.4e-05,0.00026,0.00026
500,0.75,0.1,0.25,0,0.8,0.216642,0.216844,0.26006,0.224006,0.000202,0.043419,0.007364,0.000336,0.002226,0.000395,0.000337,0.000341,0.000342,"dir",0.000202,0.000336,0.000337
500,0.75,0.1,0.25,0,0.9,0.269379,0.268972,0.312188,0.272025,-0.000407,0.042809,0.002647,0.000379,0.002217,0.000406,0.00038,0.000385,4e-04,"dir",-0.000407,0.000379,0.00038
500,0.75,0.1,0.25,0,1,0.323324,0.322008,0.365224,0.321516,-0.001316,0.0419,-0.001807,0.000432,0.002188,0.00045,0.000431,0.000433,0.000448,"dir",-0.001316,0.000432,0.000431
500,0.75,0.1,0.25,0,1.1,0.377286,0.375432,0.418648,0.371608,-0.001854,0.041362,-0.005679,0.000452,0.002157,0.000517,0.00045,0.000447,0.000486,"dir",-0.001854,0.000452,0.00045
500,0.75,0.1,0.25,0,1.2,0.430291,0.428016,0.471232,0.421241,-0.002275,0.040941,-0.00905,0.000479,0.002145,0.000596,0.000475,0.00047,0.000515,"dir",-0.002275,0.000479,0.000475
500,0.75,0.1,0.25,0,1.3,0.48157,0.479256,0.522472,0.469931,-0.002314,0.040902,-0.01164,0.000482,0.002138,0.000667,0.000478,0.000466,0.000533,"dir",-0.002314,0.000482,0.000478
500,0.75,0.1,0.25,0,1.4,0.530546,0.527484,0.5707,0.517019,-0.003062,0.040154,-0.013527,0.000516,0.002105,0.00072,0.000508,0.000493,0.000538,"dir",-0.003062,0.000516,0.000508
500,0.75,0.1,0.25,0,1.5,0.57681,0.573432,0.616648,0.562123,-0.003378,0.039838,-0.014687,0.000509,0.002066,0.000745,0.000498,0.00048,0.00053,"dir",-0.003378,0.000509,0.000498
500,0.75,0.1,0.25,0,1.6,0.620096,0.617888,0.661104,0.604818,-0.002208,0.041008,-0.015278,0.00047,0.002127,0.000745,0.000466,0.000446,0.000513,"dir",-0.002208,0.00047,0.000466
500,0.75,0.1,0.25,0,1.7,0.66026,0.658396,0.701612,0.644786,-0.001864,0.041352,-0.015475,0.000429,0.002112,0.000729,0.000426,0.000403,0.000491,"dir",-0.001864,0.000429,0.000426
500,0.75,0.1,0.25,0,1.8,0.697253,0.695388,0.738604,0.681847,-0.001865,0.041351,-0.015406,0.000435,0.002113,0.000701,0.000432,0.000403,0.000465,"dir",-0.001865,0.000435,0.000432
500,0.75,0.1,0.25,0,1.9,0.731103,0.729896,0.773112,0.716005,-0.001207,0.042009,-0.015098,0.000416,0.002148,0.000666,0.000416,0.000384,0.000439,"dir",-0.001207,0.000416,0.000416
500,0.75,0.1,0.25,0,2,0.761897,0.760716,0.803932,0.747357,-0.001181,0.042035,-0.01454,0.000382,0.002116,0.000621,0.000381,0.00035,0.00041,"dir",-0.001181,0.000382,0.000381
500,0.75,0.1,0.25,0,2.1,0.789762,0.7885,0.831716,0.775873,-0.001262,0.041954,-0.013889,0.000337,0.002063,0.00057,0.000336,0.000303,0.000377,"dir",-0.001262,0.000337,0.000336
500,0.75,0.1,0.25,0,2.2,0.814858,0.813788,0.857004,0.801637,-0.00107,0.042146,-0.013221,0.000303,0.002045,0.000518,0.000303,0.000269,0.000344,"dir",-0.00107,0.000303,0.000303
500,0.75,0.1,0.25,0,2.3,0.837361,0.835976,0.879192,0.824869,-0.001385,0.041831,-0.012493,0.000272,0.001985,0.000468,0.00027,0.000236,0.000313,"dir",-0.001385,0.000272,0.00027
500,0.75,0.1,0.25,0,2.4,0.857461,0.856108,0.899324,0.8458,-0.001353,0.041863,-0.01166,0.000253,0.001969,0.00042,0.000251,0.000217,0.000284,"dir",-0.001353,0.000253,0.000251
500,0.75,0.1,0.25,0,2.5,0.875348,0.874384,0.9176,0.864565,-0.000964,0.042252,-0.010783,0.000222,0.001972,0.000373,0.000221,0.000187,0.000257,"dir",-0.000964,0.000222,0.000221
500,0.75,0.1,0.25,0,2.6,0.891213,0.890484,0.9337,0.881262,-0.000729,0.042487,-0.009951,0.000193,0.001965,0.000329,0.000193,0.00016,0.000231,"dir",-0.000729,0.000193,0.000193
500,0.75,0.1,0.25,0,2.7,0.905242,0.904476,0.947692,0.895998,-0.000766,0.04245,-0.009245,0.00017,0.001939,0.00029,0.00017,0.000137,0.000205,"dir",-0.000766,0.00017,0.00017
500,0.75,0.1,0.25,0,2.8,0.917612,0.917044,0.96026,0.90902,-0.000568,0.042648,-0.008592,0.00015,0.001937,0.000257,0.00015,0.000118,0.000183,"dir",-0.000568,0.00015,0.00015
500,0.75,0.1,0.25,0,2.9,0.928489,0.928216,0.971432,0.92042,-0.000273,0.042943,-0.008069,0.000141,0.001953,0.000229,0.000141,0.000109,0.000164,"dir",-0.000273,0.000141,0.000141
500,0.75,0.1,0.25,0,3,0.938031,0.937796,0.980962,0.930513,-0.000235,0.042931,-0.007518,0.000125,0.001935,0.000204,0.000125,9.2e-05,0.000147,"dir",-0.000235,0.000125,0.000125
500,0.75,0.1,0.25,0,3.1,0.946382,0.946084,0.988815,0.939426,-0.000298,0.042433,-0.006956,0.000111,0.001869,0.00018,0.000112,6.9e-05,0.000132,"dir",-0.000298,0.000111,0.000112
500,0.75,0.1,0.25,0,3.2,0.953676,0.953548,0.994815,0.947251,-0.000128,0.041139,-0.006425,9.7e-05,0.001729,0.000158,9.7e-05,3.7e-05,0.000117,"dir",-0.000128,9.7e-05,9.7e-05
500,0.75,0.1,0.25,0,3.3,0.960032,0.95984,0.998168,0.954061,-0.000192,0.038135,-0.005971,8.8e-05,0.001468,0.000138,8.8e-05,1.4e-05,0.000103,"dir",-0.000192,8.8e-05,8.8e-05
500,0.75,0.1,0.25,0,3.4,0.965562,0.965688,0.999543,0.960066,0.000126,0.033981,-0.005496,7.8e-05,0.001158,0.00012,7.8e-05,3e-06,9e-05,"dir",0.000126,7.8e-05,7.8e-05
500,0.75,0.1,0.25,0,3.5,0.970364,0.970552,0.999921,0.965313,0.000188,0.029558,-0.005051,6.5e-05,0.000874,0.000102,6.5e-05,0,7.7e-05,"dir",0.000188,6.5e-05,6.5e-05
500,0.75,0.1,0.25,0,3.6,0.974526,0.974772,0.999979,0.969853,0.000246,0.025453,-0.004674,5.5e-05,0.000648,8.7e-05,5.5e-05,0,6.6e-05,"dir",0.000246,5.5e-05,5.5e-05
500,0.75,0.1,0.25,0,3.7,0.978129,0.978324,1,0.97374,0.000195,0.021871,-0.00439,4.6e-05,0.000478,7.5e-05,4.6e-05,0,5.6e-05,"dir",0.000195,4.6e-05,4.6e-05
500,0.75,0.1,0.25,0,3.8,0.981243,0.98142,1,0.977093,0.000177,0.018757,-0.00415,4e-05,0.000352,6.5e-05,4e-05,0,4.8e-05,"dir",0.000177,4e-05,4e-05
500,0.75,0.1,0.25,0,3.9,0.98393,0.984156,1,0.97999,0.000226,0.01607,-0.00394,3.4e-05,0.000258,5.7e-05,3.4e-05,0,4.1e-05,"dir",0.000226,3.4e-05,3.4e-05
500,0.75,0.1,0.25,0,4,0.986246,0.986372,1,0.982464,0.000126,0.013754,-0.003782,3.1e-05,0.000189,5e-05,3.1e-05,0,3.6e-05,"dir",0.000126,3.1e-05,3.1e-05
500,0.75,0.1,0.25,0.5,0,0,0,0.043286,0.020309,0,0.043286,0.020309,0,0.001877,0.000451,0,4e-06,3.8e-05,"dir",0,0,0
500,0.75,0.1,0.25,0.5,0.1,0.001148,0.001024,0.04431,0.032319,-0.000124,0.043162,0.031171,2e-06,0.001868,0.001031,2e-06,6e-06,5.9e-05,"dir",-0.000124,2e-06,2e-06
500,0.75,0.1,0.25,0.5,0.2,0.007926,0.008012,0.051298,0.049065,8.6e-05,0.043372,0.041139,1.8e-05,0.001904,0.001779,1.8e-05,2.3e-05,8.6e-05,"dir",8.6e-05,1.8e-05,1.8e-05
500,0.75,0.1,0.25,0.5,0.3,0.023115,0.023224,0.06651,0.071055,0.000109,0.043395,0.04794,4.8e-05,0.001936,0.002419,4.8e-05,5.3e-05,0.000121,"dir",0.000109,4.8e-05,4.8e-05
500,0.75,0.1,0.25,0.5,0.4,0.047423,0.0474,0.090686,0.098235,-2.3e-05,0.043263,0.050813,9.1e-05,0.00197,0.00274,9.1e-05,9.9e-05,0.000159,"dir",-2.3e-05,9.1e-05,9.1e-05
500,0.75,0.1,0.25,0.5,0.5,0.080301,0.080128,0.123414,0.130275,-0.000173,0.043113,0.049973,0.000137,0.002003,0.002697,0.000137,0.000145,2e-04,"dir",-0.000173,0.000137,0.000137
500,0.75,0.1,0.25,0.5,0.6,0.120513,0.1202,0.163486,0.166613,-0.000313,0.042973,0.0461,2e-04,0.002054,0.002371,0.000201,0.000207,0.000246,"dir",-0.000313,2e-04,0.000201
500,0.75,0.1,0.25,0.5,0.7,0.166502,0.166,0.209286,0.206507,-0.000502,0.042784,0.040005,0.000263,0.002096,0.001899,0.000263,0.000267,0.000299,"dir",-0.000502,0.000263,0.000263
500,0.75,0.1,0.25,0.5,0.8,0.216642,0.216012,0.259298,0.249299,-0.00063,0.042657,0.032658,0.000315,0.002136,0.001412,0.000315,0.000317,0.000346,"dir",-0.00063,0.000315,0.000315
500,0.75,0.1,0.25,0.5,0.9,0.269379,0.268728,0.312014,0.294168,-0.000651,0.042635,0.024789,0.000371,0.002189,0.001002,0.000371,0.000372,0.000388,"dir",-0.000651,0.000371,0.000371
500,0.75,0.1,0.25,0.5,1,0.323324,0.32332,0.366606,0.340267,-4e-06,0.043282,0.016943,0.000413,0.002284,0.000708,0.000414,0.000411,0.000422,"dir",-4e-06,0.000413,0.000414
500,0.75,0.1,0.25,0.5,1.1,0.377286,0.377992,0.421278,0.386668,0.000706,0.043992,0.009382,0.000431,0.002357,0.000538,0.000432,0.000422,0.000451,"dir",0.000706,0.000431,0.000432
500,0.75,0.1,0.25,0.5,1.2,0.430291,0.431116,0.474402,0.432542,0.000825,0.044111,0.002251,0.000473,0.002405,0.000473,0.000473,0.00046,0.000469,"dir",0.000825,0.000473,0.000473
500,0.75,0.1,0.25,0.5,1.3,0.48157,0.482604,0.52589,0.477353,0.001034,0.04432,-0.004217,0.000484,0.002435,0.000497,0.000484,0.000471,0.00048,"dir",0.001034,0.000484,0.000484
500,0.75,0.1,0.25,0.5,1.4,0.530546,0.531552,0.574838,0.520531,0.001006,0.044292,-0.010015,0.000484,0.002428,0.000586,0.000484,0.000467,0.000487,"dir",0.001006,0.000484,0.000484
500,0.75,0.1,0.25,0.5,1.5,0.57681,0.578072,0.621358,0.561891,0.001262,0.044548,-0.014919,0.000482,0.002446,0.000709,0.000481,0.000462,0.000487,"dir",0.001262,0.000482,0.000481
500,0.75,0.1,0.25,0.5,1.6,0.620096,0.620548,0.663834,0.601132,0.000452,0.043738,-0.018965,0.000469,0.00236,0.000839,0.000469,0.000448,0.000481,"dir",0.000452,0.000469,0.000469
500,0.75,0.1,0.25,0.5,1.7,0.66026,0.660236,0.703522,0.638064,-2.4e-05,0.043262,-0.022196,0.000422,0.00227,0.000961,0.000423,4e-04,0.00047,"dir",-2.4e-05,0.000422,0.000423
500,0.75,0.1,0.25,0.5,1.8,0.697253,0.697216,0.740502,0.672584,-3.7e-05,0.043249,-0.024669,0.000399,0.002242,0.00106,4e-04,0.000372,0.000453,"dir",-3.7e-05,0.000399,4e-04
500,0.75,0.1,0.25,0.5,1.9,0.731103,0.731116,0.774402,0.704806,1.3e-05,0.043299,-0.026297,0.000384,0.002231,0.001124,0.000385,0.000357,0.000434,"dir",1.3e-05,0.000384,0.000385
500,0.75,0.1,0.25,0.5,2,0.761897,0.762336,0.805622,0.734642,0.000439,0.043725,-0.027255,0.000335,0.002217,0.00115,0.000336,0.000306,0.000408,"dir",0.000439,0.000335,0.000336
500,0.75,0.1,0.25,0.5,2.1,0.789762,0.790492,0.833778,0.76212,0.00073,0.044016,-0.027642,0.000332,0.002235,0.001149,0.000332,0.000298,0.000386,"dir",0.00073,0.000332,0.000332
500,0.75,0.1,0.25,0.5,2.2,0.814858,0.815048,0.858334,0.787245,0.00019,0.043476,-0.027613,0.000306,0.002159,0.001124,0.000306,0.00027,0.000362,"dir",0.00019,0.000306,0.000306
500,0.75,0.1,0.25,0.5,2.3,0.837361,0.837128,0.880414,0.810118,-0.000233,0.043053,-0.027243,0.00027,0.002088,0.001079,0.00027,0.000234,0.000337,"dir",-0.000233,0.00027,0.00027
500,0.75,0.1,0.25,0.5,2.4,0.857461,0.857432,0.900718,0.830891,-2.9e-05,0.043257,-0.02657,0.000245,0.002083,0.001015,0.000246,0.000212,0.00031,"dir",-2.9e-05,0.000245,0.000246
500,0.75,0.1,0.25,0.5,2.5,0.875348,0.875664,0.91895,0.849865,0.000316,0.043602,-0.025483,0.000216,0.002083,0.000932,0.000216,0.000183,0.000283,"dir",0.000316,0.000216,0.000216
500,0.75,0.1,0.25,0.5,2.6,0.891213,0.891352,0.934638,0.866914,0.000139,0.043425,-0.0243,0.000201,0.002054,0.000848,0.000201,0.000168,0.000258,"dir",0.000139,0.000201,0.000201
500,0.75,0.1,0.25,0.5,2.7,0.905242,0.904972,0.948258,0.882151,-0.00027,0.043016,-0.023091,0.000167,0.001986,0.000765,0.000167,0.000136,0.000232,"dir",-0.00027,0.000167,0.000167
500,0.75,0.1,0.25,0.5,2.8,0.917612,0.917204,0.96049,0.895732,-0.000408,0.042878,-0.02188,0.00015,0.001958,0.000687,0.00015,0.00012,0.000208,"dir",-0.000408,0.00015,0.00015
500,0.75,0.1,0.25,0.5,2.9,0.928489,0.928064,0.97135,0.90784,-0.000425,0.042861,-0.020649,0.000137,0.001944,0.000612,0.000137,0.000107,0.000186,"dir",-0.000425,0.000137,0.000137
500,0.75,0.1,0.25,0.5,3,0.938031,0.937464,0.98071,0.9186,-0.000567,0.042679,-0.019431,0.000123,0.001914,0.000546,0.000123,9.3e-05,0.000168,"dir",-0.000567,0.000123,0.000123
500,0.75,0.1,0.25,0.5,3.1,0.946382,0.945524,0.988413,0.92811,-0.000858,0.04203,-0.018273,0.000103,0.001832,0.000485,0.000103,6.6e-05,0.000152,"dir",-0.000858,0.000103,0.000103
500,0.75,0.1,0.25,0.5,3.2,0.953676,0.953036,0.994524,0.936591,-0.00064,0.040848,-0.017085,9.5e-05,0.001708,0.000428,9.5e-05,3.9e-05,0.000136,"dir",-0.00064,9.5e-05,9.5e-05
500,0.75,0.1,0.25,0.5,3.3,0.960032,0.959164,0.997921,0.944128,-0.000868,0.037888,-0.015904,8.6e-05,0.001452,0.000376,8.5e-05,1.6e-05,0.000123,"dir",-0.000868,8.6e-05,8.5e-05
500,0.75,0.1,0.25,0.5,3.4,0.965562,0.965024,0.999442,0.950829,-0.000538,0.033879,-0.014733,7.4e-05,0.001152,0.000328,7.4e-05,4e-06,0.000111,"dir",-0.000538,7.4e-05,7.4e-05
500,0.75,0.1,0.25,0.5,3.5,0.970364,0.969788,0.999899,0.956764,-0.000576,0.029535,-0.0136,6.3e-05,0.000873,0.000283,6.3e-05,1e-06,9.9e-05,"dir",-0.000576,6.3e-05,6.3e-05
500,0.75,0.1,0.25,0.5,3.6,0.974526,0.9739,0.999986,0.961969,-0.000626,0.02546,-0.012558,5.3e-05,0.000648,0.000244,5.3e-05,0,8.7e-05,"dir",-0.000626,5.3e-05,5.3e-05
500,0.75,0.1,0.25,0.5,3.7,0.978129,0.977552,1,0.966525,-0.000577,0.021871,-0.011605,4.3e-05,0.000478,0.00021,4.3e-05,0,7.5e-05,"dir",-0.000577,4.3e-05,4.3e-05
500,0.75,0.1,0.25,0.5,3.8,0.981243,0.980816,1,0.970567,-0.000427,0.018757,-0.010676,3.8e-05,0.000352,0.000179,3.8e-05,0,6.5e-05,"dir",-0.000427,3.8e-05,3.8e-05
500,0.75,0.1,0.25,0.5,3.9,0.98393,0.983576,1,0.974164,-0.000354,0.01607,-0.009766,3.2e-05,0.000258,0.000151,3.2e-05,0,5.6e-05,"dir",-0.000354,3.2e-05,3.2e-05
500,0.75,0.1,0.25,0.5,4,0.986246,0.986052,1,0.9773,-0.000194,0.013754,-0.008946,2.7e-05,0.000189,0.000128,2.7e-05,0,4.8e-05,"dir",-0.000194,2.7e-05,2.7e-05
500,0.75,0.1,0.5,-0.5,0,0,0,0.043361,0.014643,0,0.043361,0.014643,0,0.001884,0.000229,0,4e-06,1.5e-05,"dir",0,0,0
500,0.75,0.1,0.5,-0.5,0.1,0.001148,0.001252,0.044613,0.020971,0.000104,0.043465,0.019823,2e-06,0.001896,0.000415,2e-06,7e-06,2.2e-05,"dir",0.000104,2e-06,2e-06
500,0.75,0.1,0.5,-0.5,0.2,0.007926,0.007968,0.051329,0.030126,4.2e-05,0.043403,0.0222,1.8e-05,0.001907,0.000528,1.8e-05,2.3e-05,3.5e-05,"dir",4.2e-05,1.8e-05,1.8e-05
500,0.75,0.1,0.5,-0.5,0.3,0.023115,0.023348,0.066709,0.043775,0.000233,0.043594,0.020659,5.3e-05,0.001961,0.000484,5.3e-05,6e-05,5.7e-05,"dir",0.000233,5.3e-05,5.3e-05
500,0.75,0.1,0.5,-0.5,0.4,0.047423,0.047364,0.090725,0.063614,-5.9e-05,0.043303,0.016191,1e-04,0.001984,0.000355,1e-04,0.000109,9.3e-05,"dir",-5.9e-05,1e-04,1e-04
500,0.75,0.1,0.5,-0.5,0.5,0.080301,0.080092,0.123453,0.090354,-0.000209,0.043152,0.010053,0.000159,0.002029,0.000244,0.000159,0.000167,0.000143,"dir",-0.000209,0.000159,0.000159
500,0.75,0.1,0.5,-0.5,0.6,0.120513,0.120656,0.164017,0.123821,0.000143,0.043505,0.003308,0.000236,0.002138,0.000212,0.000237,0.000246,0.000202,"dir",0.000143,0.000236,0.000237
500,0.75,0.1,0.5,-0.5,0.7,0.166502,0.166516,0.209877,0.163066,1.4e-05,0.043375,-0.003437,0.000298,0.002191,0.000277,0.000299,0.00031,0.000266,"dir",1.4e-05,0.000298,0.000299
500,0.75,0.1,0.5,-0.5,0.8,0.216642,0.216548,0.259909,0.206876,-9.4e-05,0.043268,-0.009765,0.000388,0.00227,0.000426,0.000389,0.000399,0.000331,"dir",-9.4e-05,0.000388,0.000389
500,0.75,0.1,0.5,-0.5,0.9,0.269379,0.269188,0.312549,0.25398,-0.000191,0.043171,-0.015398,0.00042,0.00229,0.00063,0.000421,0.000427,0.000394,"dir",-0.000191,0.00042,0.000421
500,0.75,0.1,0.5,-0.5,1,0.323324,0.323848,0.367209,0.303322,0.000524,0.043886,-0.020002,0.000439,0.002365,0.000842,0.000439,0.00044,0.000443,"dir",0.000524,0.000439,0.000439
500,0.75,0.1,0.5,-0.5,1.1,0.377286,0.3779,0.421261,0.354032,0.000614,0.043975,-0.023254,0.000465,0.002396,0.001021,0.000466,0.000463,0.000481,"dir",0.000614,0.000465,0.000466
500,0.75,0.1,0.5,-0.5,1.2,0.430291,0.430696,0.474057,0.405081,0.000405,0.043766,-0.025211,0.000469,0.00238,0.00115,0.000469,0.000465,0.000516,"dir",0.000405,0.000469,0.000469
500,0.75,0.1,0.5,-0.5,1.3,0.48157,0.48184,0.525201,0.455516,0.00027,0.043631,-0.026055,0.000488,0.002383,0.001218,0.000489,0.00048,0.00054,"dir",0.00027,0.000488,0.000489
500,0.75,0.1,0.5,-0.5,1.4,0.530546,0.530972,0.574333,0.504752,0.000426,0.043787,-0.025795,0.000485,0.00239,0.001216,0.000486,0.000474,0.000552,"dir",0.000426,0.000485,0.000486
500,0.75,0.1,0.5,-0.5,1.5,0.57681,0.577364,0.620725,0.552242,0.000554,0.043916,-0.024568,0.000492,0.002405,0.001151,0.000493,0.000477,0.000548,"dir",0.000554,0.000492,0.000493
500,0.75,0.1,0.5,-0.5,1.6,0.620096,0.620956,0.664317,0.597489,0.00086,0.044221,-0.022607,0.000456,0.002392,0.00104,0.000456,0.000438,0.00053,"dir",0.00086,0.000456,0.000456
500,0.75,0.1,0.5,-0.5,1.7,0.66026,0.66102,0.704381,0.639976,0.00076,0.044121,-0.020284,0.000433,0.002357,0.000907,0.000433,0.000411,0.000497,"dir",0.00076,0.000433,0.000433
500,0.75,0.1,0.5,-0.5,1.8,0.697253,0.697848,0.741209,0.679417,0.000595,0.043956,-0.017836,0.000401,0.002308,0.000775,0.000402,0.000376,0.000458,"dir",0.000595,0.000401,0.000402
500,0.75,0.1,0.5,-0.5,1.9,0.731103,0.731412,0.774773,0.715858,0.000309,0.04367,-0.015245,0.00038,0.002259,0.000653,0.000381,0.000353,0.000421,"dir",0.000309,0.00038,0.000381
