"n","p1","maxc1","maxc2","rho","s","F_true","avg_F_dir","avg_F_dir_sd","avg_F_hat","bias_dir","bias_dir_sd","bias_hat","mse_dir","mse_dir_sd","mse_hat","var_dir","var_dir_sd","var_hat","estimator","bias","mse","var"
500,0.75,0.1,0.1,-0.5,0.6,0.95904,0.9584,0.966397,0.963701,-0.00064,0.007357,0.004661,7.5e-05,0.000126,8.6e-05,7.5e-05,7.2e-05,6.4e-05,"dir_sd",0.007357,0.000126,7.2e-05
500,0.75,0.1,0.1,-0.5,0.65,0.977678,0.976928,0.984923,0.980111,-0.00075,0.007245,0.002433,4.3e-05,9.3e-05,3.7e-05,4.3e-05,4.1e-05,3.1e-05,"dir_sd",0.007245,9.3e-05,4.1e-05
500,0.75,0.1,0.1,-0.5,0.7,0.989065,0.988632,0.99614,0.989533,-0.000433,0.007075,0.000468,2e-05,6.4e-05,1.4e-05,2e-05,1.4e-05,1.4e-05,"dir_sd",0.007075,6.4e-05,1.4e-05
500,0.75,0.1,0.1,-0.5,0.75,0.995361,0.995,0.999709,0.994263,-0.000361,0.004348,-0.001098,1e-05,2e-05,7e-06,1e-05,1e-06,5e-06,"dir_sd",0.004348,2e-05,1e-06
500,0.75,0.1,0.1,-0.5,0.8,0.9984,0.99824,0.999993,0.996398,-0.00016,0.001593,-0.002002,4e-06,3e-06,5e-06,4e-06,0,1e-06,"dir_sd",0.001593,3e-06,0
500,0.75,0.1,0.1,-0.5,0.85,0.999601,0.9996,1,0.997129,-1e-06,0.000399,-0.002473,1e-06,0,6e-06,1e-06,0,0,"dir_sd",0.000399,0,0
500,0.75,0.1,0.1,-0.5,0.9,0.999945,0.999912,1,0.997292,-3.3e-05,5.5e-05,-0.002653,0,0,7e-06,0,0,0,"dir_sd",5.5e-05,0,0
500,0.75,0.1,0.1,-0.5,0.95,0.999998,1,1,0.997313,2e-06,2e-06,-0.002685,0,0,7e-06,0,0,0,"dir_sd",2e-06,0,0
500,0.75,0.1,0.1,-0.5,1,1,1,1,0.997313,0,0,-0.002687,0,0,7e-06,0,0,0,"dir_sd",0,0,0
500,0.75,0.1,0.1,0,0,0,0,0.00799,0.007834,0,0.00799,0.007834,0,6.4e-05,7.5e-05,0,0,1.4e-05,"dir_sd",0.00799,6.4e-05,0
500,0.75,0.1,0.1,0,0.05,0.032774,0.032664,0.040654,0.045101,-0.00011,0.00788,0.012327,6.8e-05,0.000131,0.000234,6.8e-05,6.9e-05,8.2e-05,"dir_sd",0.00788,0.000131,6.9e-05
500,0.75,0.1,0.1,0,0.1,0.114265,0.11346,0.12145,0.120069,-0.000805,0.007185,0.005804,0.000219,0.000272,0.000252,0.000218,0.00022,0.000219,"dir_sd",0.007185,0.000272,0.00022
500,0.75,0.1,0.1,0,0.15,0.223516,0.222756,0.230746,0.223783,-0.00076,0.00723,0.000268,0.000337,0.000391,0.000374,0.000337,0.00034,0.000375,"dir_sd",0.00723,0.000391,0.00034
500,0.75,0.1,0.1,0,0.2,0.34464,0.34376,0.35175,0.341121,-0.00088,0.00711,-0.003519,4e-04,0.00045,0.000499,4e-04,4e-04,0.000488,"dir_sd",0.00711,0.00045,4e-04
500,0.75,0.1,0.1,0,0.25,0.466064,0.46548,0.47347,0.460327,-0.000584,0.007405,-0.005737,0.000468,0.000522,0.000618,0.000468,0.000468,0.000586,"dir_sd",0.007405,0.000522,0.000468
500,0.75,0.1,0.1,0,0.3,0.579825,0.580676,0.588666,0.573211,0.000851,0.008841,-0.006614,0.000465,0.00054,0.000651,0.000466,0.000463,0.000609,"dir_sd",0.008841,0.00054,0.000463
500,0.75,0.1,0.1,0,0.35,0.68092,0.681724,0.689714,0.67408,0.000804,0.008793,-0.00684,0.000388,0.000461,0.000562,0.000388,0.000384,0.000516,"dir_sd",0.008793,0.000461,0.000384
500,0.75,0.1,0.1,0,0.4,0.76672,0.767508,0.775498,0.759449,0.000788,0.008778,-0.007271,0.000353,0.000424,0.000466,0.000353,0.000347,0.000414,"dir_sd",0.008778,0.000424,0.000347
500,0.75,0.1,0.1,0,0.45,0.836433,0.83536,0.84335,0.828447,-0.001073,0.006917,-0.007986,0.000279,0.000321,0.000381,0.000279,0.000273,0.000318,"dir_sd",0.006917,0.000321,0.000273
500,0.75,0.1,0.1,0,0.5,0.890625,0.890172,0.898162,0.882664,-0.000453,0.007537,-0.007961,0.000198,0.00025,0.000293,0.000198,0.000193,0.000231,"dir_sd",0.007537,0.00025,0.000193
500,0.75,0.1,0.1,0,0.55,0.930802,0.929988,0.937978,0.923446,-0.000814,0.007176,-0.007356,0.00013,0.000176,0.000208,0.00013,0.000125,0.000154,"dir_sd",0.007176,0.000176,0.000125
500,0.75,0.1,0.1,0,0.6,0.95904,0.95844,0.96643,0.952454,-6e-04,0.00739,-0.006586,8.3e-05,0.000134,0.000138,8.3e-05,8e-05,9.5e-05,"dir_sd",0.00739,0.000134,8e-05
500,0.75,0.1,0.1,0,0.65,0.977678,0.977412,0.985388,0.972161,-0.000266,0.00771,-0.005518,4.6e-05,0.000102,8.4e-05,4.6e-05,4.3e-05,5.4e-05,"dir_sd",0.00771,0.000102,4.3e-05
500,0.75,0.1,0.1,0,0.7,0.989065,0.988956,0.996311,0.984537,-0.000109,0.007246,-0.004528,2.3e-05,6.7e-05,4.6e-05,2.3e-05,1.5e-05,2.5e-05,"dir_sd",0.007246,6.7e-05,1.5e-05
500,0.75,0.1,0.1,0,0.75,0.995361,0.995356,0.999781,0.991596,-5e-06,0.004419,-0.003765,9e-06,2e-05,2.4e-05,9e-06,1e-06,1e-05,"dir_sd",0.004419,2e-05,1e-06
500,0.75,0.1,0.1,0,0.8,0.9984,0.998348,0.999992,0.995184,-5.2e-05,0.001592,-0.003216,4e-06,3e-06,1.4e-05,4e-06,0,4e-06,"dir_sd",0.001592,3e-06,0
500,0.75,0.1,0.1,0,0.85,0.999601,0.999544,1,0.996629,-5.7e-05,0.000399,-0.002972,1e-06,0,1e-05,1e-06,0,1e-06,"dir_sd",0.000399,0,0
500,0.75,0.1,0.1,0,0.9,0.999945,0.999944,1,0.997153,-1e-06,5.5e-05,-0.002792,0,0,8e-06,0,0,0,"dir_sd",5.5e-05,0,0
500,0.75,0.1,0.1,0,0.95,0.999998,1,1,0.997305,2e-06,2e-06,-0.002693,0,0,7e-06,0,0,0,"dir_sd",2e-06,0,0
500,0.75,0.1,0.1,0,1,1,1,1,0.997319,0,0,-0.002681,0,0,7e-06,0,0,0,"dir_sd",0,0,0
500,0.75,0.1,0.1,0.5,0,0,0,0.007984,0.01985,0,0.007984,0.01985,0,6.4e-05,0.000422,0,0,2.8e-05,"dir_sd",0.007984,6.4e-05,0
500,0.75,0.1,0.1,0.5,0.05,0.032774,0.032696,0.04068,0.071054,-7.8e-05,0.007906,0.038281,6.7e-05,0.000131,0.001576,6.7e-05,6.8e-05,0.000111,"dir_sd",0.007906,0.000131,6.8e-05
500,0.75,0.1,0.1,0.5,0.1,0.114265,0.114876,0.12286,0.150634,0.000611,0.008595,0.036369,0.000205,0.00028,0.001563,0.000205,0.000207,0.000241,"dir_sd",0.008595,0.00028,0.000207
500,0.75,0.1,0.1,0.5,0.15,0.223516,0.225064,0.233048,0.249377,0.001548,0.009532,0.025861,0.000368,0.000458,0.001049,0.000366,0.000368,0.000381,"dir_sd",0.009532,0.000458,0.000368
500,0.75,0.1,0.1,0.5,0.2,0.34464,0.346832,0.354816,0.357545,0.002192,0.010176,0.012905,0.000461,0.00056,0.000647,0.000457,0.000457,0.000481,"dir_sd",0.010176,0.00056,0.000457
500,0.75,0.1,0.1,0.5,0.25,0.466064,0.467612,0.475596,0.466243,0.001548,0.009532,0.000179,0.000472,0.000559,0.000545,0.000471,0.000469,0.000546,"dir_sd",0.009532,0.000559,0.000469
500,0.75,0.1,0.1,0.5,0.3,0.579825,0.580456,0.58844,0.569246,0.000631,0.008615,-0.010579,0.000483,0.000554,0.000659,0.000484,0.000481,0.000549,"dir_sd",0.008615,0.000554,0.000481
500,0.75,0.1,0.1,0.5,0.35,0.68092,0.681404,0.689388,0.66274,0.000484,0.008468,-0.01818,0.000401,0.000468,0.000821,0.000401,0.000397,0.000491,"dir_sd",0.008468,0.000468,0.000397
500,0.75,0.1,0.1,0.5,0.4,0.76672,0.766392,0.774376,0.744504,-0.000328,0.007656,-0.022216,0.000332,0.000385,0.000897,0.000332,0.000327,0.000404,"dir_sd",0.007656,0.000385,0.000327
500,0.75,0.1,0.1,0.5,0.45,0.836433,0.836908,0.844892,0.813302,0.000475,0.00846,-0.023131,0.000259,0.000325,0.000862,0.00026,0.000254,0.000328,"dir_sd",0.00846,0.000325,0.000254
500,0.75,0.1,0.1,0.5,0.5,0.890625,0.890612,0.898596,0.868318,-1.3e-05,0.007971,-0.022307,0.000193,0.000252,0.000753,0.000193,0.000188,0.000256,"dir_sd",0.007971,0.000252,0.000188
500,0.75,0.1,0.1,0.5,0.55,0.930802,0.930748,0.938732,0.910653,-5.4e-05,0.00793,-0.020149,0.000125,0.000184,0.00059,0.000125,0.000121,0.000184,"dir_sd",0.00793,0.000184,0.000121
500,0.75,0.1,0.1,0.5,0.6,0.95904,0.959,0.966984,0.942146,-4e-05,0.007944,-0.016894,8.2e-05,0.000142,0.000401,8.3e-05,7.9e-05,0.000116,"dir_sd",0.007944,0.000142,7.9e-05
500,0.75,0.1,0.1,0.5,0.65,0.977678,0.977844,0.985828,0.964286,0.000166,0.00815,-0.013392,4.3e-05,0.000107,0.000251,4.3e-05,4.1e-05,7.2e-05,"dir_sd",0.00815,0.000107,4.1e-05
500,0.75,0.1,0.1,0.5,0.7,0.989065,0.989152,0.996509,0.979009,8.7e-05,0.007444,-0.010056,2.2e-05,7e-05,0.000143,2.2e-05,1.4e-05,4.2e-05,"dir_sd",0.007444,7e-05,1.4e-05
500,0.75,0.1,0.1,0.5,0.75,0.995361,0.99554,0.999778,0.98826,0.000179,0.004417,-0.007101,9e-06,2e-05,7.1e-05,9e-06,1e-06,2e-05,"dir_sd",0.004417,2e-05,1e-06
500,0.75,0.1,0.1,0.5,0.8,0.9984,0.998492,1,0.993425,9.2e-05,0.0016,-0.004975,2e-06,3e-06,3.2e-05,2e-06,0,8e-06,"dir_sd",0.0016,3e-06,0
500,0.75,0.1,0.1,0.5,0.85,0.999601,0.999604,1,0.995912,3e-06,0.000399,-0.00369,1e-06,0,1.6e-05,1e-06,0,2e-06,"dir_sd",0.000399,0,0
500,0.75,0.1,0.1,0.5,0.9,0.999945,0.999956,1,0.996913,1.1e-05,5.5e-05,-0.003032,0,0,1e-05,0,0,1e-06,"dir_sd",5.5e-05,0,0
500,0.75,0.1,0.1,0.5,0.95,0.999998,1,1,0.997247,2e-06,2e-06,-0.002751,0,0,8e-06,0,0,0,"dir_sd",2e-06,0,0
500,0.75,0.1,0.1,0.5,1,1,1,1,0.997314,0,0,-0.002686,0,0,7e-06,0,0,0,"dir_sd",0,0,0
500,0.75,0.1,0.25,-0.5,0,0,0,0.007975,0.007918,0,0.007975,0.007918,0,6.4e-05,7.5e-05,0,0,1.2e-05,"dir_sd",0.007975,6.4e-05,0
500,0.75,0.1,0.25,-0.5,0.05,0.032774,0.032692,0.040667,0.034888,-8.2e-05,0.007893,0.002114,5.6e-05,0.000118,5.4e-05,5.6e-05,5.6e-05,4.9e-05,"dir_sd",0.007893,0.000118,5.6e-05
500,0.75,0.1,0.25,-0.5,0.1,0.114265,0.113468,0.121443,0.098339,-0.000797,0.007178,-0.015926,0.000202,0.000254,0.00041,0.000202,0.000203,0.000157,"dir_sd",0.007178,0.000254,0.000203
500,0.75,0.1,0.25,-0.5,0.15,0.223516,0.22326,0.231235,0.197412,-0.000256,0.007719,-0.026103,0.000328,0.000388,0.001,0.000329,0.00033,0.00032,"dir_sd",0.007719,0.000388,0.00033
500,0.75,0.1,0.25,-0.5,0.2,0.34464,0.344292,0.352267,0.317286,-0.000348,0.007627,-0.027354,0.00044,0.000498,0.001243,0.00044,0.00044,0.000496,"dir_sd",0.007627,0.000498,0.00044
500,0.75,0.1,0.25,-0.5,0.25,0.466064,0.463912,0.471887,0.444957,-0.002152,0.005822,-0.021108,0.000566,0.000594,0.001052,0.000562,0.000561,0.000608,"dir_sd",0.005822,0.000594,0.000561
500,0.75,0.1,0.25,-0.5,0.3,0.579825,0.578472,0.586447,0.568857,-0.001353,0.006622,-0.010968,0.000557,0.000596,0.000726,0.000556,0.000553,0.000607,"dir_sd",0.006622,0.000596,0.000553
500,0.75,0.1,0.25,-0.5,0.35,0.68092,0.679976,0.687951,0.679224,-0.000944,0.007031,-0.001696,0.000472,0.000516,0.000514,0.000472,0.000468,0.000512,"dir_sd",0.007031,0.000516,0.000468
500,0.75,0.1,0.25,-0.5,0.4,0.76672,0.766036,0.774011,0.771371,-0.000684,0.007291,0.004651,0.000395,0.000443,0.000404,0.000395,0.000391,0.000383,"dir_sd",0.007291,0.000443,0.000391
500,0.75,0.1,0.25,-0.5,0.45,0.836433,0.83644,0.844415,0.844317,7e-06,0.007982,0.007884,0.000275,0.000334,0.000313,0.000275,0.000271,0.000251,"dir_sd",0.007982,0.000334,0.000271
500,0.75,0.1,0.25,-0.5,0.5,0.890625,0.890632,0.898607,0.899098,7e-06,0.007982,0.008473,0.000181,0.00024,0.000222,0.000181,0.000177,0.00015,"dir_sd",0.007982,0.00024,0.000177
500,0.75,0.1,0.25,-0.5,0.55,0.930802,0.931048,0.939023,0.938,0.000246,0.008221,0.007198,0.000123,0.000187,0.000137,0.000123,0.000119,8.5e-05,"dir_sd",0.008221,0.000187,0.000119
500,0.75,0.1,0.25,-0.5,0.6,0.95904,0.959224,0.967199,0.964059,0.000184,0.008159,0.005019,7.6e-05,0.00014,7.3e-05,7.7e-05,7.4e-05,4.7e-05,"dir_sd",0.008159,0.00014,7.4e-05
500,0.75,0.1,0.25,-0.5,0.65,0.977678,0.977856,0.985825,0.980347,0.000178,0.008147,0.002669,4e-05,0.000105,3e-05,4e-05,3.8e-05,2.3e-05,"dir_sd",0.008147,0.000105,3.8e-05
500,0.75,0.1,0.25,-0.5,0.7,0.989065,0.989372,0.99672,0.989611,0.000307,0.007655,0.000546,1.9e-05,7e-05,1e-05,1.9e-05,1.2e-05,1e-05,"dir_sd",0.007655,7e-05,1.2e-05
500,0.75,0.1,0.25,-0.5,0.75,0.995361,0.995376,0.999843,0.994314,1.5e-05,0.004481,-0.001048,8e-06,2e-05,5e-06,8e-06,0,4e-06,"dir_sd",0.004481,2e-05,0
500,0.75,0.1,0.25,-0.5,0.8,0.9984,0.998428,0.999992,0.996368,2.8e-05,0.001592,-0.002032,3e-06,3e-06,5e-06,3e-06,0,1e-06,"dir_sd",0.001592,3e-06,0
500,0.75,0.1,0.25,-0.5,0.85,0.999601,0.999676,1,0.997088,7.5e-05,0.000399,-0.002514,1e-06,0,7e-06,1e-06,0,0,"dir_sd",0.000399,0,0
500,0.75,0.1,0.25,-0.5,0.9,0.999945,0.999952,1,0.997277,7e-06,5.5e-05,-0.002668,0,0,7e-06,0,0,0,"dir_sd",5.5e-05,0,0
500,0.75,0.1,0.25,-0.5,0.95,0.999998,0.999996,1,0.997319,-2e-06,2e-06,-0.00268,0,0,7e-06,0,0,0,"dir_sd",2e-06,0,0
500,0.75,0.1,0.25,-0.5,1,1,1,1,0.997323,0,0,-0.002677,0,0,7e-06,0,0,0,"dir_sd",0,0,0
500,0.75,0.1,0.25,0,0,0,0,0.007958,0.028699,0,0.007958,0.028699,0,6.3e-05,0.000866,0,0,4.2e-05,"dir_sd",0.007958,6.3e-05,0
500,0.75,0.1,0.25,0,0.05,0.032774,0.0326,0.040558,0.071106,-0.000174,0.007784,0.038332,6.6e-05,0.000127,0.001575,6.6e-05,6.7e-05,0.000106,"dir_sd",0.007784,0.000127,6.7e-05
500,0.75,0.1,0.25,0,0.1,0.114265,0.114024,0.121982,0.142646,-0.000241,0.007717,0.028381,0.000195,0.000257,0.00102,0.000196,0.000198,0.000215,"dir_sd",0.007717,0.000257,0.000198
500,0.75,0.1,0.25,0,0.15,0.223516,0.223592,0.23155,0.237424,7.6e-05,0.008034,0.013908,0.000359,0.000426,0.000528,0.00036,0.000362,0.000335,"dir_sd",0.008034,0.000426,0.000362
500,0.75,0.1,0.25,0,0.2,0.34464,0.344368,0.352326,0.345373,-0.000272,0.007686,0.000733,0.000475,0.000536,0.000428,0.000476,0.000477,0.000428,"dir_sd",0.007686,0.000536,0.000477
500,0.75,0.1,0.25,0,0.25,0.466064,0.466024,0.473982,0.45697,-4e-05,0.007917,-0.009094,0.000522,0.000585,0.000568,0.000523,0.000523,0.000487,"dir_sd",0.007917,0.000585,0.000523
500,0.75,0.1,0.25,0,0.3,0.579825,0.57982,0.587778,0.564316,-5e-06,0.007953,-0.015509,0.000467,0.000529,0.000726,0.000468,0.000467,0.000487,"dir_sd",0.007953,0.000529,0.000467
500,0.75,0.1,0.25,0,0.35,0.68092,0.682336,0.690294,0.661953,0.001416,0.009373,-0.018967,0.000446,0.000528,0.000804,0.000445,0.000441,0.000445,"dir_sd",0.009373,0.000528,0.000441
500,0.75,0.1,0.25,0,0.4,0.76672,0.768492,0.77645,0.746754,0.001772,0.00973,-0.019966,0.000348,0.000435,0.000777,0.000345,0.000341,0.000379,"dir_sd",0.00973,0.000435,0.000341
500,0.75,0.1,0.25,0,0.45,0.836433,0.838052,0.84601,0.816921,0.001619,0.009577,-0.019512,0.000273,0.000357,0.000678,0.000271,0.000266,0.000298,"dir_sd",0.009577,0.000357,0.000266
500,0.75,0.1,0.25,0,0.5,0.890625,0.891464,0.899422,0.872342,0.000839,0.008797,-0.018283,0.000186,0.000258,0.000545,0.000186,0.000181,0.000211,"dir_sd",0.008797,0.000258,0.000181
500,0.75,0.1,0.25,0,0.55,0.930802,0.931372,0.93933,0.914463,0.00057,0.008528,-0.016339,0.000123,0.000191,0.000406,0.000123,0.000119,0.00014,"dir_sd",0.008528,0.000191,0.000119
500,0.75,0.1,0.25,0,0.6,0.95904,0.95932,0.967278,0.945141,0.00028,0.008238,-0.013899,7.1e-05,0.000136,0.00028,7.1e-05,6.9e-05,8.7e-05,"dir_sd",0.008238,0.000136,6.9e-05
500,0.75,0.1,0.25,0,0.65,0.977678,0.978396,0.986344,0.966349,0.000718,0.008666,-0.011329,3.9e-05,0.000111,0.000178,3.8e-05,3.6e-05,5e-05,"dir_sd",0.008666,0.000111,3.6e-05
500,0.75,0.1,0.25,0,0.7,0.989065,0.989464,0.996719,0.980082,0.000399,0.007654,-0.008983,2e-05,7.1e-05,0.000108,2e-05,1.3e-05,2.8e-05,"dir_sd",0.007654,7.1e-05,1.3e-05
500,0.75,0.1,0.25,0,0.75,0.995361,0.99546,0.999799,0.988468,9.9e-05,0.004438,-0.006893,8e-06,2e-05,6.1e-05,8e-06,1e-06,1.4e-05,"dir_sd",0.004438,2e-05,1e-06
500,0.75,0.1,0.25,0,0.8,0.9984,0.998484,1,0.993149,8.4e-05,0.0016,-0.005251,3e-06,3e-06,3.4e-05,3e-06,0,7e-06,"dir_sd",0.0016,3e-06,0
500,0.75,0.1,0.25,0,0.85,0.999601,0.999608,1,0.99554,7e-06,0.000399,-0.004061,1e-06,0,1.9e-05,1e-06,0,3e-06,"dir_sd",0.000399,0,0
500,0.75,0.1,0.25,0,0.9,0.999945,0.99996,1,0.996632,1.5e-05,5.5e-05,-0.003313,0,0,1.2e-05,0,0,1e-06,"dir_sd",5.5e-05,0,0
500,0.75,0.1,0.25,0,0.95,0.999998,1,1,0.997095,2e-06,2e-06,-0.002904,0,0,9e-06,0,0,0,"dir_sd",2e-06,0,0
500,0.75,0.1,0.25,0,1,1,1,1,0.997264,0,0,-0.002736,0,0,8e-06,0,0,0,"dir_sd",0,0,0
500,0.75,0.1,0.25,0.5,0,0,0,0.007972,0.051498,0,0.007972,0.051498,0,6.4e-05,0.002741,0,0,8.9e-05,"dir_sd",0.007972,6.4e-05,0
500,0.75,0.1,0.25,0.5,0.05,0.032774,0.032672,0.040644,0.105289,-0.000102,0.007871,0.072515,6.8e-05,0.000131,0.005431,6.8e-05,6.9e-05,0.000173,"dir_sd",0.007871,0.000131,6.9e-05
500,0.75,0.1,0.25,0.5,0.1,0.114265,0.113632,0.121604,0.180301,-0.000633,0.007339,0.066036,0.000208,0.000263,0.004634,0.000208,0.00021,0.000273,"dir_sd",0.007339,0.000263,0.00021
500,0.75,0.1,0.25,0.5,0.15,0.223516,0.223108,0.23108,0.269663,-0.000408,0.007565,0.046147,0.000351,0.00041,0.002492,0.000351,0.000353,0.000363,"dir_sd",0.007565,0.00041,0.000353
500,0.75,0.1,0.25,0.5,0.2,0.34464,0.344308,0.35228,0.366379,-0.000332,0.00764,0.021739,0.000459,0.000518,0.000893,0.00046,0.000461,0.000421,"dir_sd",0.00764,0.000518,0.000461
500,0.75,0.1,0.25,0.5,0.25,0.466064,0.465376,0.473348,0.464239,-0.000688,0.007284,-0.001826,0.000485,0.000538,0.000448,0.000486,0.000486,0.000446,"dir_sd",0.007284,0.000538,0.000486
500,0.75,0.1,0.25,0.5,0.3,0.579825,0.578612,0.586584,0.558666,-0.001213,0.006759,-0.021159,0.000479,0.000521,0.000888,0.000479,0.000477,0.000441,"dir_sd",0.006759,0.000521,0.000477
500,0.75,0.1,0.25,0.5,0.35,0.68092,0.680664,0.688636,0.646319,-0.000256,0.007716,-0.034601,0.00041,0.000466,0.001606,0.000411,0.000407,0.000409,"dir_sd",0.007716,0.000466,0.000407
500,0.75,0.1,0.25,0.5,0.4,0.76672,0.767432,0.775404,0.724245,0.000712,0.008684,-0.042475,0.00035,0.00042,0.00216,0.00035,0.000345,0.000356,"dir_sd",0.008684,0.00042,0.000345
500,0.75,0.1,0.25,0.5,0.45,0.836433,0.83682,0.844792,0.791124,0.000387,0.00836,-0.045308,0.00028,0.000344,0.00235,0.00028,0.000275,0.000298,"dir_sd",0.00836,0.000344,0.000275
500,0.75,0.1,0.25,0.5,0.5,0.890625,0.89142,0.899392,0.846778,0.000795,0.008767,-0.043847,0.000182,0.000253,0.002159,0.000182,0.000177,0.000237,"dir_sd",0.008767,0.000253,0.000177
500,0.75,0.1,0.25,0.5,0.55,0.930802,0.931284,0.939256,0.891477,0.000482,0.008454,-0.039325,0.000121,0.000188,0.001723,0.000121,0.000117,0.000177,"dir_sd",0.008454,0.000188,0.000117
500,0.75,0.1,0.25,0.5,0.6,0.95904,0.95908,0.967052,0.925899,4e-05,0.008012,-0.033141,6.4e-05,0.000125,0.00122,6.4e-05,6.1e-05,0.000121,"dir_sd",0.008012,0.000125,6.1e-05
500,0.75,0.1,0.25,0.5,0.65,0.977678,0.97772,0.985686,0.951215,4.2e-05,0.008008,-0.026463,3.8e-05,1e-04,0.000778,3.8e-05,3.6e-05,7.8e-05,"dir_sd",0.008008,1e-04,3.6e-05
500,0.75,0.1,0.25,0.5,0.7,0.989065,0.988852,0.996317,0.969136,-0.000213,0.007252,-0.019929,2e-05,6.6e-05,0.000444,2e-05,1.4e-05,4.7e-05,"dir_sd",0.007252,6.6e-05,1.4e-05
500,0.75,0.1,0.25,0.5,0.75,0.995361,0.995396,0.999768,0.981196,3.5e-05,0.004406,-0.014166,9e-06,2e-05,0.000228,9e-06,1e-06,2.7e-05,"dir_sd",0.004406,2e-05,1e-06
500,0.75,0.1,0.25,0.5,0.8,0.9984,0.998396,0.999997,0.988777,-4e-06,0.001597,-0.009623,3e-06,3e-06,0.000107,3e-06,0,1.4e-05,"dir_sd",0.001597,3e-06,0
500,0.75,0.1,0.25,0.5,0.85,0.999601,0.999576,1,0.993112,-2.5e-05,0.000399,-0.006489,1e-06,0,4.9e-05,1e-06,0,7e-06,"dir_sd",0.000399,0,0
500,0.75,0.1,0.25,0.5,0.9,0.999945,0.999932,1,0.995424,-1.3e-05,5.5e-05,-0.004521,0,0,2.3e-05,0,0,3e-06,"dir_sd",5.5e-05,0,0
500,0.75,0.1,0.25,0.5,0.95,0.999998,1,1,0.996563,2e-06,2e-06,-0.003435,0,0,1.3e-05,0,0,1e-06,"dir_sd",2e-06,0,0
500,0.75,0.1,0.25,0.5,1,1,1,1,0.997051,0,0,-0.002949,0,0,9e-06,0,0,0,"dir_sd",0,0,0
500,0.75,0.1,0.5,-0.5,0,0,0,0.007966,0.042919,0,0.007966,0.042919,0,6.4e-05,0.001901,0,0,5.9e-05,"dir_sd",0.007966,6.4e-05,0
500,0.75,0.1,0.5,-0.5,0.05,0.032774,0.03222,0.040186,0.077132,-0.000554,0.007412,0.044359,6.8e-05,0.000124,0.002085,6.8e-05,6.9e-05,0.000117,"dir_sd",0.007412,0.000124,6.9e-05
500,0.75,0.1,0.5,-0.5,0.1,0.114265,0.114224,0.12219,0.140791,-4.1e-05,0.007925,0.026526,0.000206,0.000271,0.000931,0.000207,0.000209,0.000228,"dir_sd",0.007925,0.000271,0.000209
500,0.75,0.1,0.5,-0.5,0.15,0.223516,0.222348,0.230314,0.231702,-0.001168,0.006798,0.008187,0.00036,0.000407,0.000416,0.00036,0.000362,0.000349,"dir_sd",0.006798,0.000407,0.000362
500,0.75,0.1,0.5,-0.5,0.2,0.34464,0.344564,0.35253,0.336765,-7.6e-05,0.00789,-0.007875,0.000462,0.000525,0.000513,0.000462,0.000463,0.000452,"dir_sd",0.00789,0.000525,0.000463
500,0.75,0.1,0.5,-0.5,0.25,0.466064,0.465568,0.473534,0.445779,-0.000496,0.00747,-0.020286,0.000518,0.000572,0.000918,0.000519,0.000518,0.000508,"dir_sd",0.00747,0.000572,0.000518
500,0.75,0.1,0.5,-0.5,0.3,0.579825,0.580024,0.58799,0.551481,0.000199,0.008165,-0.028344,0.000492,0.000556,0.001315,0.000493,0.00049,0.000512,"dir_sd",0.008165,0.000556,0.00049
500,0.75,0.1,0.5,-0.5,0.35,0.68092,0.680988,0.688954,0.649068,6.8e-05,0.008034,-0.031852,0.000469,0.000529,0.001495,0.00047,0.000466,0.000481,"dir_sd",0.008034,0.000529,0.000466
500,0.75,0.1,0.5,-0.5,0.4,0.76672,0.767116,0.775082,0.735415,0.000396,0.008362,-0.031305,0.000389,0.000454,0.001378,0.00039,0.000384,0.000399,"dir_sd",0.008362,0.000454,0.000384
500,0.75,0.1,0.5,-0.5,0.45,0.836433,0.837144,0.84511,0.808832,0.000711,0.008678,-0.0276,0.000312,0.000381,0.001055,0.000312,0.000306,0.000293,"dir_sd",0.008678,0.000381,0.000306
500,0.75,0.1,0.5,-0.5,0.5,0.890625,0.890992,0.898958,0.86833,0.000367,0.008333,-0.022295,0.000209,0.000273,0.000691,0.000209,0.000204,0.000194,"dir_sd",0.008333,0.000273,0.000204
500,0.75,0.1,0.5,-0.5,0.55,0.930802,0.931028,0.938994,0.913491,0.000226,0.008192,-0.017311,0.000126,0.000188,0.000419,0.000126,0.000121,0.00012,"dir_sd",0.008192,0.000188,0.000121
500,0.75,0.1,0.5,-0.5,0.6,0.95904,0.959392,0.967358,0.945799,0.000352,0.008318,-0.013241,8e-05,0.000146,0.000247,8e-05,7.7e-05,7.2e-05,"dir_sd",0.008318,0.000146,7.7e-05
500,0.75,0.1,0.5,-0.5,0.65,0.977678,0.977792,0.985752,0.967546,0.000114,0.008074,-0.010132,4.4e-05,0.000107,0.000143,4.4e-05,4.2e-05,4e-05,"dir_sd",0.008074,0.000107,4.2e-05
500,0.75,0.1,0.5,-0.5,0.7,0.989065,0.98906,0.996449,0.981095,-5e-06,0.007384,-0.00797,2.1e-05,6.9e-05,8.4e-05,2.2e-05,1.4e-05,2e-05,"dir_sd",0.007384,6.9e-05,1.4e-05
