"n","p1","sdC1","sdC2","rho","s","F_true","avg_F_dir","avg_F_dir_sd","avg_F_hat","bias_dir","bias_dir_sd","bias_hat","mse_dir","mse_dir_sd","mse_hat","var_dir","var_dir_sd","var_hat","estimator","bias","mse","var"
100,0.25,0.05,0.25,0.5,2.5,0.524709,0.606,0.71872,0.571138,0.081291,0.194011,0.04643,0.007072,0.039101,0.003025,0.00058,0.001826,0.001087,"dir",0.081291,0.007072,0.00058
100,0.25,0.05,0.25,0.5,3,0.608375,0.676,0.78872,0.658528,0.067625,0.180345,0.050153,0.005757,0.033676,0.004382,0.00148,0.00144,0.002334,"dir",0.067625,0.005757,0.00148
100,0.25,0.05,0.25,0.5,3.5,0.679238,0.746,0.85872,0.716647,0.066762,0.179482,0.037409,0.005841,0.032689,0.002969,0.00173,0.000594,0.001962,"dir",0.066762,0.005841,0.00173
100,0.25,0.05,0.25,0.5,4,0.738536,0.786,0.89872,0.754018,0.047464,0.160184,0.015482,0.004517,0.026556,0.002476,0.00283,0.001122,0.002795,"dir",0.047464,0.004517,0.00283
100,0.25,0.05,0.25,0.5,4.5,0.78771,0.832,0.94472,0.810133,0.04429,0.15701,0.022423,0.004298,0.025694,0.002814,0.00292,0.001302,0.002889,"dir",0.04429,0.004298,0.00292
100,0.25,0.05,0.25,0.5,5,0.828203,0.866,0.977088,0.8411,0.037797,0.148885,0.012897,0.002133,0.022339,0.001371,0.00088,0.000216,0.001506,"dir",0.037797,0.002133,0.00088
100,0.25,0.05,0.25,0.5,5.5,0.861361,0.898,0.998499,0.868834,0.036639,0.137137,0.007473,0.001958,0.018816,0.00075,0.00077,1.1e-05,0.000868,"dir",0.036639,0.001958,0.00077
100,0.25,0.05,0.25,0.5,6,0.88839,0.916,1,0.90288,0.02761,0.11161,0.01449,0.001346,0.012457,0.000671,0.00073,0,0.000577,"dir",0.02761,0.001346,0.00073
100,0.25,0.05,0.25,0.5,6.5,0.910337,0.926,1,0.910485,0.015663,0.089663,0.000148,0.001109,0.008039,0.000486,0.00108,0,0.000607,"dir",0.015663,0.001109,0.00108
100,0.25,0.05,0.25,0.5,7,0.928102,0.938,1,0.922619,0.009898,0.071898,-0.005483,0.000674,0.005169,0.000479,0.00072,0,0.000561,"dir",0.009898,0.000674,0.00072
100,0.25,0.05,0.25,0.5,7.5,0.942442,0.958,1,0.939286,0.015558,0.057558,-0.003156,0.001018,0.003313,0.000605,0.00097,0,0.000744,"dir",0.015558,0.001018,0.00097
100,0.25,0.05,0.25,0.5,8,0.953988,0.962,1,0.949099,0.008012,0.046012,-0.004889,0.00068,0.002117,0.000468,0.00077,0,0.000556,"dir",0.008012,0.00068,0.00077
100,0.25,0.05,0.25,0.5,8.5,0.963267,0.968,1,0.953584,0.004733,0.036733,-0.009683,0.000758,0.001349,0.000742,0.00092,0,0.00081,"dir",0.004733,0.000758,0.00092
100,0.25,0.05,0.25,0.5,9,0.970709,0.974,1,0.960444,0.003291,0.029291,-0.010265,0.000555,0.000858,0.000659,0.00068,0,0.000692,"dir",0.003291,0.000555,0.00068
100,0.25,0.05,0.25,0.5,9.5,0.976669,0.976,1,0.962947,-0.000669,0.023331,-0.013722,0.000384,0.000544,0.000698,0.00048,0,0.000637,"dir",-0.000669,0.000384,0.00048
100,0.25,0.05,0.25,0.5,10,0.981434,0.978,1,0.964595,-0.003434,0.018566,-0.016839,0.000428,0.000345,0.000712,0.00052,0,0.000536,"dir",-0.003434,0.000428,0.00052
100,0.25,0.05,0.25,0.5,10.5,0.985239,0.984,1,0.97115,-0.001239,0.014761,-0.014089,0.000306,0.000218,0.000467,0.00038,0,0.000335,"dir",-0.001239,0.000306,0.00038
100,0.25,0.05,0.25,0.5,11,0.988274,0.988,1,0.97538,-0.000274,0.011726,-0.012894,0.000376,0.000137,0.00043,0.00047,0,0.000329,"dir",-0.000274,0.000376,0.00047
100,0.25,0.05,0.25,0.5,11.5,0.990692,0.99,1,0.977533,-0.000692,0.009308,-0.01316,4e-04,8.7e-05,0.000464,5e-04,0,0.000364,"dir",-0.000692,4e-04,5e-04
100,0.25,0.05,0.25,0.5,12,0.992617,0.992,1,0.979325,-0.000617,0.007383,-0.013292,0.000256,5.5e-05,0.000421,0.00032,0,0.000305,"dir",-0.000617,0.000256,0.00032
100,0.25,0.05,0.5,-0.5,0,0,0,0.115676,0,0,0.115676,0,0,0.013508,0,0,0.000159,0,"dir",0,0,0
100,0.25,0.05,0.5,-0.5,0.5,0.081109,0.066,0.181676,0.056594,-0.015109,0.100567,-0.024514,0.000692,0.010593,0.001218,0.00058,0.000599,0.000771,"dir",-0.015109,0.000692,0.00058
100,0.25,0.05,0.5,-0.5,1,0.198748,0.19,0.305676,0.170162,-0.008748,0.106928,-0.028586,0.001597,0.012922,0.003071,0.0019,0.00186,0.002818,"dir",-0.008748,0.001597,0.0019
100,0.25,0.05,0.5,-0.5,1.5,0.31773,0.318,0.433676,0.310668,0.00027,0.115946,-0.007062,0.001336,0.01456,0.00246,0.00167,0.001396,0.003012,"dir",0.00027,0.001336,0.00167
100,0.25,0.05,0.5,-0.5,2,0.427593,0.422,0.537676,0.412612,-0.005593,0.110083,-0.014981,0.001287,0.013025,0.002654,0.00157,0.001134,0.003037,"dir",-0.005593,0.001287,0.00157
100,0.25,0.05,0.5,-0.5,2.5,0.524709,0.52,0.635676,0.523038,-0.004709,0.110967,-0.001671,0.001342,0.013094,0.002203,0.00165,0.000975,0.00275,"dir",-0.004709,0.001342,0.00165
100,0.25,0.05,0.5,-0.5,3,0.608375,0.606,0.721676,0.615205,-0.002375,0.113301,0.00683,0.00179,0.014259,0.002284,0.00223,0.001778,0.002797,"dir",-0.002375,0.00179,0.00223
100,0.25,0.05,0.5,-0.5,3.5,0.679238,0.666,0.781676,0.67824,-0.013238,0.102438,-0.000997,0.001519,0.011474,0.001438,0.00168,0.001225,0.001797,"dir",-0.013238,0.001519,0.00168
100,0.25,0.05,0.5,-0.5,4,0.738536,0.736,0.851676,0.742359,-0.002536,0.11314,0.003823,0.00163,0.014252,0.00222,0.00203,0.001815,0.002756,"dir",-0.002536,0.00163,0.00203
100,0.25,0.05,0.5,-0.5,4.5,0.78771,0.796,0.911676,0.787134,0.00829,0.123966,-0.000576,0.001773,0.016639,0.00167,0.00213,0.001589,0.002088,"dir",0.00829,0.001773,0.00213
100,0.25,0.05,0.5,-0.5,5,0.828203,0.824,0.939676,0.832821,-0.004203,0.111473,0.004618,0.001082,0.012953,0.001381,0.00133,0.000659,0.0017,"dir",-0.004203,0.001082,0.00133
100,0.25,0.05,0.5,-0.5,5.5,0.861361,0.844,0.959676,0.863374,-0.017361,0.098315,0.002013,0.001325,0.010161,0.00152,0.00128,0.00062,0.001895,"dir",-0.017361,0.001325,0.00128
100,0.25,0.05,0.5,-0.5,6,0.88839,0.874,0.984003,0.887124,-0.01439,0.095613,-0.001266,0.001111,0.009298,0.001212,0.00113,0.000195,0.001512,"dir",-0.01439,0.001111,0.00113
100,0.25,0.05,0.5,-0.5,6.5,0.910337,0.9,0.997651,0.904564,-0.010337,0.087313,-0.005773,0.000907,0.007646,0.001057,0.001,2.8e-05,0.001279,"dir",-0.010337,0.000907,0.001
100,0.25,0.05,0.5,-0.5,7,0.928102,0.924,1,0.925167,-0.004102,0.071898,-0.002935,0.000521,0.005169,0.000407,0.00063,0,0.000498,"dir",-0.004102,0.000521,0.00063
100,0.25,0.05,0.5,-0.5,7.5,0.942442,0.944,1,0.940216,0.001558,0.057558,-0.002226,0.000226,0.003313,0.000315,0.00028,0,0.000387,"dir",0.001558,0.000226,0.00028
100,0.25,0.05,0.5,-0.5,8,0.953988,0.956,1,0.952084,0.002012,0.046012,-0.001904,0.000108,0.002117,4.3e-05,0.00013,0,4.9e-05,"dir",0.002012,0.000108,0.00013
100,0.25,0.05,0.5,-0.5,8.5,0.963267,0.968,1,0.96704,0.004733,0.036733,0.003774,0.000238,0.001349,7.3e-05,0.00027,0,7.4e-05,"dir",0.004733,0.000238,0.00027
100,0.25,0.05,0.5,-0.5,9,0.970709,0.978,1,0.972179,0.007291,0.029291,0.00147,0.000269,0.000858,6.6e-05,0.00027,0,8e-05,"dir",0.007291,0.000269,0.00027
100,0.25,0.05,0.5,-0.5,9.5,0.976669,0.986,1,0.974789,0.009331,0.023331,-0.00188,0.000151,0.000544,6e-05,8e-05,0,7e-05,"dir",0.009331,0.000151,8e-05
100,0.25,0.05,0.5,-0.5,10,0.981434,0.99,1,0.981127,0.008566,0.018566,-0.000307,0.000193,0.000345,3.7e-05,0.00015,0,4.6e-05,"dir",0.008566,0.000193,0.00015
100,0.25,0.05,0.5,-0.5,10.5,0.985239,0.996,1,0.98249,0.010761,0.014761,-0.002749,0.00018,0.000218,3.7e-05,8e-05,0,3.7e-05,"dir",0.010761,0.00018,8e-05
100,0.25,0.05,0.5,-0.5,11,0.988274,0.996,1,0.983553,0.007726,0.011726,-0.004721,0.000124,0.000137,3.8e-05,8e-05,0,1.9e-05,"dir",0.007726,0.000124,8e-05
100,0.25,0.05,0.5,-0.5,11.5,0.990692,0.996,1,0.983928,0.005308,0.009308,-0.006764,9.2e-05,8.7e-05,5.8e-05,8e-05,0,1.5e-05,"dir",0.005308,9.2e-05,8e-05
100,0.25,0.05,0.5,-0.5,12,0.992617,0.998,1,0.98399,0.005383,0.007383,-0.008627,4.5e-05,5.5e-05,8.6e-05,2e-05,0,1.4e-05,"dir",0.005383,4.5e-05,2e-05
100,0.25,0.05,0.5,0,0,0,0,0.113985,0.019187,0,0.113985,0.019187,0,0.013028,0.00043,0,4.4e-05,7.7e-05,"dir",0,0,0
100,0.25,0.05,0.5,0,0.5,0.081109,0.096,0.209985,0.109197,0.014891,0.128877,0.028088,0.001326,0.018103,0.003495,0.00138,0.001867,0.003383,"dir",0.014891,0.001326,0.00138
100,0.25,0.05,0.5,0,1,0.198748,0.198,0.311985,0.196066,-0.000748,0.113237,-0.002682,0.001657,0.014838,0.003148,0.00207,0.002519,0.003926,"dir",-0.000748,0.001657,0.00207
100,0.25,0.05,0.5,0,1.5,0.31773,0.318,0.431985,0.308453,0.00027,0.114256,-0.009276,0.000496,0.013713,0.001933,0.00062,0.000823,0.002309,"dir",0.00027,0.000496,0.00062
100,0.25,0.05,0.5,0,2,0.427593,0.432,0.545985,0.441458,0.004407,0.118392,0.013865,0.001235,0.015218,0.002037,0.00152,0.001502,0.002306,"dir",0.004407,0.001235,0.00152
100,0.25,0.05,0.5,0,2.5,0.524709,0.546,0.659985,0.547841,0.021291,0.135276,0.023132,0.001957,0.019753,0.003398,0.00188,0.001817,0.003578,"dir",0.021291,0.001957,0.00188
100,0.25,0.05,0.5,0,3,0.608375,0.62,0.733985,0.620979,0.011625,0.125611,0.012604,0.001535,0.017031,0.003166,0.00175,0.001566,0.003758,"dir",0.011625,0.001535,0.00175
100,0.25,0.05,0.5,0,3.5,0.679238,0.7,0.813985,0.687554,0.020762,0.134747,0.008316,0.001191,0.018886,0.00206,0.00095,0.000911,0.002489,"dir",0.020762,0.001191,0.00095
100,0.25,0.05,0.5,0,4,0.738536,0.76,0.873985,0.738507,0.021464,0.135449,-2.9e-05,0.001141,0.019128,0.000957,0.00085,0.000977,0.001197,"dir",0.021464,0.001141,0.00085
100,0.25,0.05,0.5,0,4.5,0.78771,0.802,0.915985,0.778957,0.01429,0.128276,-0.008753,0.00062,0.016913,0.001747,0.00052,0.000573,0.002088,"dir",0.01429,0.00062,0.00052
100,0.25,0.05,0.5,0,5,0.828203,0.842,0.955985,0.817454,0.013797,0.127782,-0.010749,0.000206,0.016366,0.001193,2e-05,4.7e-05,0.001346,"dir",0.013797,0.000206,2e-05
100,0.25,0.05,0.5,0,5.5,0.861361,0.878,0.991985,0.85603,0.016639,0.130624,-0.005332,0.000333,0.01709,0.000771,7e-05,3.5e-05,0.000929,"dir",0.016639,0.000333,7e-05
100,0.25,0.05,0.5,0,6,0.88839,0.904,0.996418,0.880763,0.01561,0.108028,-0.007627,0.000668,0.011689,0.00083,0.00053,2.4e-05,0.000965,"dir",0.01561,0.000668,0.00053
100,0.25,0.05,0.5,0,6.5,0.910337,0.928,1,0.904369,0.017663,0.089663,-0.005969,0.000528,0.008039,0.000467,0.00027,0,0.00054,"dir",0.017663,0.000528,0.00027
100,0.25,0.05,0.5,0,7,0.928102,0.94,1,0.932764,0.011898,0.071898,0.004661,0.000222,0.005169,0.000287,1e-04,0,0.000331,"dir",0.011898,0.000222,1e-04
100,0.25,0.05,0.5,0,7.5,0.942442,0.958,1,0.951674,0.015558,0.057558,0.009232,0.000458,0.003313,0.000217,0.00027,0,0.000165,"dir",0.015558,0.000458,0.00027
100,0.25,0.05,0.5,0,8,0.953988,0.962,1,0.957608,0.008012,0.046012,0.00362,2e-04,0.002117,0.000175,0.00017,0,0.000202,"dir",0.008012,2e-04,0.00017
100,0.25,0.05,0.5,0,8.5,0.963267,0.972,1,0.961965,0.008733,0.036733,-0.001302,0.000212,0.001349,0.000128,0.00017,0,0.000157,"dir",0.008733,0.000212,0.00017
100,0.25,0.05,0.5,0,9,0.970709,0.978,1,0.968795,0.007291,0.029291,-0.001914,0.000149,0.000858,8.3e-05,0.00012,0,9.9e-05,"dir",0.007291,0.000149,0.00012
100,0.25,0.05,0.5,0,9.5,0.976669,0.984,1,0.9756,0.007331,0.023331,-0.001068,7.8e-05,0.000544,8e-06,3e-05,0,8e-06,"dir",0.007331,7.8e-05,3e-05
100,0.25,0.05,0.5,0,10,0.981434,0.988,1,0.977998,0.006566,0.018566,-0.003436,9.9e-05,0.000345,2.5e-05,7e-05,0,1.7e-05,"dir",0.006566,9.9e-05,7e-05
100,0.25,0.05,0.5,0,10.5,0.985239,0.99,1,0.980573,0.004761,0.014761,-0.004666,0.000103,0.000218,4.9e-05,1e-04,0,3.4e-05,"dir",0.004761,0.000103,1e-04
100,0.25,0.05,0.5,0,11,0.988274,0.994,1,0.982347,0.005726,0.011726,-0.005927,9.7e-05,0.000137,6.4e-05,8e-05,0,3.6e-05,"dir",0.005726,9.7e-05,8e-05
100,0.25,0.05,0.5,0,11.5,0.990692,0.998,1,0.983614,0.007308,0.009308,-0.007078,6.9e-05,8.7e-05,6.9e-05,2e-05,0,2.3e-05,"dir",0.007308,6.9e-05,2e-05
100,0.25,0.05,0.5,0,12,0.992617,0.998,1,0.984092,0.005383,0.007383,-0.008525,4.5e-05,5.5e-05,8.9e-05,2e-05,0,2e-05,"dir",0.005383,4.5e-05,2e-05
100,0.25,0.05,0.5,0.5,0,0,0,0.127973,0.026843,0,0.127973,0.026843,0,0.016386,0.000937,0,1.1e-05,0.00027,"dir",0,0,0
100,0.25,0.05,0.5,0.5,0.5,0.081109,0.066,0.193973,0.10158,-0.015109,0.112865,0.020471,0.000732,0.01325,0.000813,0.00063,0.00064,0.000492,"dir",-0.015109,0.000732,0.00063
100,0.25,0.05,0.5,0.5,1,0.198748,0.172,0.299973,0.189051,-0.026748,0.101225,-0.009697,0.001131,0.010626,0.00082,0.00052,0.000474,0.000908,"dir",-0.026748,0.001131,0.00052
100,0.25,0.05,0.5,0.5,1.5,0.31773,0.296,0.423973,0.289882,-0.02173,0.106244,-0.027847,0.002736,0.013405,0.002492,0.00283,0.002647,0.002146,"dir",-0.02173,0.002736,0.00283
100,0.25,0.05,0.5,0.5,2,0.427593,0.414,0.541973,0.376693,-0.013593,0.11438,-0.0509,0.003769,0.016581,0.005667,0.00448,0.004373,0.003845,"dir",-0.013593,0.003769,0.00448
100,0.25,0.05,0.5,0.5,2.5,0.524709,0.52,0.647973,0.471666,-0.004709,0.123264,-0.053043,0.004502,0.01967,0.006284,0.0056,0.005595,0.004338,"dir",-0.004709,0.004502,0.0056
100,0.25,0.05,0.5,0.5,3,0.608375,0.602,0.729973,0.559902,-0.006375,0.121598,-0.048473,0.001777,0.016609,0.004701,0.00217,0.002279,0.00294,"dir",-0.006375,0.001777,0.00217
100,0.25,0.05,0.5,0.5,3.5,0.679238,0.664,0.791973,0.619582,-0.015238,0.112735,-0.059656,0.001816,0.01436,0.004925,0.00198,0.002063,0.001708,"dir",-0.015238,0.001816,0.00198
100,0.25,0.05,0.5,0.5,4,0.738536,0.726,0.853973,0.689413,-0.012536,0.115437,-0.049123,0.001061,0.014296,0.003613,0.00113,0.001213,0.001499,"dir",-0.012536,0.001061,0.00113
100,0.25,0.05,0.5,0.5,4.5,0.78771,0.772,0.899973,0.741621,-0.01571,0.112264,-0.046089,0.001263,0.013486,0.004517,0.00127,0.001104,0.002991,"dir",-0.01571,0.001263,0.00127
100,0.25,0.05,0.5,0.5,5,0.828203,0.814,0.941973,0.783584,-0.014203,0.11377,-0.044619,0.001346,0.013985,0.00576,0.00143,0.001302,0.004711,"dir",-0.014203,0.001346,0.00143
100,0.25,0.05,0.5,0.5,5.5,0.861361,0.844,0.967759,0.826526,-0.017361,0.106397,-0.034835,0.001765,0.012363,0.004474,0.00183,0.001303,0.004076,"dir",-0.017361,0.001765,0.00183
100,0.25,0.05,0.5,0.5,6,0.88839,0.868,0.983692,0.846026,-0.02039,0.095302,-0.042364,0.001712,0.009613,0.00571,0.00162,0.000663,0.004894,"dir",-0.02039,0.001712,0.00162
100,0.25,0.05,0.5,0.5,6.5,0.910337,0.9,0.999471,0.876389,-0.010337,0.089134,-0.033948,0.000747,0.007946,0.003435,8e-04,1e-06,0.002853,"dir",-0.010337,0.000747,8e-04
100,0.25,0.05,0.5,0.5,7,0.928102,0.92,1,0.903788,-0.008102,0.071898,-0.024314,0.000706,0.005169,0.002291,8e-04,0,0.002125,"dir",-0.008102,0.000706,8e-04
100,0.25,0.05,0.5,0.5,7.5,0.942442,0.94,1,0.91689,-0.002442,0.057558,-0.025551,0.000326,0.003313,0.001935,4e-04,0,0.001603,"dir",-0.002442,0.000326,4e-04
100,0.25,0.05,0.5,0.5,8,0.953988,0.952,1,0.937865,-0.001988,0.046012,-0.016124,0.00014,0.002117,0.00069,0.00017,0,0.000537,"dir",-0.001988,0.00014,0.00017
100,0.25,0.05,0.5,0.5,8.5,0.963267,0.96,1,0.946774,-0.003267,0.036733,-0.016492,0.000211,0.001349,0.00068,0.00025,0,0.00051,"dir",-0.003267,0.000211,0.00025
100,0.25,0.05,0.5,0.5,9,0.970709,0.964,1,0.951961,-0.006709,0.029291,-0.018748,0.000229,0.000858,0.000615,0.00023,0,0.000329,"dir",-0.006709,0.000229,0.00023
100,0.25,0.05,0.5,0.5,9.5,0.976669,0.972,1,0.962019,-0.004669,0.023331,-0.01465,0.000158,0.000544,0.000307,0.00017,0,0.000115,"dir",-0.004669,0.000158,0.00017
100,0.25,0.05,0.5,0.5,10,0.981434,0.98,1,0.968016,-0.001434,0.018566,-0.013417,4.2e-05,0.000345,0.000201,5e-05,0,2.7e-05,"dir",-0.001434,4.2e-05,5e-05
100,0.25,0.05,0.5,0.5,10.5,0.985239,0.98,1,0.970621,-0.005239,0.014761,-0.014618,6.7e-05,0.000218,0.00023,5e-05,0,2e-05,"dir",-0.005239,6.7e-05,5e-05
100,0.25,0.05,0.5,0.5,11,0.988274,0.984,1,0.972664,-0.004274,0.011726,-0.01561,0.000122,0.000137,0.00026,0.00013,0,2.1e-05,"dir",-0.004274,0.000122,0.00013
100,0.25,0.05,0.5,0.5,11.5,0.990692,0.986,1,0.973779,-0.004692,0.009308,-0.016913,0.000126,8.7e-05,0.000305,0.00013,0,2.3e-05,"dir",-0.004692,0.000126,0.00013
100,0.25,0.05,0.5,0.5,12,0.992617,0.986,1,0.975024,-0.006617,0.007383,-0.017593,0.000148,5.5e-05,0.000335,0.00013,0,3.2e-05,"dir",-0.006617,0.000148,0.00013
100,0.25,0.1,0.1,-0.5,0,0,0,0.114713,0,0,0.114713,0,0,0.013196,0,0,4.6e-05,0,"dir",0,0,0
100,0.25,0.1,0.1,-0.5,0.5,0.081109,0.056,0.170713,0.031777,-0.025109,0.089605,-0.049332,0.000894,0.008237,0.002496,0.00033,0.00026,7.7e-05,"dir",-0.025109,0.000894,0.00033
100,0.25,0.1,0.1,-0.5,1,0.198748,0.188,0.302713,0.176735,-0.010748,0.103965,-0.022013,0.000452,0.011023,0.000535,0.00042,0.000268,6.3e-05,"dir",-0.010748,0.000452,0.00042
100,0.25,0.1,0.1,-0.5,1.5,0.31773,0.304,0.418713,0.290277,-0.01373,0.100984,-0.027453,0.000533,0.010364,0.001277,0.00043,0.000208,0.000654,"dir",-0.01373,0.000533,0.00043
100,0.25,0.1,0.1,-0.5,2,0.427593,0.388,0.502713,0.369536,-0.039593,0.07512,-0.058057,0.002664,0.006648,0.003647,0.00137,0.001257,0.000345,"dir",-0.039593,0.002664,0.00137
100,0.25,0.1,0.1,-0.5,2.5,0.524709,0.506,0.620713,0.489619,-0.018709,0.096004,-0.03509,0.001414,0.010195,0.001735,0.00133,0.001223,0.000629,"dir",-0.018709,0.001414,0.00133
100,0.25,0.1,0.1,-0.5,3,0.608375,0.618,0.732713,0.601373,0.009625,0.124339,-0.007002,0.000989,0.016487,0.000914,0.00112,0.001284,0.001082,"dir",0.009625,0.000989,0.00112
100,0.25,0.1,0.1,-0.5,3.5,0.679238,0.712,0.826713,0.693254,0.032762,0.147475,0.014017,0.003609,0.024176,0.003033,0.00317,0.003033,0.003545,"dir",0.032762,0.003609,0.00317
100,0.25,0.1,0.1,-0.5,4,0.738536,0.75,0.864713,0.734907,0.011464,0.126177,-0.003629,0.002891,0.018512,0.00143,0.00345,0.003239,0.001771,"dir",0.011464,0.002891,0.00345
100,0.25,0.1,0.1,-0.5,4.5,0.78771,0.802,0.916713,0.771241,0.01429,0.129004,-0.016469,0.0017,0.018017,0.001609,0.00187,0.001719,0.001672,"dir",0.01429,0.0017,0.00187
100,0.25,0.1,0.1,-0.5,5,0.828203,0.846,0.960713,0.823204,0.017797,0.13251,-0.004999,0.000821,0.018063,0.000901,0.00063,0.00063,0.001095,"dir",0.017797,0.000821,0.00063
100,0.25,0.1,0.1,-0.5,5.5,0.861361,0.874,0.984312,0.862152,0.012639,0.12295,0.000791,0.000704,0.015355,0.001025,0.00068,0.000298,0.001281,"dir",0.012639,0.000704,0.00068
100,0.25,0.1,0.1,-0.5,6,0.88839,0.888,0.994312,0.873704,-0.00039,0.105922,-0.014686,0.000376,0.011279,0.001153,0.00047,7.4e-05,0.001171,"dir",-0.00039,0.000376,0.00047
100,0.25,0.1,0.1,-0.5,6.5,0.910337,0.912,1,0.898137,0.001663,0.089663,-0.0122,0.000379,0.008039,0.000872,0.00047,0,0.000904,"dir",0.001663,0.000379,0.00047
100,0.25,0.1,0.1,-0.5,7,0.928102,0.924,1,0.912635,-0.004102,0.071898,-0.015467,0.000201,0.005169,0.001001,0.00023,0,0.000953,"dir",-0.004102,0.000201,0.00023
100,0.25,0.1,0.1,-0.5,7.5,0.942442,0.94,1,0.929717,-0.002442,0.057558,-0.012724,0.000126,0.003313,0.000456,0.00015,0,0.000367,"dir",-0.002442,0.000126,0.00015
100,0.25,0.1,0.1,-0.5,8,0.953988,0.952,1,0.945436,-0.001988,0.046012,-0.008552,0.00018,0.002117,0.000268,0.00022,0,0.000243,"dir",-0.001988,0.00018,0.00022
100,0.25,0.1,0.1,-0.5,8.5,0.963267,0.972,1,0.958208,0.008733,0.036733,-0.005058,0.000252,0.001349,0.000251,0.00022,0,0.000282,"dir",0.008733,0.000252,0.00022
100,0.25,0.1,0.1,-0.5,9,0.970709,0.98,1,0.970523,0.009291,0.029291,-0.000186,0.000206,0.000858,0.000123,0.00015,0,0.000153,"dir",0.009291,0.000206,0.00015
100,0.25,0.1,0.1,-0.5,9.5,0.976669,0.982,1,0.972779,0.005331,0.023331,-0.00389,0.000124,0.000544,0.000107,0.00012,0,0.000115,"dir",0.005331,0.000124,0.00012
100,0.25,0.1,0.1,-0.5,10,0.981434,0.984,1,0.973945,0.002566,0.018566,-0.007489,7.1e-05,0.000345,0.000118,8e-05,0,7.8e-05,"dir",0.002566,7.1e-05,8e-05
100,0.25,0.1,0.1,-0.5,10.5,0.985239,0.988,1,0.976959,0.002761,0.014761,-0.00828,6.4e-05,0.000218,0.000112,7e-05,0,5.4e-05,"dir",0.002761,6.4e-05,7e-05
100,0.25,0.1,0.1,-0.5,11,0.988274,0.992,1,0.980715,0.003726,0.011726,-0.007559,3e-05,0.000137,9.6e-05,2e-05,0,4.8e-05,"dir",0.003726,3e-05,2e-05
100,0.25,0.1,0.1,-0.5,11.5,0.990692,0.998,1,0.983473,0.007308,0.009308,-0.007219,6.9e-05,8.7e-05,9.7e-05,2e-05,0,5.6e-05,"dir",0.007308,6.9e-05,2e-05
100,0.25,0.1,0.1,-0.5,12,0.992617,0.998,1,0.983473,0.005383,0.007383,-0.009144,4.5e-05,5.5e-05,0.000129,2e-05,0,5.6e-05,"dir",0.005383,4.5e-05,2e-05
100,0.25,0.1,0.1,0,0,0,0,0.126123,0,0,0.126123,0,0,0.016025,0,0,0.000147,0,"dir",0,0,0
100,0.25,0.1,0.1,0,0.5,0.081109,0.064,0.190123,0.055095,-0.017109,0.109015,-0.026013,0.001757,0.014056,0.001533,0.00183,0.002714,0.00107,"dir",-0.017109,0.001757,0.00183
100,0.25,0.1,0.1,0,1,0.198748,0.196,0.322123,0.182565,-0.002748,0.123375,-0.016184,0.002392,0.018215,0.002258,0.00298,0.003742,0.002495,"dir",-0.002748,0.002392,0.00298
100,0.25,0.1,0.1,0,1.5,0.31773,0.292,0.418123,0.273677,-0.02573,0.100394,-0.044053,0.004238,0.014022,0.004926,0.00447,0.004929,0.003731,"dir",-0.02573,0.004238,0.00447
100,0.25,0.1,0.1,0,2,0.427593,0.408,0.534123,0.389645,-0.019593,0.10653,-0.037948,0.00424,0.015784,0.004391,0.00482,0.005545,0.003688,"dir",-0.019593,0.00424,0.00482
100,0.25,0.1,0.1,0,2.5,0.524709,0.518,0.644123,0.494905,-0.006709,0.119414,-0.029804,0.001701,0.016111,0.001468,0.00207,0.002314,0.000725,"dir",-0.006709,0.001701,0.00207
100,0.25,0.1,0.1,0,3,0.608375,0.596,0.722123,0.575923,-0.012375,0.113748,-0.032451,0.001457,0.01439,0.001985,0.00163,0.001814,0.001165,"dir",-0.012375,0.001457,0.00163
100,0.25,0.1,0.1,0,3.5,0.679238,0.67,0.796123,0.634455,-0.009238,0.116885,-0.044783,0.000645,0.014506,0.003074,7e-04,0.001055,0.001335,"dir",-0.009238,0.000645,7e-04
100,0.25,0.1,0.1,0,4,0.738536,0.73,0.856123,0.711856,-0.008536,0.117587,-0.02668,0.001473,0.014863,0.00131,0.00175,0.001295,0.000748,"dir",-0.008536,0.001473,0.00175
100,0.25,0.1,0.1,0,4.5,0.78771,0.76,0.886123,0.744364,-0.02771,0.098414,-0.043346,0.001648,0.010277,0.002192,0.0011,0.00074,0.000392,"dir",-0.02771,0.001648,0.0011
100,0.25,0.1,0.1,0,5,0.828203,0.796,0.922123,0.783202,-0.032203,0.09392,-0.045,0.001781,0.009316,0.002423,0.00093,0.000619,0.000497,"dir",-0.032203,0.001781,0.00093
100,0.25,0.1,0.1,0,5.5,0.861361,0.84,0.965187,0.831595,-0.021361,0.103825,-0.029766,0.001216,0.011104,0.001402,0.00095,0.000405,0.000645,"dir",-0.021361,0.001216,0.00095
100,0.25,0.1,0.1,0,6,0.88839,0.872,0.994403,0.859444,-0.01639,0.106013,-0.028946,0.000485,0.011269,0.001286,0.00027,3.8e-05,0.00056,"dir",-0.01639,0.000485,0.00027
100,0.25,0.1,0.1,0,6.5,0.910337,0.894,1,0.880255,-0.016337,0.089663,-0.030082,0.000771,0.008039,0.001374,0.00063,0,0.000587,"dir",-0.016337,0.000771,0.00063
